signal_date,executed,starting_equity,ending_equity,daily_pnl,daily_return_pct,portfolio_size,stop_loss_pct,regime,entry_date,peak_equity,drawdown_pct
2026-04-17,0,100000.0,100000.0,0.0,0.0,5,0.02,risk_on,,100000.0,0.0
2026-04-20,0,100000.0,100000.0,0.0,0.0,5,0.02,neutral,,100000.0,0.0
2026-04-21,0,100000.0,100000.0,0.0,0.0,5,0.02,risk_on,,100000.0,0.0
2026-04-22,0,100000.0,100000.0,0.0,0.0,5,0.02,risk_on,,100000.0,0.0
2026-04-23,0,100000.0,100000.0,0.0,0.0,5,0.02,risk_off,,100000.0,0.0
2026-04-24,1,100000.0,102356.77179374376,2356.7717937437583,0.023567717937437584,1,0.02,risk_off,2026-04-27,102356.77179374376,0.0
2026-04-27,0,102356.77179374376,102356.77179374376,0.0,0.0,5,0.02,risk_on,,102356.77179374376,0.0
2026-04-28,0,102356.77179374376,102356.77179374376,0.0,0.0,5,0.02,risk_off,,102356.77179374376,0.0
2026-04-29,0,102356.77179374376,102356.77179374376,0.0,0.0,5,0.02,neutral,,102356.77179374376,0.0
2026-04-30,0,102356.77179374376,102356.77179374376,0.0,0.0,5,0.02,risk_off,,102356.77179374376,0.0
2026-05-04,0,102356.77179374376,102356.77179374376,0.0,0.0,5,0.02,risk_on,,102356.77179374376,0.0
2026-05-05,0,102356.77179374376,102356.77179374376,0.0,0.0,5,0.02,neutral,,102356.77179374376,0.0
2026-05-06,1,102356.77179374376,104776.59265199672,2419.8208582529596,0.023641043145919766,1,0.02,risk_on,2026-05-07,104776.59265199672,0.0
2026-05-07,0,104776.59265199672,104776.59265199672,0.0,0.0,5,0.02,risk_on,,104776.59265199672,0.0
2026-05-08,0,104776.59265199672,104776.59265199672,0.0,0.0,5,0.02,neutral,,104776.59265199672,0.0
2026-05-11,0,104776.59265199672,104776.59265199672,0.0,0.0,5,0.02,risk_off,,104776.59265199672,0.0
2026-05-12,1,104776.59265199672,105171.75705387269,395.1644018759732,0.0037714950627232733,5,0.02,risk_off,2026-05-13,105171.75705387269,0.0
2026-05-13,1,105171.75705387269,102934.48106260192,-2237.2759912707743,-0.021272593079573278,1,0.02,neutral,2026-05-14,105171.75705387269,-0.021272593079573188
2026-05-14,1,102934.48106260192,105365.66667760338,2431.1856150014664,0.023618767879374516,1,0.02,risk_off,2026-05-15,105365.66667760338,0.0
2026-05-15,1,105365.66667760338,107805.71890847737,2440.052230873982,0.02315794421289076,2,0.02,risk_off,2026-05-18,107805.71890847737,0.0
2026-05-18,1,107805.71890847737,106739.50583969444,-1066.2130687829326,-0.009890134582638457,5,0.02,risk_off,2026-05-19,107805.71890847737,-0.009890134582638432
2026-05-19,0,106739.50583969444,106739.50583969444,0.0,0.0,5,0.02,risk_on,,107805.71890847737,-0.009890134582638432
2026-05-20,0,106739.50583969444,106739.50583969444,0.0,0.0,5,0.02,neutral,,107805.71890847737,-0.009890134582638432
2026-05-21,0,106739.50583969444,106739.50583969444,0.0,0.0,5,0.02,neutral,,107805.71890847737,-0.009890134582638432
2026-05-22,0,106739.50583969444,106739.50583969444,0.0,0.0,5,0.02,neutral,,107805.71890847737,-0.009890134582638432
2026-05-25,0,106739.50583969444,106739.50583969444,0.0,0.0,5,0.02,risk_on,,107805.71890847737,-0.009890134582638432
2026-05-26,0,106739.50583969444,106739.50583969444,0.0,0.0,5,0.02,neutral,,107805.71890847737,-0.009890134582638432
2026-05-27,0,106739.50583969444,106739.50583969444,0.0,0.0,5,0.02,risk_on,,107805.71890847737,-0.009890134582638432
2026-05-29,1,106739.50583969444,104438.88085380006,-2300.624985894382,-0.021553640967286757,2,0.02,risk_off,2026-06-01,107805.71890847737,-0.0312306071400128
2026-06-01,1,104438.88085380006,106909.41675807578,2470.535904275716,0.02365532725052965,1,0.02,risk_off,2026-06-02,107805.71890847737,-0.008314050121612904
2026-06-02,0,106909.41675807578,106909.41675807578,0.0,0.0,5,0.02,neutral,,107805.71890847737,-0.008314050121612904
2026-06-03,0,106909.41675807578,106909.41675807578,0.0,0.0,5,0.02,risk_off,,107805.71890847737,-0.008314050121612904
2026-06-04,1,106909.41675807578,104634.66335212774,-2274.753405948038,-0.021277390476234233,1,0.02,neutral,2026-06-05,107805.71890847737,-0.029414539306970577
2026-06-05,1,104634.66335212774,102383.9771047223,-2250.686247405438,-0.02150994876173289,2,0.02,neutral,2026-06-08,107805.71890847737,-0.05029178283536051
2026-06-08,1,102383.9771047223,103090.6283147732,706.6512100509057,0.006901970699263962,3,0.02,risk_off,2026-06-09,107805.71890847737,-0.04373692454764011
2026-06-09,0,103090.6283147732,103090.6283147732,0.0,0.0,5,0.02,risk_on,,107805.71890847737,-0.04373692454764011
2026-06-10,0,103090.6283147732,103090.6283147732,0.0,0.0,5,0.02,risk_off,,107805.71890847737,-0.04373692454764011
2026-06-11,1,103090.6283147732,105474.82867783213,2384.2003630589306,0.023127227004370362,2,0.02,risk_off,2026-06-12,107805.71890847737,-0.021621211325756007
2026-06-12,0,105474.82867783213,105474.82867783213,0.0,0.0,5,0.02,risk_on,,107805.71890847737,-0.021621211325756007
2026-06-15,0,105474.82867783213,105474.82867783213,0.0,0.0,5,0.02,risk_on,,107805.71890847737,-0.021621211325756007
2026-06-16,0,105474.82867783213,105474.82867783213,0.0,0.0,5,0.02,risk_on,,107805.71890847737,-0.021621211325756007
2026-06-17,0,105474.82867783213,105474.82867783213,0.0,0.0,5,0.02,risk_on,,107805.71890847737,-0.021621211325756007
2026-06-18,0,105474.82867783213,105474.82867783213,0.0,0.0,5,0.02,risk_on,,107805.71890847737,-0.021621211325756007
2026-06-19,0,105474.82867783213,105474.82867783213,0.0,0.0,5,0.02,neutral,,107805.71890847737,-0.021621211325756007
2026-06-22,0,105474.82867783213,105474.82867783213,0.0,0.0,5,0.02,risk_on,,107805.71890847737,-0.021621211325756007
2026-06-23,0,105474.82867783213,105474.82867783213,0.0,0.0,5,0.02,risk_off,,107805.71890847737,-0.021621211325756007
2026-06-24,1,105474.82867783213,103233.43534369778,-2241.393334134354,-0.021250504620212125,1,0.02,neutral,2026-06-25,107805.71890847737,-0.04241225429479556
2026-06-25,0,103233.43534369778,103233.43534369778,0.0,0.0,5,0.02,risk_off,,107805.71890847737,-0.04241225429479556
2026-06-29,1,103233.43534369778,103306.45536051887,73.02001682108471,0.0007073291378706642,2,0.02,risk_off,2026-06-30,107805.71890847737,-0.04173492458019035
2026-06-30,0,103306.45536051887,103306.45536051887,0.0,0.0,5,0.02,neutral,,107805.71890847737,-0.04173492458019035
2026-07-01,1,103306.45536051887,103167.36132989469,-139.09403062418426,-0.00134642148100788,5,0.02,neutral,2026-07-02,107805.71890847737,-0.043025153262235216
2026-07-02,1,103167.36132989469,102668.12814412323,-499.23318577145915,-0.004839061301326478,5,0.02,risk_on,2026-07-03,107805.71890847737,-0.047656013209426695
2026-07-03,1,102668.12814412323,103006.82560830956,338.6974641863409,0.0032989543133667048,3,0.02,neutral,2026-07-06,107805.71890847737,-0.044514273906395174
2026-07-06,1,103006.82560830956,100767.88442557731,-2238.941182732251,-0.021735852643843007,2,0.02,neutral,2026-07-07,107805.71890847737,-0.06528257085206113
2026-07-07,1,100767.88442557731,103148.10960267468,2380.225177097364,0.023620870783044895,1,0.02,risk_off,2026-07-08,107805.71890847737,-0.04320373123949772
2026-07-08,1,103148.10960267468,103121.93521614154,-26.174386533144116,-0.00025375536821729014,4,0.02,risk_off,2026-07-09,107805.71890847737,-0.04344652342898592
2026-07-09,1,103121.93521614154,102573.96579357363,-547.9694225679193,-0.00531380080697076,5,0.02,risk_on,2026-07-10,107805.71890847737,-0.04852945806469955
2026-07-10,1,102573.96579357363,101529.00514606565,-1044.9606475079797,-0.010187386628015582,5,0.02,risk_on,2026-07-13,107805.71890847737,-0.05822245634056189
2026-07-13,1,101529.00514606565,100998.6989228365,-530.3062232291531,-0.005223199247015403,5,0.02,neutral,2026-07-14,107805.71890847737,-0.06314154809745998
2026-07-14,1,100998.6989228365,99839.7002086683,-1158.998714168185,-0.011475382619073793,4,0.02,risk_off,2026-07-15,107805.71890847737,-0.07389235729295485
2026-07-15,1,99839.7002086683,97626.13605850012,-2213.5641501681876,-0.02217118185993913,3,0.02,risk_on,2026-07-16,107805.71890847737,-0.09442525826129222
2026-07-16,1,97626.13605850012,95517.42930892878,-2108.706749571337,-0.021599817781457056,2,0.02,neutral,2026-07-17,107805.71890847737,-0.11398550767033833
2026-07-17,1,95517.42930892878,93464.4543617113,-2052.9749472174835,-0.021493197231864526,2,0.02,risk_off,2026-07-20,107805.71890847737,-0.1330287919042702
2026-07-20,1,93464.4543617113,91470.77843716292,-1993.6759245483654,-0.02133084645027464,1,0.02,neutral,2026-07-21,107805.71890847737,-0.15152202162096928
2026-07-21,1,91470.77843716292,89476.68232720945,-1994.0961099534813,-0.02180036230175249,2,0.02,neutral,2026-07-22,107805.71890847737,-0.1700191489546906
2026-07-22,1,89476.68232720945,88253.65205795424,-1223.0302692552127,-0.013668703816964108,5,0.02,risk_off,2026-07-23,107805.71890847737,-0.18136391138138075
2026-07-23,1,88253.65205795424,87251.69820762207,-1001.9538503321639,-0.01135311487930497,4,0.02,risk_off,2026-07-24,107805.71890847737,-0.1906579809398128
2026-07-24,1,87251.69820762207,85221.99259818479,-2029.705609437286,-0.023262648763665857,5,0.02,neutral,2026-07-27,107805.71890847737,-0.20948542005888604
2026-07-27,1,85221.99259818479,84007.07217613413,-1214.9204220506688,-0.01425594949156993,5,0.02,risk_on,2026-07-28,107805.71890847737,-0.2207549559828762
2026-07-28,1,84007.07217613413,82134.36582162333,-1872.7063545107903,-0.022292246426400448,3,0.02,risk_off,2026-07-29,107805.71890847737,-0.23812607853065726
2026-07-29,1,82134.36582162333,81928.69367048748,-205.6721511358537,-0.0025040937380891894,5,0.02,risk_on,2026-07-30,107805.71890847737,-0.24003388224662203
2026-07-30,0,81928.69367048748,81928.69367048748,0.0,0.0,5,0.02,risk_off,,107805.71890847737,-0.24003388224662203
2026-07-31,1,81928.69367048748,81554.71425517445,-373.9794153130305,-0.004564693986421342,5,0.02,risk_on,2026-08-03,107805.71890847737,-0.24350289501421485
2026-08-03,1,81554.71425517445,80713.07979361234,-841.6344615620994,-0.01031987505870882,5,0.02,risk_on,2026-08-04,107805.71890847737,-0.25130985061994315
2026-08-04,1,80713.07979361234,79811.65352844144,-901.4262651709026,-0.011168279880731819,4,0.02,neutral,2026-08-05,107805.71890847737,-0.25967143175216656
2026-08-05,1,79811.65352844144,79199.76708838629,-611.8864400551513,-0.007666630285226471,3,0.02,risk_on,2026-08-06,107805.71890847737,-0.2653472571745137
2026-08-06,1,79199.76708838629,77517.31034823744,-1682.456740148844,-0.021243203130524815,1,0.02,neutral,2026-08-07,107805.71890847737,-0.28095363462075273
2026-08-07,1,77517.31034823744,77437.4132062569,-79.89714198054406,-0.0010307006476568332,4,0.02,neutral,2026-08-10,107805.71890847737,-0.2816947561752444
2026-08-10,1,77437.4132062569,75758.85812389999,-1678.5550823569035,-0.021676280403195046,5,0.02,neutral,2026-08-11,107805.71890847737,-0.29726494205547527
2026-08-11,1,75758.85812389999,74843.95341673165,-914.9047071683484,-0.012076537712224562,4,0.02,risk_off,2026-08-12,107805.71890847737,-0.30575154848444464
2026-08-12,1,74843.95341673165,75757.87937687708,913.9259601454404,0.012211086112149827,5,0.02,risk_off,2026-08-13,107805.71890847737,-0.2972740208597615
2026-08-13,1,75757.87937687708,75787.64423096162,29.7648540845463,0.00039289449928334673,2,0.02,neutral,2026-08-14,107805.71890847737,-0.2969979236880539
2026-08-14,1,75787.64423096162,74004.14675588434,-1783.4974750772885,-0.023532826401650758,5,0.02,risk_off,2026-08-17,107805.71890847737,-0.3135415495099029
2026-08-17,1,74004.14675588434,72367.74688930901,-1636.3998665753334,-0.022112272599713708,3,0.02,risk_off,2026-08-18,107805.71890847737,-0.32872070589551694
2026-08-18,1,72367.74688930901,70768.25324841737,-1599.4936408916449,-0.02210229984551226,2,0.02,risk_off,2026-08-19,107805.71890847737,-0.343557522133898
2026-08-19,0,70768.25324841737,70768.25324841737,0.0,0.0,5,0.02,risk_off,,107805.71890847737,-0.343557522133898
2026-08-20,1,70768.25324841737,69721.60769946457,-1046.6455489527964,-0.0147897609579081,5,0.02,neutral,2026-08-21,107805.71890847737,-0.3532661494641546
2026-08-21,1,69721.60769946457,68835.5283178674,-886.0793815971698,-0.012708820275869434,4,0.02,neutral,2026-08-24,107805.71890847737,-0.3614853737369357
2026-08-24,1,68835.5283178674,67274.13771967842,-1561.3905981889811,-0.022682917329824522,3,0.02,neutral,2026-08-25,107805.71890847737,-0.3759687482183446
2026-08-25,1,67274.13771967842,67286.98121217801,12.84349249959098,0.00019091277770230146,2,0.02,neutral,2026-08-26,107805.71890847737,-0.37584961267869377
2026-08-26,1,67286.98121217801,65748.22536222683,-1538.755849951187,-0.02286855231473356,3,0.02,neutral,2026-08-27,107805.71890847737,-0.3901230284634123
2026-08-27,1,65748.22536222683,67285.6257014581,1537.4003392312752,0.02338314579232021,1,0.02,risk_off,2026-08-28,107805.71890847737,-0.3758621863225935
2026-08-28,1,67285.6257014581,65818.94494319444,-1466.6807582636752,-0.021797831899063275,2,0.02,neutral,2026-08-31,107805.71890847737,-0.3894670374669824
2026-08-31,1,65818.94494319444,64403.31538141675,-1415.6295617776875,-0.021507934577186825,1,0.02,risk_off,2026-09-01,107805.71890847737,-0.40259834048235865
2026-09-01,1,64403.31538141675,63987.351927668446,-415.96345374830565,-0.006458727338566949,5,0.02,risk_off,2026-09-02,107805.71890847737,-0.4064567949127905
2026-09-02,1,63987.351927668446,63484.33993367181,-503.01199399663824,-0.007861115968125153,3,0.02,risk_off,2026-09-03,107805.71890847737,-0.4111227068800737
2026-09-03,1,63484.33993367181,64100.30226989733,615.9623362255202,0.009702587076892904,4,0.02,risk_on,2026-09-04,107805.71890847737,-0.4054090736659727
2026-09-04,1,64100.30226989733,62674.95033137559,-1425.351938521737,-0.022236274838771056,2,0.02,neutral,2026-09-07,107805.71890847737,-0.4186305609205755
2026-09-07,1,62674.95033137559,61936.33975269848,-738.610578677118,-0.01178478123671306,4,0.02,risk_off,2026-09-08,107805.71890847737,-0.4254818725778371
2026-09-08,1,61936.33975269848,61746.42911223812,-189.9106404603613,-0.003066223177195213,5,0.02,neutral,2026-09-09,107805.71890847737,-0.42724347337585766
2026-09-09,1,61746.42911223812,60296.731238738495,-1449.697873499624,-0.02347824634303094,4,0.02,risk_off,2026-09-10,107805.71890847737,-0.44069079220251806
2026-09-10,1,60296.731238738495,59847.71256977732,-449.01866896117025,-0.007446816099919722,3,0.02,risk_off,2026-09-11,107805.71890847737,-0.44485586501597774
