signal_date,executed,starting_equity,ending_equity,daily_pnl,daily_return_pct,portfolio_size,stop_loss_pct,regime,entry_date,peak_equity,drawdown_pct
2026-04-17,0,100000.0,100000.0,0.0,0.0,1,0.015,risk_on,,100000.0,0.0
2026-04-20,0,100000.0,100000.0,0.0,0.0,1,0.015,neutral,,100000.0,0.0
2026-04-21,0,100000.0,100000.0,0.0,0.0,1,0.015,risk_on,,100000.0,0.0
2026-04-22,0,100000.0,100000.0,0.0,0.0,1,0.015,risk_on,,100000.0,0.0
2026-04-23,0,100000.0,100000.0,0.0,0.0,1,0.015,risk_off,,100000.0,0.0
2026-04-24,1,100000.0,102356.77179374376,2356.7717937437583,0.023567717937437584,1,0.015,risk_off,2026-04-27,102356.77179374376,0.0
2026-04-27,0,102356.77179374376,102356.77179374376,0.0,0.0,1,0.015,risk_on,,102356.77179374376,0.0
2026-04-28,0,102356.77179374376,102356.77179374376,0.0,0.0,1,0.015,risk_off,,102356.77179374376,0.0
2026-04-29,1,102356.77179374376,104770.72930615833,2413.9575124145726,0.023583759726995595,1,0.015,neutral,2026-04-30,104770.72930615833,0.0
2026-04-30,0,104770.72930615833,104770.72930615833,0.0,0.0,1,0.015,risk_off,,104770.72930615833,0.0
2026-05-04,1,104770.72930615833,103070.46731112702,-1700.2619950313106,-0.01622840660069139,1,0.015,risk_on,2026-05-05,104770.72930615833,-0.01622840660069136
2026-05-05,1,103070.46731112702,101393.09825372984,-1677.3690573971878,-0.016274002642618333,1,0.015,neutral,2026-05-06,104770.72930615833,-0.03223830811140449
2026-05-06,1,101393.09825372984,103784.39863963306,2391.300385903219,0.023584449307576544,1,0.015,risk_on,2026-05-07,104770.72930615833,-0.009414181547243494
2026-05-07,1,103784.39863963306,106236.65007391114,2452.2514342780837,0.023628324357237458,1,0.015,risk_on,2026-05-08,106236.65007391114,0.0
2026-05-08,1,106236.65007391114,104506.43758241196,-1730.2124914991791,-0.016286399187996167,1,0.015,neutral,2026-05-11,106236.65007391114,-0.016286399187996126
2026-05-11,0,104506.43758241196,104506.43758241196,0.0,0.0,1,0.015,risk_off,,106236.65007391114,-0.016286399187996126
2026-05-12,1,104506.43758241196,106976.32127994686,2469.8836975348986,0.02363379476586972,1,0.015,risk_off,2026-05-13,106976.32127994686,0.0
2026-05-13,1,106976.32127994686,105238.91357066091,-1737.407709285953,-0.016241049313514177,1,0.015,neutral,2026-05-14,106976.32127994686,-0.01624104931351411
2026-05-14,1,105238.91357066091,107716.86117839826,2477.9476077373597,0.02354592539644172,1,0.015,risk_off,2026-05-15,107716.86117839826,0.0
2026-05-15,1,107716.86117839826,110256.98920681691,2540.1280284186496,0.023581526611806358,1,0.015,risk_off,2026-05-18,110256.98920681691,0.0
2026-05-18,1,110256.98920681691,108463.68054389559,-1793.3086629213208,-0.01626480711855358,1,0.015,risk_off,2026-05-19,110256.98920681691,-0.016264807118553604
2026-05-19,1,108463.68054389559,106702.81689088895,-1760.863653006648,-0.016234592484569255,1,0.015,risk_on,2026-05-20,110256.98920681691,-0.03223534708771292
2026-05-20,1,106702.81689088895,104967.52481574251,-1735.2920751464335,-0.01626285158826585,1,0.015,neutral,2026-05-21,110256.98920681691,-0.04797396001039511
2026-05-21,1,104967.52481574251,103261.47337361502,-1706.0514421274859,-0.016253135863899315,1,0.015,neutral,2026-05-22,110256.98920681691,-0.06344736858431621
2026-05-22,1,103261.47337361502,101583.0147804953,-1678.458593119719,-0.016254451329072283,1,0.015,neutral,2026-05-25,110256.98920681691,-0.07867051774877709
2026-05-25,1,101583.0147804953,99935.64046708659,-1647.3743134087144,-0.016217025227774816,1,0.015,risk_on,2026-05-26,110256.98920681691,-0.09361174120553784
2026-05-26,1,99935.64046708659,98306.52975394072,-1629.110713145868,-0.01630159876428079,1,0.015,neutral,2026-05-27,110256.98920681691,-0.10838731892506026
2026-05-27,1,98306.52975394072,100628.84341219105,2322.3136582503344,0.023623188246630605,1,0.015,risk_on,2026-05-29,110256.98920681691,-0.08732458471694393
2026-05-29,1,100628.84341219105,98987.9561976461,-1640.8872145449636,-0.016306330858078533,1,0.015,risk_off,2026-06-01,110256.98920681691,-0.10220697200458362
2026-06-01,1,98987.9561976461,101326.97870250621,2339.022504860109,0.023629364568249673,1,0.015,risk_off,2026-06-02,110256.98920681691,-0.08099269323924707
2026-06-02,1,101326.97870250621,99679.52509246557,-1647.4536100406465,-0.016258785479803303,1,0.015,neutral,2026-06-03,110256.98920681691,-0.0959346358942419
2026-06-03,0,99679.52509246557,99679.52509246557,0.0,0.0,1,0.015,risk_off,,110256.98920681691,-0.0959346358942419
2026-06-04,1,99679.52509246557,98054.0810555795,-1625.444036886067,-0.01630669924819825,1,0.015,neutral,2026-06-05,110256.98920681691,-0.11067695788742737
2026-06-05,1,98054.0810555795,96453.30144308452,-1600.7796124949793,-0.01632547666820331,1,0.015,neutral,2026-06-08,110256.98920681691,-0.1251955804619318
2026-06-08,1,96453.30144308452,98724.12575585552,2270.8243127710007,0.02354325128114952,1,0.015,risk_off,2026-06-09,110256.98920681691,-0.10459984019088686
2026-06-09,0,98724.12575585552,98724.12575585552,0.0,0.0,1,0.015,risk_on,,110256.98920681691,-0.10459984019088686
2026-06-10,0,98724.12575585552,98724.12575585552,0.0,0.0,1,0.015,risk_off,,110256.98920681691,-0.10459984019088686
2026-06-11,1,98724.12575585552,101056.80474787236,2332.6789920168385,0.023628256762541985,1,0.015,risk_off,2026-06-12,110256.98920681691,-0.08344309530969607
2026-06-12,1,101056.80474787236,103418.64363061226,2361.8388827399076,0.023371398775495458,1,0.015,risk_on,2026-06-15,110256.98920681691,-0.062021878389745266
2026-06-15,0,103418.64363061226,103418.64363061226,0.0,0.0,1,0.015,risk_on,,110256.98920681691,-0.062021878389745266
2026-06-16,1,103418.64363061226,101739.7568356802,-1678.8867949320697,-0.0162338891324921,1,0.015,risk_on,2026-06-17,110256.98920681691,-0.07724891122466926
2026-06-17,0,101739.7568356802,101739.7568356802,0.0,0.0,1,0.015,risk_on,,110256.98920681691,-0.07724891122466926
2026-06-18,0,101739.7568356802,101739.7568356802,0.0,0.0,1,0.015,risk_on,,110256.98920681691,-0.07724891122466926
2026-06-19,0,101739.7568356802,101739.7568356802,0.0,0.0,1,0.015,neutral,,110256.98920681691,-0.07724891122466926
2026-06-22,0,101739.7568356802,101739.7568356802,0.0,0.0,1,0.015,risk_on,,110256.98920681691,-0.07724891122466926
2026-06-23,0,101739.7568356802,101739.7568356802,0.0,0.0,1,0.015,risk_off,,110256.98920681691,-0.07724891122466926
2026-06-24,1,101739.7568356802,100082.917676286,-1656.8391593941965,-0.016285070958741883,1,0.015,neutral,2026-06-25,110256.98920681691,-0.09227597818263189
2026-06-25,0,100082.917676286,100082.917676286,0.0,0.0,1,0.015,risk_off,,110256.98920681691,-0.09227597818263189
2026-06-29,1,100082.917676286,102446.80511072007,2363.887434434071,0.023619289778101453,1,0.015,risk_off,2026-06-30,110256.98920681691,-0.0708361814727837
2026-06-30,1,102446.80511072007,104866.49567239887,2419.6905616787963,0.02361899484384798,1,0.015,neutral,2026-07-01,110256.98920681691,-0.04889026603389923
2026-07-01,1,104866.49567239887,103159.46650279987,-1707.0291695989956,-0.01627811779781147,1,0.015,neutral,2026-07-02,110256.98920681691,-0.0643725423220447
2026-07-02,1,103159.46650279987,101478.48627678522,-1680.9802260146557,-0.01629496819828001,1,0.015,risk_on,2026-07-03,110256.98920681691,-0.07961856199034445
2026-07-03,1,101478.48627678522,102528.06623920613,1049.5799624209144,0.010342881540015858,1,0.015,neutral,2026-07-06,110256.98920681691,-0.07009916580538111
2026-07-06,1,102528.06623920613,100857.81008969177,-1670.256149514356,-0.016290721270578883,1,0.015,neutral,2026-07-07,110256.98920681691,-0.0852479211045245
2026-07-07,1,100857.81008969177,99212.56092601838,-1645.2491636733937,-0.016312560843927616,1,0.015,risk_off,2026-07-08,110256.98920681691,-0.10016987004861622
2026-07-08,1,99212.56092601838,97599.06213376409,-1613.4987922542864,-0.016263049529156425,1,0.015,risk_off,2026-07-09,110256.98920681691,-0.11480385201984289
2026-07-09,1,97599.06213376409,96006.08530984963,-1592.9768239144605,-0.01632164069088298,1,0.015,risk_on,2026-07-10,110256.98920681691,-0.1292517054881287
2026-07-10,1,96006.08530984963,95718.38204677124,-287.7032630783974,-0.0029967190324432574,1,0.015,risk_on,2026-07-13,110256.98920681691,-0.13186109347475994
