signal_date,executed,starting_equity,ending_equity,daily_pnl,daily_return_pct,portfolio_size,stop_loss_pct,regime,entry_date,peak_equity,drawdown_pct
2026-06-19,0,93287.94925768902,93287.94925768902,0.0,0.0,5,0.015,neutral,,102356.77179374376,-0.08860012266046324
2026-06-22,0,93287.94925768902,93287.94925768902,0.0,0.0,5,0.015,risk_on,,102356.77179374376,-0.08860012266046324
2026-06-23,0,93287.94925768902,93287.94925768902,0.0,0.0,5,0.015,risk_off,,102356.77179374376,-0.08860012266046324
2026-06-24,1,93287.94925768902,91602.77349389359,-1685.1757637954277,-0.018064238491731357,5,0.015,neutral,2026-06-25,102356.77179374376,-0.10506386740605933
2026-06-25,0,91602.77349389359,91602.77349389359,0.0,0.0,5,0.015,risk_off,,102356.77179374376,-0.10506386740605933
2026-06-29,1,91602.77349389359,91886.04133771211,283.2678438185213,0.003092350078651325,2,0.015,risk_off,2026-06-30,102356.77179374376,-0.10229641158604452
2026-06-30,1,91886.04133771211,92983.35914997729,1097.3178122651702,0.0119421600527131,4,0.015,neutral,2026-07-01,102356.77179374376,-0.09157589165331015
2026-07-01,1,92983.35914997729,92751.7511154089,-231.60803456838363,-0.0024908546721226967,5,0.015,neutral,2026-07-02,102356.77179374376,-0.09383864408785436
2026-07-02,1,92751.7511154089,92612.60299631719,-139.14811909170714,-0.0015002209383472263,5,0.015,risk_on,2026-07-03,102356.77179374376,-0.09519808632751492
2026-07-03,1,92612.60299631719,92880.06863868535,267.4656423681652,0.00288800480404164,5,0.015,neutral,2026-07-06,102356.77179374376,-0.09258501405412278
2026-07-06,1,92880.06863868535,91224.95259071479,-1655.11604797056,-0.01781992705463172,4,0.015,neutral,2026-07-07,102356.77179374376,-0.10875508291195801
2026-07-07,1,91224.95259071479,89733.85607948579,-1491.096511229006,-0.016345270333204594,1,0.015,risk_off,2026-07-08,102356.77179374376,-0.1233227220148565
2026-07-08,1,89733.85607948579,89889.90023390696,156.04415442115737,0.0017389663304219786,4,0.015,risk_off,2026-07-09,102356.77179374376,-0.12179820974579425
2026-07-09,1,89889.90023390696,88962.69577393825,-927.2044599687026,-0.010314890299755346,5,0.015,risk_on,2026-07-10,102356.77179374376,-0.1308567648733152
2026-07-10,1,88962.69577393825,88350.4207137537,-612.2750601845422,-0.006882379798161524,5,0.015,risk_on,2026-07-13,102356.77179374376,-0.1368385387164599
2026-07-13,1,88350.4207137537,88110.81549424287,-239.60521951083535,-0.002711987306626775,5,0.015,neutral,2026-07-14,102356.77179374376,-0.1391794216430302
2026-07-14,1,88110.81549424287,87407.99529438348,-702.8201998593828,-0.007976548575983896,4,0.015,risk_off,2026-07-15,102356.77179374376,-0.14604579880150126
2026-07-15,1,87407.99529438348,85816.1638780343,-1591.8314163491775,-0.018211508123347417,5,0.015,risk_on,2026-07-16,102356.77179374376,-0.1615975926735943
2026-07-16,1,85816.1638780343,84921.42303429288,-894.7408437414244,-0.010426250758692376,5,0.015,neutral,2026-07-17,102356.77179374376,-0.17033898640907075
2026-07-17,1,84921.42303429288,83483.48402323002,-1437.939011062858,-0.016932582612071763,2,0.015,risk_off,2026-07-20,102356.77179374376,-0.1843872900617144
2026-07-20,1,83483.48402323002,81946.496060633,-1536.9879625970232,-0.01841068303006308,5,0.015,neutral,2026-07-21,102356.77179374376,-0.19940327713967898
2026-07-21,1,81946.496060633,80796.13827507272,-1150.3577855602737,-0.014037913039126321,5,0.015,neutral,2026-07-22,102356.77179374376,-0.21064198431460168
2026-07-22,1,80796.13827507272,79958.67885359029,-837.4594214824349,-0.010365092185857705,5,0.015,risk_off,2026-07-23,102356.77179374376,-0.21882375291482647
2026-07-23,1,79958.67885359029,79343.26704599216,-615.4118075981203,-0.007696623011055255,4,0.015,risk_off,2026-07-24,102356.77179374376,-0.2248361719938321
2026-07-24,1,79343.26704599216,77872.10623082049,-1471.1608151716807,-0.018541722189469548,5,0.015,neutral,2026-07-27,102356.77179374376,-0.23920904434404822
2026-07-27,1,77872.10623082049,77044.81103214905,-827.2951986714396,-0.010623768107918595,5,0.015,risk_on,2026-07-28,102356.77179374376,-0.2472915110355387
2026-07-28,1,77044.81103214905,75701.5701720343,-1343.2408601147472,-0.01743454026455128,3,0.015,risk_off,2026-07-29,102356.77179374376,-0.2604146374938592
2026-07-29,1,75701.5701720343,75469.01860628242,-232.55156575188738,-0.00307195168109996,5,0.015,risk_on,2026-07-30,102356.77179374376,-0.26268660799152677
2026-07-30,0,75469.01860628242,75469.01860628242,0.0,0.0,5,0.015,risk_off,,102356.77179374376,-0.26268660799152677
2026-07-31,1,75469.01860628242,75286.48409099234,-182.53451529008157,-0.0024186681986995717,5,0.015,risk_on,2026-08-03,102356.77179374376,-0.2644699244452531
2026-08-03,1,75286.48409099234,74685.63900216088,-600.8450888314605,-0.007980782953089833,5,0.015,risk_on,2026-08-04,102356.77179374376,-0.2703400303337252
2026-08-04,1,74685.63900216088,73903.57712690318,-782.0618752576997,-0.010471382259112389,5,0.015,neutral,2026-08-05,102356.77179374376,-0.27798057879527305
2026-08-05,1,73903.57712690318,73280.90387375285,-622.673253150342,-0.008425481923305573,4,0.015,risk_on,2026-08-06,102356.77179374376,-0.2840639403769091
2026-08-06,1,73280.90387375285,71968.55766720735,-1312.3462065454942,-0.017908433673339823,4,0.015,neutral,2026-08-07,102356.77179374376,-0.2968852338150214
2026-08-07,1,71968.55766720735,72295.67406842828,327.11640122093615,0.00454526826469926,5,0.015,neutral,2026-08-10,102356.77179374376,-0.29368938858183946
2026-08-10,1,72295.67406842828,71033.91821288729,-1261.75585554099,-0.017452715833961664,5,0.015,neutral,2026-08-11,102356.77179374376,-0.30601642697343234
2026-08-11,1,71033.91821288729,70439.80106523012,-594.1171476571806,-0.008363851559991704,4,0.015,risk_off,2026-08-12,102356.77179374376,-0.31182080256329914
2026-08-12,1,70439.80106523012,71336.99128173114,897.1902165010181,0.012736978284055395,5,0.015,risk_off,2026-08-13,102356.77179374376,-0.3030554790700092
2026-08-13,1,71336.99128173114,71537.24986561244,200.2585838813003,0.0028072193722106834,2,0.015,neutral,2026-08-14,102356.77179374376,-0.3010990029094984
2026-08-14,1,71537.24986561244,70179.02823000647,-1358.2216356059714,-0.018986215407462304,5,0.015,risk_off,2026-08-17,102356.77179374376,-0.3143684877887488
2026-08-17,1,70179.02823000647,68982.33896438718,-1196.6892656192958,-0.01705194978900587,3,0.015,risk_off,2026-08-18,102356.77179374376,-0.32605984190873527
2026-08-18,1,68982.33896438718,67797.95299558764,-1184.3859687995496,-0.01716940867155868,2,0.015,risk_off,2026-08-19,102356.77179374376,-0.3376309959031789
2026-08-19,0,67797.95299558764,67797.95299558764,0.0,0.0,5,0.015,risk_off,,102356.77179374376,-0.3376309959031789
2026-08-20,1,67797.95299558764,67040.78063592032,-757.1723596673123,-0.011168071102627389,5,0.015,neutral,2026-08-21,102356.77179374376,-0.3450283800371087
2026-08-21,1,67040.78063592032,66237.52543578806,-803.255200132262,-0.011981590794631639,5,0.015,neutral,2026-08-24,102356.77179374376,-0.3528759819696011
2026-08-24,1,66237.52543578806,64999.57173306273,-1237.9537027253346,-0.018689612792456005,5,0.015,neutral,2026-08-25,102356.77179374376,-0.3649704792952875
2026-08-25,1,64999.57173306273,64703.535071940096,-296.0366611226351,-0.004554440179058178,3,0.015,neutral,2026-08-26,102356.77179374376,-0.36786268325927307
2026-08-26,1,64703.535071940096,64137.314886326836,-566.2201856132617,-0.008750993048273398,4,0.015,neutral,2026-08-27,102356.77179374376,-0.37339451252362543
2026-08-27,1,64137.314886326836,65635.9669547146,1498.6520683877711,0.02336630510715787,1,0.015,risk_off,2026-08-28,102356.77179374376,-0.35875305752143305
2026-08-28,1,65635.9669547146,64514.485259487985,-1121.4816952266206,-0.01708638947911569,2,0.015,neutral,2026-08-31,102356.77179374376,-0.369709652532914
2026-08-31,1,64514.485259487985,63445.853290692095,-1068.6319687958883,-0.01656421754738758,1,0.015,risk_off,2026-09-01,102356.77179374376,-0.3801499189663773
2026-09-01,1,63445.853290692095,63226.17004752842,-219.6832431636694,-0.003462531146947287,5,0.015,risk_off,2026-09-02,102356.77179374376,-0.38229616917839404
2026-09-02,1,63226.17004752842,62935.137617376844,-291.0324301515804,-0.004603037475349295,3,0.015,risk_off,2026-09-03,102356.77179374376,-0.38513948306033263
2026-09-03,1,62935.137617376844,63706.2926333369,771.1550159600572,0.012253171203794043,5,0.015,risk_on,2026-09-04,102356.77179374376,-0.3776054918798176
2026-09-04,1,63706.2926333369,62978.106873734374,-728.1857596025324,-0.01143035843874361,5,0.015,neutral,2026-09-07,102356.77179374376,-0.3847196841979368
2026-09-07,1,62978.106873734374,62459.291692710314,-518.8151810240586,-0.00823802439892704,4,0.015,risk_off,2026-09-08,102356.77179374376,-0.3897883784516938
2026-09-08,1,62459.291692710314,62411.61875639934,-47.672936310974904,-0.0007632641200210547,5,0.015,neutral,2026-09-09,102356.77179374376,-0.3902541310880414
2026-09-09,1,62411.61875639934,61255.50800763212,-1156.1107487672168,-0.018523966719717164,4,0.015,risk_off,2026-09-10,102356.77179374376,-0.4015490432712516
2026-09-10,1,61255.50800763212,60183.41452647016,-1072.0934811619597,-0.01750199314367587,3,0.015,risk_off,2026-09-11,102356.77179374376,-0.4120231278127444
