qty,entry_price,exit_price,buy_value,sell_value,gross_pnl,net_pnl,fees,return_pct,exit_reason,score,expected_net,symbol,surge_probability,predicted_mfe,p_hit_2_5,p_hit_3,p_hit_4,p_hit_5,regime,regime_score,validation_precision,mfe_validation_mae,mfe_validation_rank_ic,signal_date,entry_date,portfolio_size,configured_portfolio_size,stop_loss_pct,target_pct
162,615.3075,630.37484240625,99679.815,102120.7244698125,2440.9094698124973,2356.7717937437583,84.13767606873901,0.023567717937437584,take_profit,0.07190582183233582,0.002871680736541749,SBCL,0.8525826334953308,0.028517436236143112,0.5592920184135437,0.5765407681465149,0.45085468888282776,0.42204567790031433,risk_off,0.20506391261650792,0.7142857142857143,0.01745998371336094,0.13128876722264976,2026-04-24,2026-04-27,1,1,0.015,0.025
85,1200.6,1229.9996924999998,102050.99999999999,104549.97386249999,2498.9738625000027,2413.9575124145726,85.01635008542988,0.023583759726995595,take_profit,0.07913929339893408,0.0016382102966308607,WHEELS,0.8452929854393005,0.028446946293115616,0.5284552574157715,0.5765407681465149,0.45085465908050537,0.42204564809799194,neutral,0.4362172546282902,0.7142857142857143,0.01745998371336094,0.13128876722264976,2026-04-29,2026-04-30,1,1,0.015,0.025
112,931.1153249999999,916.6900208274374,104284.91639999999,102669.28233267298,-1615.6340673270024,-1700.2619950313106,84.62792770430804,-0.01622840660069139,stop_and_target_same_bar_conservative_stop,0.09515008413837642,0.0005170207023620626,CEMPRO,0.8112887740135193,0.03554997965693474,0.5004255175590515,0.5013262629508972,0.4486842155456543,0.47567567229270935,risk_on,0.8207102742883143,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-04,2026-05-05,1,1,0.015,0.025
69,1490.4448499999999,1467.354133161375,102840.69464999999,101247.43518813488,-1593.2594618651055,-1677.3690573971878,84.10959553208234,-0.016274002642618333,stop_loss,0.07601844088166311,0.0005170207023620626,CREDITACC,0.8005046248435974,0.04220139607787132,0.5004255175590515,0.5013262629508972,0.4486842155456543,0.47567567229270935,neutral,0.4247745763121751,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-05,2026-05-06,1,1,0.015,0.025
171,591.2955,605.7748485562499,101111.5305,103587.49910311874,2475.968603118745,2391.300385903219,84.66821721552577,0.023584449307576544,take_profit,0.10188359477584183,0.002507167339324952,RAYMONDREL,0.8039150238037109,0.03468906506896019,0.5501791834831238,0.6902927756309509,0.6272401213645935,0.6216216087341309,risk_on,0.8177920516261694,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-06,2026-05-07,1,1,0.015,0.025
259,400.149975,409.9486475128125,103638.84352499999,106176.69970581844,2537.856180818446,2452.2514342780837,85.60474654036204,0.023628324357237458,take_profit,0.09758176602315356,0.0005170207023620626,AEROFLEX,0.7961606383323669,0.030550438910722733,0.5004255175590515,0.5013262629508972,0.4871795177459717,0.47567567229270935,risk_on,0.8793429934762814,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-07,2026-05-08,1,1,0.015,0.025
391,271.545705,267.3387831652875,106174.370655,104529.46421762742,-1644.906437372585,-1730.2124914991791,85.30605412659415,-0.016286399187996167,stop_loss,0.08349488042576894,0.000995867729187012,FSL,0.7969641089439392,0.032471273094415665,0.5123966932296753,0.5714285969734192,0.5684210658073425,0.4984802305698395,neutral,0.5602443212834568,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-08,2026-05-11,1,1,0.015,0.025
254,410.90534999999994,420.9673947581249,104369.95889999998,106925.71826856372,2555.7593685637403,2469.8836975348986,85.87567102884172,0.02363379476586972,take_profit,0.1003097338637183,0.01086827087402344,OMNI,0.8360778093338013,0.03849257156252861,0.7592067718505859,0.6902927756309509,0.6272401213645935,0.4984802007675171,risk_off,0.19343057296766802,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-12,2026-05-13,1,1,0.015,0.025
203,525.2624999999999,517.12487071875,106628.28749999999,104976.34875590625,-1651.9387440937426,-1737.407709285953,85.46896519221042,-0.016241049313514177,stop_loss,0.08748995011981246,0.002507167339324952,JARO,0.820794403553009,0.04205026105046272,0.5501791834831238,0.6902928352355957,0.6272401213645935,0.6216216087341309,neutral,0.5151967665425772,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-13,2026-05-14,1,1,0.015,0.025
108,969.4844999999999,993.2247516937499,104704.32599999999,107268.273182925,2563.9471829250106,2477.9476077373597,85.99957518765106,0.02354592539644172,take_profit,0.09247367573742771,0.00616037654876709,SHARDACROP,0.8159550428390503,0.03919868543744087,0.6415094137191772,0.5816023945808411,0.5699708461761475,0.4321267008781433,risk_off,0.36484978545997615,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-14,2026-05-15,1,1,0.015,0.025
186,576.78825,590.912352271875,107282.6145,109909.69752256875,2627.083022568753,2540.1280284186496,86.95499415010353,0.023581526611806358,take_profit,0.0798748562188019,0.00616037654876709,JINDRILL,0.845147430896759,0.04156981036067009,0.6415094137191772,0.6902927756309509,0.5699708461761475,0.4321267008781433,risk_off,0.10813114524100131,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-15,2026-05-18,1,1,0.015,0.025
422,261.03045,256.986435753375,110154.84989999999,108448.27588792426,-1706.5740120757255,-1793.3086629213208,86.73465084559537,-0.01626480711855358,stop_and_target_same_bar_conservative_stop,0.08689509100542835,0.008184478759765624,SUVEN,0.8396520018577576,0.04062747582793236,0.6921119689941406,0.7543859481811523,0.70652174949646,0.6666666865348816,risk_off,0.10873335526910856,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-18,2026-05-19,1,1,0.015,0.025
276,391.69575,385.627403593125,108108.02699999999,106433.1633917025,-1674.8636082974845,-1760.863653006648,86.00004470916355,-0.016234592484569255,stop_loss,0.09405288328000203,0.0019751291275024434,JAINREC,0.8228979110717773,0.03651523217558861,0.536878228187561,0.4743151068687439,0.3647840619087219,0.2859761714935303,risk_on,0.6947681623236921,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-19,2026-05-20,1,1,0.015,0.025
496,214.70729999999998,211.38094715475,106494.82079999999,104844.949788756,-1649.8710112439876,-1735.2920751464335,85.42106390244601,-0.01626285158826585,stop_and_target_same_bar_conservative_stop,0.07937731946768052,0.000995867729187012,DCAL,0.8053710460662842,0.041639890521764755,0.5123966932296753,0.5714285373687744,0.5,0.47567567229270935,neutral,0.45955586726699,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-20,2026-05-21,1,1,0.015,0.025
343,305.10247499999997,300.37567490606244,104650.14892499999,103028.85649277942,-1621.2924322205654,-1706.0514421274859,84.75900990692043,-0.016253135863899315,stop_loss,0.08986014067585926,0.0021107392311096214,GOCOLORS,0.8103974461555481,0.039945390075445175,0.5402684807777405,0.625,0.5699708461761475,0.49848026037216187,neutral,0.5945602871886213,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-21,2026-05-22,1,1,0.015,0.025
93,1106.5529999999999,1089.4097276475,102909.42899999999,101315.1046712175,-1594.324328782488,-1678.458593119719,84.13426433723086,-0.016254451329072283,stop_and_target_same_bar_conservative_stop,0.08555867720551272,0.0019751291275024434,KRISHNADEF,0.7878073453903198,0.03662095591425896,0.536878228187561,0.5336787700653076,0.4486842155456543,0.365487664937973,neutral,0.5246725933565652,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-22,2026-05-25,1,1,0.015,0.025
140,721.06035,709.889322527625,100948.449,99384.5051538675,-1563.9438461324899,-1647.3743134087144,83.43046727622469,-0.016217025227774816,stop_and_target_same_bar_conservative_stop,0.10140432889449855,0.0019751291275024434,PREMEXPLN,0.8016718029975891,0.030150670558214188,0.536878228187561,0.5816023945808411,0.5699708461761475,0.4984802305698395,risk_on,0.8545261978483714,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-25,2026-05-26,1,1,0.015,0.025
552,180.79035,177.989455502625,99796.2732,98250.179437449,-1546.0937625509978,-1629.110713145868,83.01695059487024,-0.01630159876428079,stop_loss,0.08675526923157387,0.002110741615295412,DECNGOLD,0.8064517378807068,0.02939825877547264,0.5402685403823853,0.659217894077301,0.5699708461761475,0.4984802305698395,neutral,0.5535569540098533,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-26,2026-05-27,1,1,0.015,0.025
794,123.74184,126.771968307,98251.02096,100656.94283575799,2405.9218757579947,2322.3136582503344,83.60821750766056,0.023623188246630605,take_profit,0.09211235689903466,0.0019751291275024434,INA,0.7886121869087219,0.031507086008787155,0.536878228187561,0.4743150472640991,0.42192691564559937,0.365487664937973,risk_on,0.6659739270379477,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-27,2026-05-29,1,1,0.015,0.025
624,161.12051999999997,158.62436034389995,100539.20447999999,98981.60085459358,-1557.6036254064093,-1640.8872145449636,83.28358913855429,-0.016306330858078533,stop_and_target_same_bar_conservative_stop,0.08920306587216839,0.006160378932952882,EXICOM,0.8282899856567383,0.032460179179906845,0.641509473323822,0.6902927756309509,0.5699708461761475,0.6216216087341309,risk_off,0.31291443377685235,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-29,2026-06-01,1,1,0.015,0.025
5280,18.739365,19.1982452004375,98943.8472,101366.73465831,2422.887458309997,2339.022504860109,83.8649534498876,0.023629364568249673,take_profit,0.07836494338067476,0.0037779073715209976,JPPOWER,0.8140388131141663,0.0380885936319828,0.5819476842880249,0.5611110925674438,0.4745483994483948,0.37569063901901245,risk_off,0.25166816434305994,0.8764044943820225,0.017338733069994047,0.1919822757419239,2026-06-01,2026-06-02,1,1,0.015,0.025
110,917.7586499999999,903.5402741148748,100953.45149999998,99389.43015263623,-1564.021347363756,-1647.4536100406465,83.4322626768905,-0.016258785479803303,stop_loss,0.08841416793523865,0.001116741180419923,SUPRIYA,0.7716172933578491,0.03937091305851936,0.515418529510498,0.4584631323814392,0.3532242476940155,0.2853773534297943,neutral,0.6363696499583396,0.8764044943820225,0.017338733069994047,0.1919822757419239,2026-06-02,2026-06-03,1,1,0.015,0.025
656,151.77585,149.42446264387502,99564.9576,98022.44749438201,-1542.5101056179847,-1625.444036886067,82.93393126808218,-0.01630669924819825,stop_and_target_same_bar_conservative_stop,0.08918097691420934,0.003777909755706789,AYE,0.7946009635925293,0.028296638280153275,0.5819477438926697,0.5915840864181519,0.47454842925071716,0.38297873735427856,neutral,0.4875725788244052,0.8764044943820225,0.017338733069994047,0.1919822757419239,2026-06-04,2026-06-05,1,1,0.015,0.025
