qty,entry_price,exit_price,buy_value,sell_value,gross_pnl,net_pnl,fees,return_pct,exit_reason,score,expected_net,symbol,surge_probability,predicted_mfe,p_hit_2_5,p_hit_3,p_hit_4,p_hit_5,regime,regime_score,validation_precision,mfe_validation_mae,mfe_validation_rank_ic,signal_date,entry_date,portfolio_size,configured_portfolio_size,stop_loss_pct,target_pct
545,83.94195,85.99747850062501,45748.36275,46868.62578284063,1120.2630328406303,1056.1103709207155,64.15266191991493,0.023058480232394225,take_profit,0.07227039877937239,0.0028272728919982925,ARFIN,0.803581714630127,0.028393451124429703,0.5581818222999573,0.48520708084106445,0.3967828154563904,0.2853773534297943,risk_off,0.21571197089870775,0.8764044943820225,0.017338733069994047,0.1919822757419239,2026-06-29,2026-06-30,2,5,0.015,0.025
1606,28.504244999999997,28.062642984337497,45777.817469999995,45068.60463284602,-709.2128371539729,-772.8425271021941,63.62968994822121,-0.016873780075091573,stop_loss,0.07211578880117338,0.0028272728919982925,ATALREAL,0.7881267070770264,0.02684735134243965,0.5581818222999573,0.5149626135826111,0.3967828154563904,0.34545451402664185,risk_off,0.21571197089870775,0.8764044943820225,0.017338733069994047,0.1919822757419239,2026-06-29,2026-06-30,2,5,0.015,0.025
73,311.85585,319.492420126875,22765.477049999998,23322.946669261873,557.4696192618758,501.8335701297299,55.636049132145885,0.021845910992522692,take_profit,0.08260461595237178,0.0016452507972717304,ADVENZYMES,0.8248198628425598,0.02674010768532753,0.5286312699317932,0.4584631323814392,0.3532242476940155,0.2853773534297943,neutral,0.5084445478677595,0.8764044943820225,0.017338733069994047,0.1919822757419239,2026-06-30,2026-07-01,4,5,0.015,0.025
37,617.40855,632.527341868125,22844.11635,23403.511649120624,559.3952991206243,503.7301091540008,55.66518996662347,0.02192847147708206,take_profit,0.08128592755973263,0.0009689097404479994,POWERICA,0.7449584007263184,0.037225160747766495,0.5117227435112,0.4584631323814392,0.3269621729850769,0.24126984179019928,neutral,0.5084445478677595,0.8764044943820225,0.017338733069994047,0.1919822757419239,2026-06-30,2026-07-01,4,5,0.015,0.025
44,514.6572,506.68387332900005,22644.9168,22294.090426476003,-350.82637352399615,-406.15364962603144,55.32727610203531,-0.017680755149012465,stop_loss,0.0807747059720747,0.0009689097404479994,JASH,0.7934340834617615,0.03211294487118721,0.5117227435112,0.4172733426094055,0.3269621729850769,0.22838401794433594,neutral,0.5084445478677595,0.8764044943820225,0.017338733069994047,0.1919822757419239,2026-06-30,2026-07-01,4,5,0.015,0.025
52,434.667225,445.31113867218744,22602.6957,23156.179210953745,553.4835109537453,497.90778260747095,55.57572834627432,0.021675012890260113,take_profit,0.08023773815810603,0.0009689097404479994,QUADFUTURE,0.7308905720710754,0.026743266731500626,0.5117227435112,0.4584631323814392,0.3269621729850769,0.26093295216560364,neutral,0.5084445478677595,0.8764044943820225,0.017338733069994047,0.1919822757419239,2026-06-30,2026-07-01,4,5,0.015,0.025
58,317.30857499999996,312.3926719018125,18403.89735,18118.774970305123,-285.12237969487614,-338.92755102043236,53.8051713255562,-0.018225172445843773,stop_loss,0.0985157890337475,0.0048705153465271,SKMEGGPROD,0.7984682321548462,0.03791901841759682,0.6092628836631775,0.5656814575195312,0.44474393129348755,0.3529411852359772,neutral,0.5785416695828594,0.85,0.01710309693148387,0.06990124012740409,2026-07-01,2026-07-02,5,5,0.015,0.025
75,246.9234,243.0979392255,18519.254999999997,18232.3454419125,-286.9095580874964,-340.75613135240667,53.84657326491029,-0.018323500810654994,stop_loss,0.09550511446771699,0.004268115043640137,WALCHANNAG,0.8190277218818665,0.028896283358335495,0.5942028760910034,0.5161290168762207,0.413112998008728,0.2559775114059448,neutral,0.5785416695828594,0.85,0.01710309693148387,0.06990124012740409,2026-07-01,2026-07-02,5,5,0.015,0.025
47,388.043925,397.54615061343753,18238.064475,18684.669078831565,446.6046038315653,392.6462474110771,53.95835642048821,0.021113791274079443,take_profit,0.09537887704548914,0.004268115043640137,RHIM,0.7238141298294067,0.0276339091360569,0.5942028760910034,0.5277475714683533,0.413112998008728,0.3185146450996399,neutral,0.5785416695828594,0.85,0.01710309693148387,0.06990124012740409,2026-07-01,2026-07-02,5,5,0.015,0.025
34,538.118925,551.2961121759375,18296.04345,18744.067813981877,448.0243639818764,394.0445226840602,53.97984129781616,0.021188980817980936,take_profit,0.09101976719675142,0.002483239650726319,AMAGI,0.800367534160614,0.046513449400663376,0.549580991268158,0.5161290168762207,0.413112998008728,0.31111112236976624,neutral,0.5785416695828594,0.85,0.01710309693148387,0.06990124012740409,2026-07-01,2026-07-02,5,5,0.015,0.025
