qty,entry_price,exit_price,buy_value,sell_value,gross_pnl,net_pnl,fees,return_pct,exit_reason,score,expected_net,symbol,surge_probability,predicted_mfe,p_hit_2_5,p_hit_3,p_hit_4,p_hit_5,regime,regime_score,validation_precision,mfe_validation_mae,mfe_validation_rank_ic,signal_date,entry_date,portfolio_size,configured_portfolio_size,stop_loss_pct,target_pct
419,125.54274,128.61696784574997,52602.408059999994,53890.509527369235,1288.1014673692407,1221.4089481530293,66.69251921621148,0.023184192473062065,take_profit,0.06429438997815744,0.00025806325674057,AYE,0.8380856513977051,0.036118511110544205,0.5501791834831238,0.5714285373687744,0.4486842155456543,0.365487664937973,risk_off,0.10813114524100131,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-15,2026-05-18,2,5,0.02,0.025
82,261.03045,255.6819360795,21404.4969,20965.918758518997,-438.5781414810008,-493.42902611474733,54.850884633746574,-0.02288510438549407,stop_and_target_same_bar_conservative_stop,0.08535565085039905,0.006645038604736327,SUVEN,0.8396520018577576,0.04062747582793236,0.6921119689941406,0.7543859481811523,0.70652174949646,0.6666666865348816,risk_off,0.10873335526910856,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-18,2026-05-19,5,5,0.02,0.025
652,33.0165,32.339991915,21526.758,21085.674728579997,-441.08327142000417,-495.97785741125824,54.89458599125407,-0.023003318489639824,stop_and_target_same_bar_conservative_stop,0.07801680884586147,0.004250000298023224,FCL,0.8226317763328552,0.044412512332201004,0.6388888955116272,0.6902927756309509,0.6272401213645935,0.6216216087341309,risk_off,0.10873335526910856,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-18,2026-05-19,5,5,0.02,0.025
47,453.176475,443.89088902725,21299.294325,20862.87178428075,-436.4225407192498,-491.2358214434881,54.81328072423828,-0.022783384147761543,stop_loss,0.07774880922661594,0.004367923617362977,JAINREC,0.8276994228363037,0.03793276473879814,0.6415094137191772,0.5714285969734192,0.4486842155456543,0.3961864411830902,risk_off,0.10873335526910856,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-18,2026-05-19,5,5,0.02,0.025
32,655.22745,671.272332181875,20967.2784,21480.71462982,513.4362298199994,458.4665270212706,54.96970279872879,0.02126355316133506,take_profit,0.07764224714861682,0.004296102106571197,JINDRILL,0.8239821791648865,0.03918139263987541,0.6399133801460266,0.6902927756309509,0.5699708461761475,0.4984802305698395,risk_off,0.10873335526910856,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-18,2026-05-19,5,5,0.02,0.025
50,430.215,430.434675,21510.75,21521.733750000003,10.983750000003056,-44.03689083470944,55.020640834712495,-0.002042419051631897,close_proxy,0.07753236315475277,0.004367923617362977,APEX,0.8265882730484009,0.0357683040201664,0.6415094137191772,0.5816023945808411,0.4486842155456543,0.365487664937973,risk_off,0.10873335526910856,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-18,2026-05-19,5,5,0.02,0.025
331,161.12051999999997,157.8191605452,53330.89211999999,52238.1421404612,-1092.749979538792,-1159.0127262565113,66.26274671771914,-0.021716659022146156,stop_and_target_same_bar_conservative_stop,0.0874106132387875,0.004367926299571991,EXICOM,0.8282899856567383,0.032460179179906845,0.641509473323822,0.6902927756309509,0.5699708461761475,0.6216216087341309,risk_off,0.31291443377685235,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-29,2026-06-01,2,5,0.02,0.025
53,990.4949999999999,970.19975745,52496.23499999999,51420.58714485,-1075.6478551499968,-1141.612259637871,65.96440448787419,-0.02139062291242736,stop_and_target_same_bar_conservative_stop,0.07488818714020237,0.00025806325674057,SUPRIYA,0.7990592122077942,0.03966483846306801,0.5501791834831238,0.659217894077301,0.5699708461761475,0.4984802305698395,risk_off,0.31291443377685235,0.8333333333333334,0.01698276383427659,0.18247144274491828,2026-05-29,2026-06-01,2,5,0.02,0.025
5571,18.739365,19.1982452004375,104397.002415,106953.42401163733,2556.4215966373304,2470.535904275716,85.88569236161436,0.02365532725052965,take_profit,0.07627468180211489,0.001687645792961121,JPPOWER,0.8140388131141663,0.0380885936319828,0.5819476842880249,0.5611110925674438,0.4745483994483948,0.37569063901901245,risk_off,0.25166816434305994,0.8764044943820225,0.017338733069994047,0.1919822757419239,2026-06-01,2026-06-02,1,5,0.02,0.025
704,151.77585,148.6659628335,106850.1984,104660.837834784,-2189.3605652159895,-2274.753405948038,85.39284073204884,-0.021277390476234233,stop_and_target_same_bar_conservative_stop,0.08709071563367271,0.0016876484751701367,AYE,0.7946009635925293,0.028296638280153275,0.5819477438926697,0.5915840864181519,0.47454842925071716,0.38297873735427856,neutral,0.4875725788244052,0.8764044943820225,0.017338733069994047,0.1919822757419239,2026-06-04,2026-06-05,1,5,0.02,0.025
84,620.31,607.5998480999999,52106.03999999999,51038.38724039999,-1067.6527596000014,-1133.4776916702986,65.8249320702971,-0.021665433907992773,stop_and_target_same_bar_conservative_stop,0.08040358157315526,0.0006181820034980778,JSLL,0.8222261071205139,0.0356123112142086,0.5581818222999573,0.5149626135826111,0.45348837971687317,0.37569060921669006,neutral,0.4081197243648118,0.8764044943820225,0.017338733069994047,0.1919822757419239,2026-06-05,2026-06-08,2,5,0.02,0.025
27,1900.9499999999998,1861.9995345,51325.649999999994,50273.9874315,-1051.6625684999963,-1117.208555735139,65.54598723514286,-0.021354463615473,stop_and_target_same_bar_conservative_stop,0.0797893211380509,0.0006181846857070935,WOCKPHARMA,0.7659532427787781,0.029469620436429977,0.558181881904602,0.48520708084106445,0.39678284525871277,0.2853773534297943,neutral,0.4081197243648118,0.8764044943820225,0.017338733069994047,0.1919822757419239,2026-06-05,2026-06-08,2,5,0.02,0.025
83,409.0044,419.019895245,33947.3652,34778.651305335,831.2861053349989,771.5064594042276,59.77964593077127,0.02260626558631633,take_profit,0.07466212090009172,0.0014523811936378488,E2E,0.7932965159416199,0.04061359539628029,0.5767195820808411,0.5149626135826111,0.3967828154563904,0.2853773534297943,risk_off,0.22952843917483462,0.8764044943820225,0.017338733069994047,0.1919822757419239,2026-06-08,2026-06-09,3,5,0.02,0.025
62,544.2719999999999,533.1198667199999,33744.863999999994,33053.43173663999,-691.4322633600023,-750.6941241293375,59.26186076933526,-0.021996433778739572,stop_loss,0.07417778801077327,0.0016876484751701367,TEJASNET,0.8060134649276733,0.028189431875944138,0.5819477438926697,0.5149626135826111,0.39678284525871277,0.3454545736312866,risk_off,0.22952843917483462,0.8764044943820225,0.017338733069994047,0.1919822757419239,2026-06-08,2026-06-09,3,5,0.02,0.025
7,4342.17,4448.498887874999,30395.190000000002,31139.492215124992,744.3022151249897,685.8388747760156,58.46334034897411,0.02009608029021513,take_profit,0.07401768024915178,0.0016876484751701367,NETWEB,0.7967081665992737,0.026588354259729385,0.5819477438926697,0.48520711064338684,0.39678284525871277,0.2853773534297943,risk_off,0.22952843917483462,0.8764044943820225,0.017338733069994047,0.1919822757419239,2026-06-08,2026-06-09,3,5,0.02,0.025
453,113.55675,116.33747091562499,51441.207749999994,52700.874324778124,1259.6665747781299,1193.4043537210964,66.26222105703353,0.023152528473823996,take_profit,0.0709624056597077,0.0016876484751701367,MARSONS,0.8334611654281616,0.03358295187354088,0.5819477438926697,0.557692289352417,0.47454842925071716,0.37569060921669006,risk_off,0.15443375215832988,0.8764044943820225,0.017338733069994047,0.1919822757419239,2026-06-11,2026-06-12,2,5,0.02,0.025
164,313.006425,320.67116983218745,51333.0537,52590.071852478744,1257.0181524787477,1190.796009337834,66.22214314091357,0.023101925534916724,take_profit,0.0702819436867558,0.001687645792961121,JAINREC,0.8127885460853577,0.026778418570756912,0.5819476842880249,0.5149626731872559,0.47454845905303955,0.37569060921669006,risk_off,0.15443375215832988,0.8764044943820225,0.017338733069994047,0.1919822757419239,2026-06-11,2026-06-12,2,5,0.02,0.025
483,217.9089,213.443946639,105249.9987,103093.42622663699,-2156.572473363005,-2241.393334134354,84.82086077134929,-0.021250504620212125,stop_loss,0.08988781931907644,0.0014523811936378488,DECNGOLD,0.7944114208221436,0.030107956379652023,0.5767195820808411,0.557692289352417,0.45348837971687317,0.34545454382896423,neutral,0.5550536855877853,0.8764044943820225,0.017338733069994047,0.1919822757419239,2026-06-24,2026-06-25,1,5,0.02,0.025
614,83.94195,85.99747850062501,51540.3573,52802.45179938376,1262.0944993837547,1195.7955371473736,66.29896223638124,0.02316682639042632,take_profit,0.07006130789087217,0.0006181820034980778,ARFIN,0.803581714630127,0.028393451124429703,0.5581818222999573,0.48520708084106445,0.3967828154563904,0.2853773534297943,risk_off,0.21571197089870775,0.8764044943820225,0.017338733069994047,0.1919822757419239,2026-06-29,2026-06-30,2,5,0.02,0.025
1810,28.504244999999997,27.92019301995,51592.68345,50535.549366109495,-1057.1340838905016,-1122.7755203262889,65.6414364357873,-0.021752168114684993,stop_loss,0.06990669791267316,0.0006181820034980778,ATALREAL,0.7881267070770264,0.02684735134243965,0.5581818222999573,0.5149626135826111,0.3967828154563904,0.34545451402664185,risk_off,0.21571197089870775,0.8764044943820225,0.017338733069994047,0.1919822757419239,2026-06-29,2026-06-30,2,5,0.02,0.025
65,317.30857499999996,310.80692229824996,20625.057374999997,20202.449949386246,-422.6074256137508,-477.17970515284753,54.57227953909671,-0.0230953478893253,stop_loss,0.09656210345206338,0.0029168297648429877,SKMEGGPROD,0.7984682321548462,0.03791901841759682,0.6092628836631775,0.5656814575195312,0.44474393129348755,0.3529411852359772,neutral,0.5785416695828594,0.85,0.01710309693148387,0.06990124012740409,2026-07-01,2026-07-02,5,5,0.02,0.025
83,246.9234,246.62662500000002,20494.6422,20470.009875,-24.632324999998673,-79.2733023727969,54.64097737279824,-0.003836802942088611,close_proxy,0.09347612884817201,0.0022391294240951534,WALCHANNAG,0.8190277218818665,0.028896283358335495,0.5942028760910034,0.5161290168762207,0.413112998008728,0.2559775114059448,neutral,0.5785416695828594,0.85,0.01710309693148387,0.06990124012740409,2026-07-01,2026-07-02,5,5,0.02,0.025
53,388.043925,397.54615061343753,20566.328025,21069.94598251219,503.6179575121896,448.7968321869582,54.82112532523138,0.02172162575033414,take_profit,0.09334989142594416,0.0022391294240951534,RHIM,0.7238141298294067,0.0276339091360569,0.5942028760910034,0.5277475714683533,0.413112998008728,0.3185146450996399,neutral,0.5785416695828594,0.85,0.01710309693148387,0.06990124012740409,2026-07-01,2026-07-02,5,5,0.02,0.025
38,538.118925,551.2961121759375,20448.51915,20949.252262685626,500.7331126856261,445.9556429998316,54.77746968579452,0.02158411308584423,take_profit,0.08876767215309221,0.00023114460706710836,AMAGI,0.800367534160614,0.046513449400663376,0.549580991268158,0.5161290168762207,0.413112998008728,0.31111112236976624,neutral,0.5785416695828594,0.85,0.01710309693148387,0.06990124012740409,2026-07-01,2026-07-02,5,5,0.02,0.025
55,375.1875,367.499908125,20635.3125,20212.494946875,-422.8175531250017,-477.3934982853296,54.5759451603279,-0.02310569540980386,stop_loss,0.08782274481830675,0.00023114460706710836,GOCOLORS,0.774370551109314,0.03706417605280876,0.549580991268158,0.5277475714683533,0.413112998008728,0.3185146450996399,neutral,0.5785416695828594,0.85,0.01710309693148387,0.06990124012740409,2026-07-01,2026-07-02,5,5,0.02,0.025
298,69.0345,67.619983095,20572.281,20150.75496231,-421.5260376900005,-476.079452690566,54.55341500056545,-0.023073162216886756,stop_and_target_same_bar_conservative_stop,0.10506309028131658,0.0029168297648429877,TIRUPATIFL,0.8103335499763489,0.03941304609179497,0.6092628836631775,0.565681517124176,0.44092220067977905,0.3185146450996399,risk_on,0.7455733508195271,0.85,0.01710309693148387,0.06990124012740409,2026-07-02,2026-07-03,5,5,0.02,0.025
3,6356.67675,6226.4284433925,19070.03025,18679.285330177503,-390.74491982249674,-444.7613660153903,54.01644619289358,-0.021555333018220383,stop_loss,0.09607488076550658,0.00023114460706710836,THANGAMAYL,0.7518061399459839,0.03606969490647316,0.549580991268158,0.5277475714683533,0.413112998008728,0.3185146450996399,risk_on,0.7455733508195271,0.85,0.01710309693148387,0.06990124012740409,2026-07-02,2026-07-03,5,5,0.02,0.025
64,318.9594,326.7699183075,20413.4016,20913.27477168,499.87317167999936,445.1087152676166,54.76445641238277,0.021572167278966648,take_profit,0.09585951130253965,0.00023114460706710836,ADFFOODS,0.7287245988845825,0.03391600027680397,0.549580991268158,0.5161290168762207,0.413112998008728,0.3111111521720886,risk_on,0.7455733508195271,0.85,0.01710309693148387,0.06990124012740409,2026-07-02,2026-07-03,5,5,0.02,0.025
43,478.73924999999997,490.462377384375,20585.78775,21089.882227528124,504.0944775281241,449.2661411439794,54.828336384144734,0.021773656675553456,take_profit,0.09572236175996954,0.00023114460706710836,ZENSARTECH,0.7422258257865906,0.03254450485110283,0.549580991268158,0.5161290168762207,0.413112998008728,0.3185146450996399,risk_on,0.7455733508195271,0.85,0.01710309693148387,0.06990124012740409,2026-07-02,2026-07-03,5,5,0.02,0.025
64,318.9594,312.42392189400005,20413.4016,19995.131001216003,-418.27059878399814,-472.76722347709887,54.49662469310073,-0.022912635226045357,stop_loss,0.09538431029183561,0.00023114460706710836,KISSHT,0.7457196116447449,0.029163990169763565,0.549580991268158,0.5656814575195312,0.44092220067977905,0.38372093439102173,risk_on,0.7455733508195271,0.85,0.01710309693148387,0.06990124012740409,2026-07-02,2026-07-03,5,5,0.02,0.025
108,315.70777499999997,319.2403,34096.439699999995,34477.9524,381.5127000000066,321.8100808145156,59.702619185490995,0.009403407463397963,close_proxy,0.09655685829317037,0.0029168297648429877,SKMEGGPROD,0.7921486496925354,0.040184009820222855,0.6092628836631775,0.5656814575195312,0.44474393129348755,0.3529411852359772,neutral,0.5739067835997469,0.85,0.01710309693148387,0.06990124012740409,2026-07-03,2026-07-06,3,5,0.02,0.025
506,67.53375,69.18748270312499,34172.0775,35008.86624778124,836.7887477812401,776.9258317305748,59.86291605066526,0.02270205503230595,take_profit,0.0876899881879038,0.00023114460706710836,TIRUPATIFL,0.7824482917785645,0.038054052740335464,0.549580991268158,0.5161290168762207,0.3564356565475464,0.2708333134651184,neutral,0.5739067835997469,0.85,0.01710309693148387,0.06990124012740409,2026-07-03,2026-07-06,3,5,0.02,0.025
1068,32.016,31.35999216,34193.087999999996,33492.471626880004,-700.6163731199922,-760.0384483587494,59.42207523875716,-0.022208599555603795,stop_loss,0.08690228449499074,0.00023114460706710836,MCLOUD,0.7301743626594543,0.03017701581120491,0.549580991268158,0.5161290168762207,0.413112998008728,0.3185146450996399,neutral,0.5739067835997469,0.85,0.01710309693148387,0.06990124012740409,2026-07-03,2026-07-06,3,5,0.02,0.025
434,118.509225,116.08097097975,51433.00365,50379.1414052115,-1053.862244788499,-1119.4466048195548,65.58436003105575,-0.021735386916520005,stop_loss,0.10403786304934187,0.006588328659534457,MBAPL,0.7685964703559875,0.026826348155736923,0.6908517479896545,0.6086956262588501,0.5134408473968506,0.40092700719833374,neutral,0.5136344955053651,0.85,0.01710309693148387,0.06990124012740409,2026-07-06,2026-07-07,2,5,0.02,0.025
352,146.123025,143.12896421775002,51435.304800000005,50381.39540464801,-1053.9093953519987,-1119.4945779126965,65.58518256069787,-0.021736318371166016,stop_loss,0.0982683211897151,0.004802326142787936,KRISHANA,0.7580421566963196,0.02667989954352379,0.6511628031730652,0.5656814575195312,0.44505494832992554,0.38372093439102173,neutral,0.5136344955053651,0.85,0.01710309693148387,0.06990124012740409,2026-07-06,2026-07-07,2,5,0.02,0.025
621,162.081,166.0499584875,100652.30099999999,103117.0242207375,2464.7232207375055,2380.225177097364,84.49804364014133,0.023620870783044895,take_profit,0.08728868699973306,0.004600945889949801,IOLCP,0.7623505592346191,0.027420159429311752,0.6466876864433289,0.6086956262588501,0.5134408473968506,0.42384105920791626,risk_off,0.3055391304503837,0.85,0.01710309693148387,0.06990124012740409,2026-07-07,2026-07-08,1,5,0.02,0.025
29,874.4369999999999,856.51978587,25358.672999999995,24839.07379023,-519.5992097699964,-575.8634864261744,56.264276656178,-0.022331518770218623,stop_loss,0.07837446480391236,0.0029168297648429877,RAMCOSYS,0.8554826378822327,0.04857778921723366,0.6092628836631775,0.5656814575195312,0.418181836605072,0.3185146450996399,risk_off,0.1934713550205649,0.85,0.01710309693148387,0.06990124012740409,2026-07-08,2026-07-09,4,5,0.02,0.025
131,196.09799999999998,200.89994977499998,25688.838,26317.893420524997,629.0554205249973,572.3360812623159,56.719339262681345,0.022194728859964485,take_profit,0.07717370837328644,0.0029168297648429877,CUPID,0.8301208019256592,0.0365702249109745,0.6092628836631775,0.5656814575195312,0.44474393129348755,0.3529411852359772,risk_off,0.1934713550205649,0.85,0.01710309693148387,0.06990124012740409,2026-07-08,2026-07-09,4,5,0.02,0.025
12,2065.5322499999997,2116.1119709718746,24786.386999999995,25393.343651662493,606.9566516624982,550.5717275741017,56.384924088396474,0.021350724882691408,take_profit,0.07640993445513458,0.0029168297648429877,KERNEX,0.8095642328262329,0.028932485729455948,0.6092628836631775,0.5277475118637085,0.413112998008728,0.31111112236976624,risk_off,0.1934713550205649,0.85,0.01710309693148387,0.06990124012740409,2026-07-08,2026-07-09,4,5,0.02,0.025
37,681.9408,667.967833008,25231.8096,24714.809821296,-516.9997787040011,-573.2187089433874,56.21893023938626,-0.022228956445306428,stop_loss,0.07608782678244323,0.002916827082633972,SGMART,0.7656005620956421,0.02571149542927742,0.6092628240585327,0.5656814575195312,0.41818180680274963,0.3529411852359772,risk_off,0.1934713550205649,0.85,0.01710309693148387,0.06990124012740409,2026-07-08,2026-07-09,4,5,0.02,0.025
87,236.118,231.27994218,20542.266,20121.354969660002,-420.9110303399975,-475.45371669305706,54.54268635305952,-0.02305298652980646,stop_loss,0.11961660928017584,0.009080060601234438,TBZ,0.8221299648284912,0.02652476355433464,0.7462235689163208,0.8421052098274231,0.6000000238418579,0.46268656849861145,risk_on,0.6652343086375169,0.85,0.01710309693148387,0.06990124012740409,2026-07-09,2026-07-10,5,5,0.02,0.025
19,1075.487475,1101.8234745440625,20434.262024999996,20934.64601633719,500.3839913371921,445.61180481795367,54.77218651923847,0.021606062952753947,take_profit,0.11225422344095198,0.006588328659534457,MAPMYINDIA,0.7917378544807434,0.0331900455057621,0.6908517479896545,0.6752136945724487,0.5927835702896118,0.4571428596973419,risk_on,0.6652343086375169,0.85,0.01710309693148387,0.06990124012740409,2026-07-09,2026-07-10,5,5,0.02,0.025
16,1212.606,1242.299689425,19401.696,19876.7950308,475.09903080000004,420.7094753014054,54.38955549859466,0.020398641395722776,take_profit,0.10464612237102475,0.004477271914482117,BUILDPRO,0.7671460509300232,0.02513197436928749,0.6439393758773804,0.6086956262588501,0.5134408473968506,0.42384105920791626,risk_on,0.6652343086375169,0.85,0.01710309693148387,0.06990124012740409,2026-07-09,2026-07-10,5,5,0.02,0.025
27,739.86975,724.7098188225,19976.483249999997,19567.1651082075,-409.31814179249704,-463.65859314006974,54.340451347572696,-0.022481084755064502,stop_loss,0.10165789938456501,0.0029168297648429877,ITDC,0.7894597053527832,0.04553065821528435,0.6092628836631775,0.5656814575195312,0.44474393129348755,0.40092700719833374,risk_on,0.6652343086375169,0.85,0.01710309693148387,0.06990124012740409,2026-07-09,2026-07-10,5,5,0.02,0.025
24,855.377475,837.8507905372501,20529.0594,20108.418972894004,-420.6404271059946,-475.1783928541515,54.537965748156914,-0.023039637098459558,stop_loss,0.10114660701639142,0.0029168297648429877,RAMCOSYS,0.8190892934799194,0.040417734533548355,0.6092628836631775,0.5277475714683533,0.413112998008728,0.3185146450996399,risk_on,0.6652343086375169,0.85,0.01710309693148387,0.06990124012740409,2026-07-09,2026-07-10,5,5,0.02,0.025
14,1384.692,1381.7088,19385.688000000002,19343.9232,-41.76480000000083,-95.99776352315283,54.232963523152,-0.004679440966353238,close_proxy,0.10752555100189191,0.004600945889949801,GODREJIND,0.770041823387146,0.02862422540783882,0.6466876864433289,0.6086956262588501,0.5134408473968506,0.42384102940559387,risk_on,0.7078682785365067,0.85,0.01710309693148387,0.06990124012740409,2026-07-10,2026-07-13,5,5,0.02,0.025
43,469.63469999999995,460.011884997,20194.2921,19780.511054871,-413.7810451289988,-468.19935069530624,54.41830556630742,-0.02282252358447076,stop_and_target_same_bar_conservative_stop,0.10689412517415028,0.004477271914482117,IONEXCHANG,0.7643463015556335,0.026295017451047897,0.6439393758773804,0.6086956262588501,0.5134408473968506,0.42384105920791626,risk_on,0.7078682785365067,0.85,0.01710309693148387,0.06990124012740409,2026-07-10,2026-07-13,5,5,0.02,0.025
108,189.084495,185.21015369745,20421.12546,20002.6965993246,-418.428860675398,-472.9282462071236,54.49938553172558,-0.023053035073191695,stop_loss,0.10250411597953778,0.002916827082633972,J&KBANK,0.7383341193199158,0.03267592564225197,0.6092628240585327,0.5656814575195312,0.44505494832992554,0.40092700719833374,risk_on,0.7078682785365067,0.85,0.01710309693148387,0.06990124012740409,2026-07-10,2026-07-13,5,5,0.02,0.025
102,200.9004,205.819948545,20491.840799999998,20993.634751589998,501.7939515899998,447.00042849284546,54.79352309715431,0.02178917550055623,take_profit,0.1020275266276453,0.0029168297648429877,STALLION,0.7156349420547485,0.02790994569659233,0.6092628836631775,0.5656814575195312,0.44474393129348755,0.40092700719833374,risk_on,0.7078682785365067,0.85,0.01710309693148387,0.06990124012740409,2026-07-10,2026-07-13,5,5,0.02,0.025
3,6517.75725,6384.208403947499,19553.27175,19152.625211842496,-400.6465381575035,-454.8357155752426,54.189177417739074,-0.022171109016618454,stop_loss,0.09425253016816121,0.00023114460706710836,THANGAMAYL,0.7772535681724548,0.03669872507452965,0.549580991268158,0.5161290168762207,0.41311296820640564,0.2559775114059448,risk_on,0.7078682785365067,0.85,0.01710309693148387,0.06990124012740409,2026-07-10,2026-07-13,5,5,0.02,0.025
17,1178.589,1207.4496981374998,20036.013,20526.6448683375,490.6318683374993,436.0072582707266,54.62461006677273,0.02147205410136053,take_profit,0.09386331823609002,0.0029168297648429877,MAPMYINDIA,0.8052390217781067,0.03737586364150047,0.6092628836631775,0.5656814575195312,0.4545454680919647,0.40092700719833374,neutral,0.5256522748155847,0.85,0.01710309693148387,0.06990124012740409,2026-07-13,2026-07-14,5,5,0.02,0.025
56,362.181,354.75991131,20282.136,19866.55503336,-415.5809666399982,-470.03067138133963,54.449704741341435,-0.023147605489934903,stop_loss,0.0937309501781238,0.0029168324470520033,SKMEGGPROD,0.7860283851623535,0.036052096635103226,0.6092629432678223,0.5656814575195312,0.44505494832992554,0.40092700719833374,neutral,0.5256522748155847,0.85,0.01710309693148387,0.06990124012740409,2026-07-13,2026-07-14,5,5,0.02,0.025
55,367.7838,360.24790993799996,20228.109,19813.63504659,-414.47395341000083,-468.9043465858316,54.430393175830766,-0.02309213736070978,stop_loss,0.0926283658756984,0.0029168297648429877,GOLDIAM,0.7761353254318237,0.025026340037584305,0.6092628836631775,0.5324675440788269,0.41818180680274963,0.3185146749019623,neutral,0.5256522748155847,0.85,0.01710309693148387,0.06990124012740409,2026-07-13,2026-07-14,5,5,0.02,0.025
