qty,entry_price,exit_price,raw_open,raw_high,raw_close,buy_value,sell_value,gross_pnl,net_pnl,fees,fee_brokerage,fee_exchange,fee_stt,fee_sebi,fee_stamp,fee_gst,return_pct,exit_reason,signal_date,entry_date,symbol,surge_probability,utility,atr_pct,relvol20,turnover_cr,risk_flag,selection_type,threshold_used,validation_precision,validation_recall,validation_specificity
325,307.1535,299.81002,307.0,322.51,299.96,99824.8875,97438.2565,-2386.630999999994,-2469.413156486234,82.78215648624001,40.0,6.805578467999999,24.359564125000002,0.197263144,2.994746625,8.42500412424,-0.024694131564862342,close_proxy,2026-04-17,2026-04-20,SCI,0.7616832852363586,6.639504468064294,0.047933529183733524,9.890784183549536,3053.968894601,normal,forced_fallback,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892
169,575.1874499999999,569.8149500000001,574.9,587.0,570.1,97206.67904999998,96298.72655,-907.9524999999703,-990.2144924765463,82.26199247657601,40.0,6.6759364932,24.074681637500003,0.19350540559999999,2.9162003714999996,8.401668568776,-0.010152861010313916,close_proxy,2026-04-20,2026-04-21,TRITURBINE,0.8460826873779297,7.5104077135065435,0.04689591907571775,15.263085695686705,3588.27581984,normal,forced_fallback,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892
449,214.92740999999998,217.79105,214.82,222.88,217.9,96502.40709,97788.18145,1285.7743600000103,1203.1283819768068,82.64597802320341,40.0,6.70302530463,24.447045362500003,0.19429058853999998,2.8950722126999997,8.4065445548334,0.012462437762328358,close_proxy,2026-04-21,2026-04-22,GROWW,0.7584684491157532,7.304837721765537,0.057380496238493534,5.33894606834111,6181.140422240999,normal,forced_fallback,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892
106,919.4594999999999,912.84335,919.0,957.0,913.3,97462.707,96761.3951,-701.3119000000006,-783.7272172835916,82.41531728359101,40.0,6.700731522449999,24.190348775,0.1942241021,2.92388121,8.406131674041,-0.00801820286163414,close_proxy,2026-04-22,2026-04-23,ARE&M,0.8499118685722351,7.331671910670831,0.03923127056541988,15.042190385623645,3156.09204592,normal,forced_fallback,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892
1197,80.92043999999999,76.651655,80.88,83.48,76.69,96861.76667999999,91752.031035,-5109.735644999979,-5190.646587261822,80.91094226184265,40.0,6.507176021167499,22.938007758750004,0.18861379771499998,2.9058530003999996,8.37129168381015,-0.05353402136835343,close_proxy,2026-04-23,2026-04-24,DELTACORP,0.8666409850120544,5.874657328537091,0.05179446778711486,11.594398984903167,492.03099455999995,normal,qualified,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892
158,577.2885,570.364675,577.0,583.7,570.65,91211.583,90117.61865,-1093.9643499999947,-1173.9933431533163,80.0289931533215,40.0,6.255857456925,22.529404662500003,0.18132920165,2.73634749,8.3260543422465,-0.01279290086379933,close_proxy,2026-04-24,2026-04-27,HSCL,0.794784426689148,7.11890189161489,0.037994726284048895,10.596684171032162,4373.99054365,normal,forced_fallback,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892
156,580.29,559.270225,580.0,582.95,559.55,90525.23999999999,87246.1551,-3279.084899999987,-3358.227040864608,79.14214086462098,40.0,6.133113130949999,21.811538775000002,0.17777139509999998,2.7157571999999996,8.303960363570999,-0.03706851469789045,close_proxy,2026-04-27,2026-04-28,TANLA,0.8400968909263611,6.305631822947616,0.04554421476970579,12.20987255745088,1028.815868095,large_gap,forced_fallback,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892
128,677.3385,637.4311250000001,677.0,698.0,637.75,86699.328,81591.18400000001,-5108.143999999986,-5185.362173095506,77.21817309551999,40.0,5.8060226639999994,20.397796000000003,0.16829051199999998,2.60097984,8.24508407952,-0.05944000513651132,close_proxy,2026-04-28,2026-04-29,AGI,0.8690162897109985,6.660518834846963,0.043969115413617685,15.83815763937299,1213.78891682,large_gap,qualified,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892
399,205.252575,205.50719500000002,205.15,212.7,205.61,81895.77742500001,81997.37080500001,101.59338000000571,24.601180763332408,76.9921992366733,40.0,5.654313613935001,20.499342701250004,0.16389314823,2.4568733227500004,8.2177764505083,0.0002998259320018463,close_proxy,2026-04-29,2026-04-30,SAPPHIRE,0.8709418773651123,6.434673687118109,0.05197873190352221,11.83449024973884,858.2575394039999,normal,qualified,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892
175,467.58367499999997,477.111325,467.35,492.25,477.35,81827.14312499999,83494.481875,1667.33875000001,1589.9147502587598,77.42399974125001,40.0,5.7035960625,20.87362046875,0.165321625,2.4548142937499997,8.22664729125,0.019371216077016692,close_proxy,2026-04-30,2026-05-04,SYNGENE,0.8303346633911133,7.112072813502927,0.04468390585144567,15.174784780166519,2771.97919431,normal,forced_fallback,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892
382,218.60924999999997,203.62813500000001,218.5,227.65,203.73,83508.73349999999,77785.94757,-5722.785929999984,-5798.665280044914,75.87935004492971,40.0,5.564666496915,19.4464868925,0.16129468106999997,2.5052620049999996,8.2016399694447,-0.06930725863137305,close_proxy,2026-05-04,2026-05-05,MEESHO,0.7887611985206604,7.183027398571463,0.05039229108525093,7.30397829639656,4226.559324792,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
374,207.80384999999998,196.18186,207.7,210.0,196.28,77718.6399,73372.01564,-4346.624259999997,-4420.80081434957,74.17655434957341,40.0,5.21262761613,18.34300391,0.15109065554,2.331559197,8.1382729709034,-0.05677345200878603,close_proxy,2026-05-05,2026-05-06,MEESHO,0.7795268893241882,6.8064349052379445,0.061555560230276786,3.8698083868947153,2591.936059602,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
43,1698.2487,1636.68125,1697.4,1714.5,1637.5,73024.69410000001,70377.29375,-2647.400350000011,-2720.366711173734,72.9663611737235,40.0,4.947368580825,17.594323437499998,0.14340198785,2.1907408230000005,8.0905263445485,-0.03703870466029128,close_proxy,2026-05-06,2026-05-07,WOCKPHARMA,0.7830826044082642,6.983182172915113,0.0427181880964862,9.109938980762617,3946.4301134099996,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
131,538.6691999999999,514.1428,538.4,550.0,514.4,70565.66519999999,67352.7068,-3212.9583999999886,-3284.8661219521086,71.90772195212,40.0,4.758183833999999,16.8381767,0.13791837199999996,2.1169699559999997,8.056473090119999,-0.0464448089232571,close_proxy,2026-05-07,2026-05-08,TEJASNET,0.7789610624313354,6.614426072653539,0.044826985912475234,7.22374720154223,2583.6506493,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
248,271.545705,260.82952,271.41,272.42,260.96,67343.33484,64685.72096,-2657.613879999997,-2728.5125422026154,70.898662202618,40.0,4.5550024251,16.17143024,0.1320290558,2.0203000452,8.019900436518,-0.040457554334302655,close_proxy,2026-05-08,2026-05-11,FSL,0.7969641089439392,6.683139763693219,0.044785448635809605,7.597812259078043,2344.304625978,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
429,150.61526999999998,147.70611,150.54,153.55,147.78,64613.950829999994,63365.92119,-1248.0296399999934,-1318.3475792843476,70.3179392843542,40.0,4.41530558469,15.8414802975,0.12797987202,1.9384185248999999,7.9947550052442,-0.020372269233480334,close_proxy,2026-05-11,2026-05-12,HFCL,0.7736742496490479,6.301475864788412,0.054040530397798346,1.3914422487562375,1672.762004576,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
342,185.0925,188.315795,185.0,194.61,188.41,63301.635,64404.00189,1102.3668899999975,1031.8402383628156,70.5266516371819,40.0,4.405844472705,16.1010004725,0.12770563689,1.8990490500000001,7.993052005086899,0.016276494300962167,close_proxy,2026-05-12,2026-05-13,GROWW,0.7439277172088623,7.537183319346524,0.056057520501236704,6.133977299725089,9925.791268914,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
8,7205.601,7584.206,7202.0,7730.0,7588.0,57644.808,60673.648,3028.840000000004,2959.807180960244,69.03281903976,40.0,4.081986732,15.168412,0.118318456,1.7293442399999999,7.934757611759999,0.045940947637699514,close_proxy,2026-05-13,2026-05-14,MTARTECH,0.8038899302482605,7.225850885730536,0.06666983493330797,4.065971605181652,3057.0790041,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
8,7575.28575,7230.383000000001,7571.5,7585.5,7234.0,60602.286,57843.064000000006,-2759.2219999999943,-2827.641190128494,68.4191901285,40.0,4.086364575,14.460766000000001,0.11844535,1.81806858,7.9355456234999995,-0.04196175691628956,close_proxy,2026-05-14,2026-05-15,MTARTECH,0.7918792963027954,7.251163294170931,0.0670278258905038,3.8068659614460727,3552.9246872,large_gap,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
159,405.35257499999994,392.15382500000004,405.15,409.25,392.35,64451.05942499999,62352.45817500001,-2098.601249999985,-2168.611871045581,70.01062104559601,40.0,4.374721357199999,15.588114543750002,0.1268035176,1.9335317827499998,7.987449844296,-0.03359141894089269,close_proxy,2026-05-15,2026-05-18,SAREGAMA,0.818157434463501,7.364054844818926,0.04774503908598916,13.59100103116062,3976.705998775,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
36,1705.8525,1715.0420500000002,1705.0,1798.0,1715.9,61410.69,61741.51380000001,330.8238000000056,261.2094224295076,69.614377570498,40.0,4.2487510311,15.435378450000002,0.12315220380000001,1.8423207000000001,7.964775185598,0.0041867263900547515,close_proxy,2026-05-18,2026-05-19,GESHIP,0.8190065026283264,7.1537234013078095,0.048313755210306945,9.328168621686793,3088.62160425,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
183,340.920375,356.52165,340.75,369.4,356.7,62388.42862499999,65243.461950000004,2855.0333250000112,2784.327280497878,70.70604450213325,40.0,4.4033002248374995,16.310865487500003,0.127631890575,1.8716528587499999,7.99259404047075,0.04444179043592522,close_proxy,2026-05-19,2026-05-20,APOLLO,0.7430405020713806,6.77818422584721,0.057075768376032524,7.076506229634766,3913.15703695,large_gap,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
8,7534.7654999999995,7943.526250000001,7531.0,8025.0,7947.5,60278.123999999996,63548.21000000001,3270.0860000000102,3200.0258073888704,70.06019261114,40.0,4.272008523,15.887052500000001,0.123826334,1.8083437199999999,7.968961534139999,0.04890356331736793,close_proxy,2026-05-20,2026-05-21,MTARTECH,0.7896037101745605,6.822663761077723,0.07921607693633977,1.999194564615395,2240.3579633,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
8,8024.009999999999,8071.4622500000005,8020.0,8449.5,8075.5,64192.079999999994,64571.698000000004,379.6180000000095,308.9785759196295,70.63942408038,40.0,4.442350340999999,16.142924500000003,0.128763778,1.9257624,7.9996230613799995,0.0045017340070952795,close_proxy,2026-05-21,2026-05-22,MTARTECH,0.7629254460334778,7.050770487971342,0.07038601536871433,2.806762546812381,3832.63021625,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
8,8176.085999999999,7947.0245,8172.0,8230.0,7951.0,65408.687999999995,63576.196,-1832.491999999991,-1902.9282691516312,70.43626915163999,40.0,4.449978497999999,15.894049,0.128984884,1.9622606399999998,8.000996129639999,-0.02760089661032214,close_proxy,2026-05-22,2026-05-25,MTARTECH,0.7879905104637146,7.111988278311035,0.06766056060217412,2.0721417032057388,3159.41743495,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
163,409.70475,411.89395,409.5,428.7,412.1,66781.87425,67138.71385,356.8396000000066,285.2656375803556,71.573962419651,40.0,4.620260289449999,16.7846784625,0.1339205881,2.0034562275,8.031646852101,0.004255059951166719,close_proxy,2026-05-25,2026-05-26,APOLLO,0.7838840484619141,7.130491330689453,0.06006334429901308,3.4846766893754824,3672.3754228199996,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
162,413.10644999999994,417.64107500000006,412.9,433.8,417.85,66923.24489999999,67657.85415000001,734.6092500000232,662.8737114741476,71.7355385258755,40.0,4.643047917225,16.914463537500005,0.13458109905,2.0076973469999997,8.0357486251005,0.009845618190803698,close_proxy,2026-05-26,2026-05-27,APOLLO,0.7380131483078003,6.502561302476612,0.06181752001941275,2.4154277570060123,2774.72365599,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
82,822.3109499999999,772.91335,821.9,859.85,773.3,67429.49789999999,63378.894700000004,-4050.603199999983,-4121.12682666733,70.52362666734601,40.0,4.512889544699999,15.844723675000001,0.1308083926,2.0228849369999997,8.012320118046,-0.060614034068015646,close_proxy,2026-05-27,2026-05-29,ATGL,0.790648877620697,7.216734958834781,0.0451469561914185,7.856966098178968,4635.000342475,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
13,4694.1458999999995,4617.78995,4691.8,4925.7,4620.1,61023.8967,60031.26935,-992.6273499999952,-1061.7150952144407,69.0877452144455,40.0,4.1764032287249995,15.0078173375,0.12105516605,1.830716901,7.9517525811705,-0.016623448913575898,close_proxy,2026-05-29,2026-06-01,NETWEB,0.7758898735046387,7.169243749354599,0.04767563136758334,5.660695426354477,4961.938696079999,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
8,7148.572499999999,7212.392000000001,7145.0,7300.0,7216.0,57188.579999999994,57699.136000000006,510.5560000000114,442.42359196565144,68.13240803436,40.0,3.963626202,14.424784000000002,0.114887716,1.7156573999999998,7.91345271636,0.007044198251087537,close_proxy,2026-06-01,2026-06-02,MTARTECH,0.792685866355896,6.466298350351926,0.08571529609085306,1.0175259694759315,1454.9893479,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
119,528.264,517.9409,528.0,538.0,518.2,62863.416000000005,61634.96710000001,-1228.4488999999958,-1298.1363718140967,69.687471814101,40.0,4.29519421695,15.408741775000003,0.1244983831,1.8859024800000002,7.973134959051,-0.02052414524491015,close_proxy,2026-06-02,2026-06-03,NEWGEN,0.8291746377944946,6.702327311408638,0.04229740535473018,13.7395057407666,1827.51407685,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
764,81.0405,81.93901000000001,81.0,83.44,81.98,61914.941999999995,62601.40364000001,686.4616400000159,616.5602640533715,69.9013759466444,40.0,4.29581392458,15.650350910000004,0.12451634564000001,1.85744826,7.9732465064244,0.009952371030769592,close_proxy,2026-06-03,2026-06-04,IFCI,0.7952080965042114,6.7127520568396655,0.04101680463282056,6.292226624490277,2593.41295036,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
102,608.20395,575.9119000000001,607.9,616.65,576.2,62036.802899999995,58743.01380000001,-3293.7890999999872,-3362.5736836915444,68.784583691557,40.0,4.16690367615,14.685753450000002,0.12077981669999999,1.861104087,7.950042661706999,-0.05374300463883392,close_proxy,2026-06-04,2026-06-05,TEJASNET,0.7806057333946228,6.734487989101549,0.0489777271486716,3.803349027977878,2773.70830962,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
523,113.0565,111.03445500000001,113.0,117.2,111.09,59128.5495,58071.01996500001,-1057.5295349999942,-1125.9095405186295,68.38000551863516,40.0,4.0433851465425,14.517754991250001,0.117199569465,1.773856485,7.927809326377649,-0.019017110475233093,close_proxy,2026-06-05,2026-06-08,ZEEL,0.7354643940925598,6.301742871930055,0.05022331369530086,5.782845423882386,2585.3601502489996,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
385,150.585255,147.29631500000002,150.51,151.13,147.37,57975.323175,56709.08127500001,-1266.2418999999863,-1334.141916523596,67.90001652360951,40.0,3.956611953525,14.177270318750002,0.11468440445,1.73925969525,7.9121901516344995,-0.022971091251204463,close_proxy,2026-06-08,2026-06-09,EXICOM,0.8425235748291016,6.64954927544684,0.10154596615767143,8.292577377170273,1148.178819591,very_high_volatility,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
118,479.989875,497.75100000000003,479.75,511.0,498.0,56638.80525,58734.618,2095.8127500000046,2027.417705858747,68.3950441412575,40.0,3.9803831021249994,14.683654500000001,0.11537342324999998,1.6991641575,7.916468958382499,0.03572855226611108,close_proxy,2026-06-09,2026-06-10,JNKINDIA,0.8426464796066284,6.589059161175832,0.06670650906783536,13.406036200141273,1075.726339275,large_gap,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
24,2402.8008,2384.2073,2401.6,2485.2,2385.4,57667.2192,57220.9752,-446.2439999999988,-514.2712469644227,68.027246964424,40.0,3.9636427068,14.305243800000001,0.1148881944,1.7300165760000001,7.913455687224,-0.008750210052424337,close_proxy,2026-06-10,2026-06-11,CARTRADE,0.8124528527259827,6.665217305601598,0.0488612920896514,7.052930948039639,1881.9978781799998,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
60,956.828175,943.9278,956.35,976.4,944.4,57409.6905,56635.668000000005,-774.0224999999919,-841.8605396180269,67.838039618035,40.0,3.93456486825,14.158917000000002,0.1140453585,1.722290715,7.908221676285,-0.01445051350403714,close_proxy,2026-06-11,2026-06-12,AEGISLOG,0.8491188287734985,7.5115544653523445,0.04121086819002359,13.061902246472266,3771.13172017,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
654,87.713835,89.5552,87.67,91.3,89.6,57364.84809,58569.1008,1204.2527100000007,1135.8538843490987,68.3988256509019,40.0,3.9997212367049997,14.6422752,0.11593394889,1.7209454427,7.9199498226069,0.01978277257582884,close_proxy,2026-06-12,2026-06-15,IFCI,0.7635576128959656,6.486977629590845,0.06397912126894034,3.395709580663554,2034.2563533239997,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
652,89.64479999999999,88.7556,89.6,91.49,88.8,58448.40959999999,57868.6512,-579.7583999999915,-648.0305996939595,68.27219969396799,40.0,4.0129385976,14.4671628,0.11631706079999998,1.7534522879999999,7.922328947567999,-0.011067576518467567,close_proxy,2026-06-15,2026-06-16,IFCI,0.7069509625434875,6.249648998484171,0.06383928571428571,3.629177764104789,2776.0457088,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
87,663.3315,685.4571,663.0,734.85,685.8,57709.8405,59634.7677,1924.9271999999983,1856.1927692519762,68.734430748022,40.0,4.0483889829,14.908691925,0.11734460819999998,1.731295215,7.9287100169219995,0.03205630637975939,close_proxy,2026-06-16,2026-06-17,RPTECH,0.8324673771858215,6.343653438781365,0.046542839894786754,16.348957970981996,1130.43873526,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
7,8374.685249999999,8301.34725,8370.5,8575.0,8305.5,58622.796749999994,58109.43075000001,-513.3659999999873,-581.7209427990123,68.35494279902501,40.0,4.02726184875,14.527357687500002,0.11673222750000001,1.7586839024999998,7.924907132775,-0.009734232410037456,close_proxy,2026-06-17,2026-06-18,MTARTECH,0.7354193329811096,6.728201517294223,0.07301272474370202,1.7136599337813785,3527.2876122,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
714,82.8414,85.68713500000001,82.8,87.98,85.73,59148.7596,61180.61439000001,2031.8547900000121,1962.5662354253893,69.2885545746229,40.0,4.151363402655,15.295153597500002,0.12032937399,1.774462788,7.9472454124778995,0.033163439644382633,close_proxy,2026-06-18,2026-06-19,IFCI,0.7724012136459351,6.793170266026113,0.08188555461061835,2.6424076183876655,2571.323401389,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
43,1409.354325,1378.1605749999999,1408.65,1417.65,1378.85,60602.235975,59260.90472499999,-1341.3312500000102,-1410.1640348591072,68.832784859097,40.0,4.13527835415,14.815226181249999,0.11986314069999998,1.8180670792500002,7.944350103747,-0.023064064832463642,close_proxy,2026-06-19,2026-06-22,PARAS,0.7820525765419006,6.893192031512432,0.062070574156613975,3.0921712826582763,2774.0190878850003,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
281,211.815855,195.00245,211.71,211.91,195.1,59520.255255,54795.68845,-4724.566804999995,-4792.01945278208,67.45264778208555,40.0,3.9439000578225,13.6989221125,0.11431594370499999,1.78560765765,7.90990201040805,-0.08022665844830168,close_proxy,2026-06-22,2026-06-23,NIACL,0.7240171432495117,5.81184322379888,0.043158199586467924,5.367297750126263,1716.4171763570002,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
22,2465.13195,2562.3182,2463.9,2593.0,2563.6,54232.9029,56371.000400000004,2138.0975000000035,2070.5644740063603,67.53302599364301,40.0,3.81583466385,14.092750100000002,0.1106039033,1.626987087,7.886850239493,0.03768843219507062,close_proxy,2026-06-23,2026-06-24,KIRLOSENG,0.7630897164344788,6.696698875229988,0.0472539758596299,11.812889004951113,3253.6501134,large_gap,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
46,1224.7120499999999,1190.70435,1224.1,1224.8,1191.3,56336.75429999999,54772.4001,-1564.3541999999943,-1631.5717654840182,67.217565484024,40.0,3.8332658268,13.693100025,0.1111091544,1.6901026289999999,7.889987848824,-0.028619267839318896,close_proxy,2026-06-24,2026-06-25,KPRMILL,0.8070478439331055,6.572443562549455,0.04681298839860948,10.358948303348402,1826.883616725,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
264,209.00445,207.91599000000002,208.9,209.93,208.02,55177.1748,54889.82136000001,-287.3534399999917,-354.5221049938253,67.1686649938336,40.0,3.7973113675200003,13.722455340000003,0.11006699616,1.655315244,7.8835160461536,-0.006401859999138755,close_proxy,2026-06-25,2026-06-29,SILVERBEES,0.634040892124176,5.067888861213408,0.04316419892253749,2.5904457398812957,1662.620248198,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
12,4502.25,4535.9309,4500.0,4588.0,4538.2,54027.0,54431.17080000001,404.17080000000715,337.2184069959392,66.952393004068,40.0,3.7418068926,13.607792700000003,0.1084581708,1.62081,7.873525240668,0.006128629336982603,close_proxy,2026-06-29,2026-06-30,NETWEB,0.7789286375045776,6.2127058122386645,0.059726907733552236,1.169956367220516,1340.73309076,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
1257,43.991985,44.997490000000006,43.97,45.9,45.02,55297.925145,56561.84493000001,1263.9197850000055,1196.2547150033272,67.66506999667826,40.0,3.8591620675875,14.140461232500002,0.111859770075,1.6589377543500001,7.8946491721657495,0.02160838150209751,close_proxy,2026-06-30,2026-07-01,OLAELEC,0.7067854404449463,5.904757136835763,0.055595455732567245,2.3046801082932964,1986.035097768,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
243,231.96592499999997,224.81753500000002,231.85,231.85,224.93,56367.71977499999,54630.661005,-1737.0587699999887,-1804.2372093068225,67.17843930683381,40.0,3.8294441369099994,13.65766525125,0.11099838077999999,1.6910315932499997,7.889299944643799,-0.03190125467163388,close_proxy,2026-07-01,2026-07-02,RITES,0.7792239785194397,6.374744953160032,0.03308767222314112,16.812731433785878,2254.3057243529997,normal,forced_fallback,0.875,0.85,0.002509151021372063,0.9998619750450881
114,478.73924999999997,515.84195,478.5,522.4,516.1,54576.2745,58805.9823,4229.707800000004,4161.439842258876,68.267957741128,40.0,3.9116878595999998,14.701495575000001,0.1133822568,1.637288235,7.904103814728,0.0760042875830589,close_proxy,2026-07-02,2026-07-03,ZENSARTECH,0.7422258257865906,5.955805331384444,0.03761329074263704,15.085573865295641,1835.14922708,normal,forced_fallback,0.875,0.85,0.002509151021372063,0.9998619750450881
114,514.257,477.711025,514.0,514.0,477.95,58625.297999999995,54459.05685,-4166.241149999994,-4233.531421593288,67.2902715932935,40.0,3.901410242325,13.6147642125,0.11308435485,1.7587589399999999,7.9022538436184995,-0.07185934550134732,close_proxy,2026-07-03,2026-07-06,ZENSARTECH,0.7518712282180786,6.488963441753885,0.03999086555761617,10.95214048089945,3135.57623327,normal,forced_fallback,0.875,0.85,0.002509151021372063,0.9998619750450881
127,427.21349999999995,401.14932500000003,427.0,430.4,401.35,54256.114499999996,50945.964275000006,-3310.1502249999903,-3376.1023782094458,65.95215320945525,40.0,3.6294717177374998,12.736491068750002,0.105202078775,1.627683435,7.85330490919275,-0.06174222578583695,close_proxy,2026-07-06,2026-07-07,APOLLO,0.6887987852096558,5.433961102702997,0.05255396956470449,1.6598629603339043,1348.182631005,normal,forced_fallback,0.875,0.85,0.002509151021372063,0.9998619750450881
222,230.02495499999998,223.018435,229.91,230.98,223.13,51065.54001,49510.09257,-1555.4474399999963,-1620.751938977708,65.3044989777118,40.0,3.46985932401,12.377523142500001,0.10057563258,1.5319662002999999,7.8245746783218,-0.03159083112940905,close_proxy,2026-07-07,2026-07-08,RITES,0.717586874961853,5.995212575546734,0.04172911572138516,9.41723514135567,2369.811964754,large_gap,forced_fallback,0.875,0.85,0.002509151021372063,0.9998619750450881
253,196.09799999999998,209.904995,196.0,216.86,210.01,49612.793999999994,53105.963735000005,3493.1697350000104,3426.9204608611335,66.24927413887684,40.0,3.5437971418574996,13.27649093375,0.10271875773499999,1.48838382,7.837883485534349,0.06897467042495739,close_proxy,2026-07-08,2026-07-09,CUPID,0.8301208019256592,6.669114609096995,0.05308370683028009,2.2996691516488372,1529.2936653959998,normal,forced_fallback,0.875,0.85,0.002509151021372063,0.9998619750450881
243,218.10899999999998,212.13388000000003,218.0,222.0,212.24,53000.486999999994,51548.53284000001,-1451.9541599999866,-1517.992047437513,66.0378874375264,40.0,3.6069411844799997,12.887133210000002,0.10454901984,1.5900146099999999,7.8492494132064,-0.02858167596144857,close_proxy,2026-07-09,2026-07-10,CUPID,0.7856256365776062,6.62749330783605,0.053732135204446044,2.7577537643713037,2189.730965938,normal,forced_fallback,0.875,0.85,0.002509151021372063,0.9998619750450881
102,504.25199999999995,539.9299000000001,504.0,547.4,540.2,51433.704,55072.84980000001,3639.145800000013,3572.192188071015,66.95361192899801,40.0,3.6744761061,13.768212450000004,0.1065065538,1.54301112,7.861405699098,0.06923835160536303,close_proxy,2026-07-10,2026-07-13,ZENSARTECH,0.7110471129417419,6.052708982996756,0.05232942168505374,5.5374121080904875,2390.328059525,normal,forced_fallback,0.875,0.85,0.002509151021372063,0.9998619750450881
93,592.79625,554.1228,592.5,603.8,554.4,55130.05125,51533.420399999995,-3596.6308500000014,-3662.8170400400227,66.18619004002149,40.0,3.6798897719249997,12.8833551,0.10666347165,1.6539015375,7.862380158946499,-0.06639763363277945,close_proxy,2026-07-13,2026-07-14,NEWGEN,0.7789713144302368,6.305995725285605,0.03935526793274464,7.775257215791777,1918.37890325,normal,forced_fallback,0.875,0.85,0.002509151021372063,0.9998619750450881
64,800.4,803.647975,800.0,838.3,804.05,51225.6,51433.4704,207.8703999999998,141.99335457361576,65.87704542638402,40.0,3.5417379288,12.8583676,0.1026590704,1.536768,7.837512827184001,0.002757042439945162,close_proxy,2026-07-14,2026-07-15,JUSTDIAL,0.8094501495361328,7.05788143097856,0.0409280335560156,13.920964630935897,3363.6184544899997,large_gap,forced_fallback,0.875,0.85,0.002509151021372063,0.9998619750450881
