date,starting_equity,ending_equity,daily_pnl,daily_return_pct,n_trades,used_forced_fallback,peak_equity,drawdown_pct
2026-05-15,67386.14867269305,64558.50748256455,-2827.6411901284955,-0.04196175691628956,1,True,97743.50073301402,-0.3395109956322738
2026-05-18,64558.50748256455,62389.895611518965,-2168.611871045585,-0.03359141894089279,1,True,97743.50073301402,-0.3616977584838432
2026-05-19,62389.895611518965,62651.10503394847,261.20942242950696,0.004186726390054796,1,True,97743.50073301402,-0.3590253616444564
2026-05-20,62651.10503394847,65435.43231444635,2784.327280497877,0.04444179043592511,1,True,97743.50073301402,-0.3305393010919164
2026-05-21,65435.43231444635,68635.45812183523,3200.0258073888763,0.048903563317368004,1,True,97743.50073301402,-0.2978002874143755
2026-05-22,68635.45812183523,68944.43669775485,308.97857591962384,0.004501734007095193,1,True,97743.50073301402,-0.2946391710884563
2026-05-25,68944.43669775485,67041.50842860322,-1902.9282691516273,-0.027600896610322057,1,True,97743.50073301402,-0.3141077624002149
2026-05-26,67041.50842860322,67326.77406618357,285.265637580349,0.004255059951166595,1,True,97743.50073301402,-0.31118924980918805
2026-05-27,67326.77406618357,67989.64777765772,662.8737114741525,0.009845618190803762,1,True,97743.50073301402,-0.3044074821570881
2026-05-29,67989.64777765772,63868.520950990394,-4121.126826667329,-0.06061403406801569,1,True,97743.50073301402,-0.3465701507310752
2026-06-01,63868.520950990394,62806.80585577595,-1061.7150952144439,-0.016623448913575922,1,True,97743.50073301402,-0.3574324084490028
2026-06-02,62806.80585577595,63249.2294477416,442.4235919656494,0.007044198251087597,1,True,97743.50073301402,-0.35290603494439376
2026-06-03,63249.2294477416,61951.0930759275,-1298.1363718141001,-0.020524145244910197,1,True,97743.50073301402,-0.3661870854702999
2026-06-04,61951.0930759275,62567.65333998087,616.5602640533689,0.009952371030769624,1,True,97743.50073301402,-0.3598791441808068
2026-06-05,62567.65333998087,59205.07965628932,-3362.5736836915457,-0.05374300463883397,1,True,97743.50073301402,-0.39428116230451205
2026-06-08,59205.07965628932,58079.17011577069,-1125.9095405186308,-0.019017110475233134,1,True,97743.50073301402,-0.405800184357897
2026-06-09,58079.17011577069,56745.0281992471,-1334.141916523593,-0.022971091251204445,1,True,97743.50073301402,-0.4194496025444606
2026-06-10,56745.0281992471,58772.445905105844,2027.4177058587447,0.03572855226611105,1,True,97743.50073301402,-0.3987073773258588
2026-06-11,58772.445905105844,58258.17465814142,-514.2712469644248,-0.008750210052424379,1,True,97743.50073301402,-0.40396881407723073
2026-06-12,58258.17465814142,57416.31411852339,-841.8605396180283,-0.014450513504037144,1,True,97743.50073301402,-0.412581770778235
2026-06-15,57416.31411852339,58552.16800287249,1135.853884349097,0.019782772575828833,1,True,97743.50073301402,-0.4009610095426447
2026-06-16,58552.16800287249,57904.13740317853,-648.0305996939569,-0.01106757651846757,1,True,97743.50073301402,-0.40759091940707703
2026-06-17,57904.13740317853,59760.330172430506,1856.1927692519748,0.032056306379759425,1,True,97743.50073301402,-0.38860047241743867
2026-06-18,59760.330172430506,59178.6092296315,-581.7209427990092,-0.009734232410037458,1,True,97743.50073301402,-0.3945519775143145
2026-06-19,59178.6092296315,61141.175465056884,1962.5662354253873,0.03316343964438251,1,True,97743.50073301402,-0.37447323856279957
2026-06-22,61141.175465056884,59731.011430197774,-1410.16403485911,-0.023064064832463704,1,True,97743.50073301402,-0.3889004283430283
2026-06-23,59731.011430197774,54938.991977415695,-4792.019452782079,-0.08022665844830168,1,True,97743.50073301402,-0.4379269049562555
2026-06-24,54938.991977415695,57009.55645142205,2070.564474006358,0.037688432195070565,1,True,97743.50073301402,-0.416743251225026
2026-06-25,57009.55645142205,55377.984685938034,-1631.5717654840191,-0.028619267839318896,1,True,97743.50073301402,-0.4334356323373073
2026-06-29,55377.984685938034,55023.46258094421,-354.52210499382636,-0.0064018599991387815,1,True,97743.50073301402,-0.4370626980995844
2026-06-30,55023.46258094421,55360.68098794015,337.2184069959403,0.0061286293369826605,1,True,97743.50073301402,-0.43361266403627563
2026-07-01,55360.68098794015,56556.935702943476,1196.2547150033279,0.02160838150209754,1,True,97743.50073301402,-0.4213739504028148
2026-07-02,56556.935702943476,54752.69849363665,-1804.2372093068261,-0.03190125467163396,1,True,97743.50073301402,-0.4398328473706561
2026-07-03,54752.69849363665,58914.13833589553,4161.439842258878,0.07600428758305888,1,True,97743.50073301402,-0.3972577420076322
2026-07-06,58914.13833589553,54680.60691430224,-4233.5314215932885,-0.07185934550134732,1,True,97743.50073301402,-0.44057040617296794
2026-07-07,54680.60691430224,51304.50453609279,-3376.102378209449,-0.06174222578583699,1,True,97743.50073301402,-0.47511083446631563
2026-07-08,51304.50453609279,49683.75259711508,-1620.751938977708,-0.03159083112940908,1,True,97743.50073301402,-0.49169251945634673
2026-07-09,49683.75259711508,53110.673057976215,3426.9204608611326,0.06897467042495742,1,True,97743.50073301402,-0.4566321785113079
2026-07-10,53110.673057976215,51592.681010538705,-1517.9920474375103,-0.02858167596144856,1,True,97743.50073301402,-0.4721625415129759
2026-07-13,51592.681010538705,55164.87319860972,3572.1921880710142,0.06923835160536296,1,True,97743.50073301402,-0.43561594597177
2026-07-14,55164.87319860972,51502.0561585697,-3662.8170400400195,-0.0663976336327794,1,True,97743.50073301402,-0.47308971161931923
2026-07-15,51502.0561585697,51644.04951314331,141.99335457361303,0.002757042439945012,1,True,97743.50073301402,-0.47163699759221
2026-07-16,51644.04951314331,48904.18122785111,-2739.8682852921993,-0.05305293274097156,1,True,97743.50073301402,-0.4996682044217683
2026-07-17,48904.18122785111,48512.69054109523,-391.49068675588205,-0.00800526001921742,1,True,97743.50073301402,-0.503673490541254
2026-07-20,48512.69054109523,47185.44572924741,-1327.2448118478205,-0.02735871371066312,1,True,97743.50073301402,-0.5172523454205485
2026-07-21,47185.44572924741,47430.08226397914,244.636534731726,0.005184576111360029,1,True,97743.50073301402,-0.5147495034628009
2026-07-22,47430.08226397914,46911.74291730456,-518.3393466745765,-0.010928493519991811,1,True,97743.50073301402,-0.5200525603697805
2026-07-23,46911.74291730456,45419.64863858711,-1492.09427871745,-0.031806413190567095,1,True,97743.50073301402,-0.5353179669444141
2026-07-24,45419.64863858711,46024.628589957,604.979951369889,0.013319784927968703,1,True,97743.50073301402,-0.5291285022042224
2026-07-27,46024.628589957,47496.303558060645,1471.6749681036454,0.03197581410629313,1,True,97743.50073301402,-0.5140720027227528
2026-07-28,47496.303558060645,43469.268138633866,-4027.0354194267784,-0.08478629109534874,1,True,97743.50073301402,-0.5552720353512813
2026-07-29,43469.268138633866,42827.756615906634,-641.5115227272327,-0.0147578174235945,1,True,97743.50073301402,-0.5618352494567339
2026-07-30,42827.756615906634,41475.985208421116,-1351.7714074855176,-0.031562974909207786,1,True,97743.50073301402,-0.5756650324842303
2026-07-31,41475.985208421116,42579.39261974679,1103.407411325672,0.026603525046624776,1,True,97743.50073301402,-0.5643762265477659
2026-08-03,42579.39261974679,40407.78289623658,-2171.609723510206,-0.05100142556996201,1,True,97743.50073301402,-0.586593660005996
2026-08-04,40407.78289623658,38654.26883755808,-1753.5140586785055,-0.043395453375439264,1,False,97743.50073301402,-0.6045336155583168
2026-08-05,38654.26883755808,38705.82099178501,51.55215422693436,0.0013336729881912035,1,True,97743.50073301402,-0.6040061927236492
2026-08-06,38705.82099178501,41079.511173096136,2373.6901813111253,0.06132643929229453,1,True,97743.50073301402,-0.5797213025415915
2026-08-07,41079.511173096136,39988.636822692846,-1090.87435040329,-0.026555193069525362,1,True,97743.50073301402,-0.5908818844956081
2026-08-10,39988.636822692846,38655.096215440215,-1333.5406072526312,-0.033347988659015004,1,True,97743.50073301402,-0.6045251507716461
2026-08-11,38655.096215440215,37447.459200564204,-1207.6370148760107,-0.03124134029172687,1,False,97743.50073301402,-0.6168803151132085
2026-08-12,37447.459200564204,36349.789043193356,-1097.6701573708488,-0.029312273270446942,1,True,97743.50073301402,-0.6281104240118977
2026-08-13,36349.789043193356,35932.32804742239,-417.460995770969,-0.011484550715683994,1,True,97743.50073301402,-0.6323814087079672
2026-08-14,35932.32804742239,33003.69542088546,-2928.632626536928,-0.08150411581102701,1,True,97743.50073301402,-0.6623438369469197
2026-08-17,33003.69542088546,32623.22319795133,-380.4722229341278,-0.011528170348262146,1,False,97743.50073301402,-0.6662363947137362
2026-08-18,32623.22319795133,33843.264362631526,1220.041164680195,0.03739793451055484,1,True,97743.50073301402,-0.6537543252612339
2026-08-19,33843.264362631526,34504.507954747714,661.2435921161887,0.019538410510018922,1,True,97743.50073301402,-0.6469892351308693
2026-08-20,34504.507954747714,33005.5198359365,-1498.9881188112122,-0.04344325445176955,1,True,97743.50073301402,-0.6623251716132927
2026-08-21,33005.5198359365,32673.21422820368,-332.30560773282195,-0.010068182818651072,1,False,97743.50073301402,-0.6657249435187467
2026-08-24,32673.21422820368,34249.7855473585,1576.5713191548202,0.048252715761093246,1,True,97743.50073301402,-0.6495952642323335
2026-08-25,34249.7855473585,33074.59367325464,-1175.1918741038608,-0.03431238634994893,1,True,97743.50073301402,-0.6616184869048454
2026-08-26,33074.59367325464,35943.863858681696,2869.2701854270563,0.08675148707109459,1,False,97743.50073301402,-0.6322633874464736
2026-08-27,35943.863858681696,36381.441994168425,437.57813548672857,0.012173931472897026,1,False,97743.50073301402,-0.6277865871251718
2026-08-28,36381.441994168425,35506.616859452835,-874.8251347155892,-0.02404591700504377,1,True,97743.50073301402,-0.636736799959324
2026-08-31,35506.616859452835,32668.141386266325,-2838.4754731865105,-0.0799421551318773,1,True,97743.50073301402,-0.6657768430506779
2026-09-01,32668.141386266325,31331.683552782484,-1336.4578334838407,-0.04091012762806545,1,True,97743.50073301402,-0.6794499550577295
2026-09-02,31331.683552782484,34376.02007224169,3044.336519459208,0.0971647921290475,1,False,97743.50073301402,-0.648303776573957
2026-09-03,34376.02007224169,35285.57908382706,909.5590115853702,0.026459113349186936,2,False,97743.50073301402,-0.6389982063338464
2026-09-04,35285.57908382706,37039.63939027304,1754.0603064459792,0.0497104015858405,2,False,97743.50073301402,-0.6210526621974931
2026-09-07,37039.63939027304,36485.35282885452,-554.2865614185212,-0.014964685686548074,2,False,97743.50073301402,-0.6267234899994618
2026-09-08,36485.35282885452,34571.59899062572,-1913.753838228804,-0.05245266085834055,1,False,97743.50073301402,-0.646302836184905
2026-09-09,34571.59899062572,34639.41332538508,67.81433475936501,0.001961561997110728,4,False,97743.50073301402,-0.6456090372698795
2026-09-10,34639.41332538508,33957.4241571033,-681.9891682817833,-0.019688242461716188,1,True,97743.50073301402,-0.6525863724703511
2026-09-11,33957.4241571033,33915.48001722267,-41.944139880630246,-0.0012351979256900458,1,True,97743.50073301402,-0.6530154970624322
