qty,entry_price,exit_price,raw_open,raw_high,raw_close,buy_value,sell_value,gross_pnl,net_pnl,fees,fee_brokerage,fee_exchange,fee_stt,fee_sebi,fee_stamp,fee_gst,return_pct,exit_reason,signal_date,entry_date,symbol,surge_probability,utility,atr_pct,relvol20,turnover_cr,risk_flag,selection_type,threshold_used,validation_precision,validation_recall,validation_specificity
524,218.60924999999997,225.05494373624998,218.5,227.65,203.73,114551.24699999999,117928.79051779499,3377.5435177949985,3287.7280403906825,89.81547740431597,40.0,8.020561294363926,29.48219762944875,0.23248003751779497,3.4365374099999997,8.643701032985508,0.028675774953543592,take_profit,2026-05-04,2026-05-05,MEESHO,0.7887611985206604,7.183027398571463,0.05039229108525093,7.30397829639656,4226.559324792,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
567,207.80384999999998,196.18186,207.7,210.0,196.28,117824.78295,111235.11462,-6589.66833,-6677.765940471145,88.09761047114469,40.0,7.902566466164998,27.808778654999998,0.22905989756999995,3.5347434884999998,8.6224619639097,-0.05662027286636656,close_proxy,2026-05-05,2026-05-06,MEESHO,0.7795268893241882,6.8064349052379445,0.061555560230276786,3.8698083868947153,2591.936059602,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
65,1698.2487,1636.68125,1697.4,1714.5,1637.5,110386.1655,106384.28125,-4001.884250000003,-4088.0334006114454,86.1491506114425,40.0,7.478580412875,26.5960703125,0.21677044674999998,3.311584965,8.546144474317499,-0.03674249650786598,close_proxy,2026-05-06,2026-05-07,WOCKPHARMA,0.7830826044082642,6.983182172915113,0.0427181880964862,9.109938980762617,3946.4301134099996,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
198,538.6691999999999,514.1428,538.4,550.0,514.4,106656.50159999999,101800.2744,-4856.227199999994,-4940.7716957749535,84.54449577496,40.0,7.191758771999999,25.450068599999998,0.20845677599999998,3.1996950479999997,8.494516578959999,-0.04610060360693404,close_proxy,2026-05-07,2026-05-08,TEJASNET,0.7789610624313354,6.614426072653539,0.044826985912475234,7.22374720154223,2583.6506493,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
376,271.545705,260.82952,271.41,272.42,260.96,102101.18508,98071.89952,-4029.2855599999893,-4112.415789791055,83.130229791066,40.0,6.9059714187,24.51797488,0.2001730846,3.0630355524,8.443074855366,-0.04022594628774061,close_proxy,2026-05-08,2026-05-11,FSL,0.7969641089439392,6.683139763693219,0.044785448635809605,7.597812259078043,2344.304625978,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
651,150.61526999999998,147.70611,150.54,153.55,147.78,98050.54076999999,96156.67761,-1893.8631599999935,-1976.1442287042232,82.2810687042298,40.0,6.700149034109999,24.0391694025,0.19420721837999996,2.9415162231,8.406026826139799,-0.020139973028076113,close_proxy,2026-05-11,2026-05-12,HFCL,0.7736742496490479,6.301475864788412,0.054040530397798346,1.3914422487562375,1672.762004576,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
519,185.0925,190.54995236250002,185.0,194.61,188.41,96063.0075,98895.42527613751,2832.417776137503,2749.480313362376,82.93746277512707,40.0,6.726065930776744,24.72385631903438,0.1949584327761375,2.8818902250000002,8.410691867539812,0.02859741774665361,take_profit,2026-05-12,2026-05-13,GROWW,0.7439277172088623,7.537183319346524,0.056057520501236704,6.133977299725089,9925.791268914,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
13,7205.601,7418.058145485,7202.0,7730.0,7588.0,93672.813,96434.755891305,2761.942891305007,2679.8946312437242,82.04826006128258,40.0,6.558711126750023,24.10868897282625,0.190107568891305,2.81018439,8.380568002815004,0.027098702308898468,take_profit,2026-05-13,2026-05-14,MTARTECH,0.8038899302482605,7.225850885730536,0.06666983493330797,4.065971605181652,3057.0790041,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
13,7575.28575,7230.383000000001,7571.5,7585.5,7234.0,98478.71475,93994.979,-4483.735749999993,-4565.416933958805,81.68118395881251,40.0,6.6403424343749995,23.498744750000004,0.19247369375,2.9543614425,8.395261638187499,-0.044946827198035375,close_proxy,2026-05-14,2026-05-15,MTARTECH,0.7918792963027954,7.251163294170931,0.0670278258905038,3.8068659614460727,3552.9246872,large_gap,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
239,405.35257499999994,392.15382500000004,405.15,409.25,392.35,96879.26542499999,93724.764175,-3154.5012499999866,-3235.9889130811025,81.487663081116,40.0,6.5758390212,23.43119104375,0.1906040296,2.9063779627499997,8.383651023815998,-0.03335785128414332,close_proxy,2026-05-15,2026-05-18,SAREGAMA,0.818157434463501,7.364054844818926,0.04774503908598916,13.59100103116062,3976.705998775,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
54,1705.8525,1756.1495609625001,1705.0,1798.0,1715.9,92116.035,94832.07629197501,2716.041291975009,2634.5721861300267,81.46910584498202,40.0,6.449709839573138,23.708019072993753,0.186948111291975,2.76348105,8.360947771123165,0.02809541282629333,take_profit,2026-05-18,2026-05-19,GESHIP,0.8190065026283264,7.1537234013078095,0.048313755210306945,9.328168621686793,3088.62160425,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
282,340.920375,350.972412256875,340.75,369.4,356.7,96139.54574999999,98974.22025643874,2834.6745064387505,2751.708569822012,82.96593661673825,40.0,6.731424927222136,24.743555064109685,0.19511376600643873,2.8841863725,8.411656486899984,0.02854265251249399,take_profit,2026-05-19,2026-05-20,APOLLO,0.7430405020713806,6.77818422584721,0.057075768376032524,7.076506229634766,3913.15703695,large_gap,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
13,7534.7654999999995,7756.928060767501,7531.0,8025.0,7947.5,97951.9515,100840.0647899775,2888.113289977511,2804.473100235562,83.64018974194933,40.0,6.858324562004223,25.210016197494376,0.1987920162899775,2.938558545,8.43449842116076,0.028282699976040347,take_profit,2026-05-20,2026-05-21,MTARTECH,0.7896037101745605,6.822663761077723,0.07921607693633977,1.999194564615395,2240.3579633,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
12,8024.009999999999,8260.59793485,8020.0,8449.5,8075.5,96288.12,99127.1752182,2839.05521820001,2756.034008831909,83.02120936810113,40.0,6.7418276850279,24.781793804550002,0.1954152952182,2.8886436,8.41352898330502,0.027029725233003128,take_profit,2026-05-21,2026-05-22,MTARTECH,0.7629254460334778,7.050770487971342,0.07038601536871433,2.806762546812381,3832.63021625,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
12,8176.085999999999,7947.0245,8172.0,8230.0,7951.0,98113.03199999999,95364.29400000001,-2748.737999999983,-2830.792403727443,82.05440372746,40.0,6.674967746999999,23.841073500000004,0.193477326,2.94339096,8.40149419446,-0.02703224199328179,close_proxy,2026-05-22,2026-05-25,MTARTECH,0.7879905104637146,7.111988278311035,0.06766056060217412,2.0721417032057388,3159.41743495,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
248,409.70475,421.78489455375006,409.5,428.7,412.1,101606.77799999999,104602.65384933002,2995.8758493300265,2910.8759871252587,84.99986220476806,40.0,7.114225398801885,26.150663462332506,0.20620943184933002,3.0482033399999997,8.48056057178434,0.02856928026993203,take_profit,2026-05-25,2026-05-26,APOLLO,0.7838840484619141,7.130491330689453,0.06006334429901308,3.4846766893754824,3672.3754228199996,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
253,413.10644999999994,425.28689367824995,412.9,433.8,417.85,104515.93184999998,107597.58410059723,3081.6522505972534,2995.570121866305,86.0821287309487,40.0,7.317916300295604,26.899396025149308,0.21211351595059721,3.1354779554999994,8.517224934053209,0.02858390350068117,take_profit,2026-05-26,2026-05-27,APOLLO,0.7380131483078003,6.502561302476612,0.06181752001941275,2.4154277570060123,2774.72365599,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
131,822.3109499999999,846.55678836075,821.9,859.85,773.3,107722.73444999999,110898.93927525825,3176.204825258261,3088.9296983948657,87.27512686339507,40.0,7.542447743521409,27.724734818814564,0.21862167372525823,3.2316820335,8.557640593833852,0.028655655492661605,take_profit,2026-05-27,2026-05-29,ATGL,0.790648877620697,7.216734958834781,0.0451469561914185,7.856966098178968,4635.000342475,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
23,4694.1458999999995,4832.5527918615,4691.8,4925.7,4620.1,107965.35569999999,111148.71421281449,3183.358512814506,3095.9931257342387,87.36538708026713,40.0,7.559435411992099,27.787178553203624,0.21911406991281446,3.2389606709999996,8.560698374158576,0.027921085122207125,take_profit,2026-05-29,2026-06-01,NETWEB,0.7758898735046387,7.169243749354599,0.04767563136758334,5.660695426354477,4961.938696079999,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
15,7148.572499999999,7212.392000000001,7145.0,7300.0,7216.0,107228.5875,108185.88,957.2925000000105,870.8442349355855,86.448265064425,40.0,7.43179912875,27.046470000000003,0.21541446749999998,3.216857625,8.537723843175,0.007640345736952303,close_proxy,2026-06-01,2026-06-02,MTARTECH,0.792685866355896,6.466298350351926,0.08571529609085306,1.0175259694759315,1454.9893479,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
217,528.264,517.9409,528.0,538.0,518.2,114633.288,112393.17530000002,-2240.1126999999833,-2328.3192662492265,88.20656624924301,40.0,7.832412983849999,28.098293825000006,0.22702646329999998,3.43899864,8.609834337093,-0.020272602922200313,close_proxy,2026-06-02,2026-06-03,NEWGEN,0.8291746377944946,6.702327311408638,0.04229740535473018,13.7395057407666,1827.51407685,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
1388,81.0405,81.93901000000001,81.0,83.44,81.98,112484.21399999999,113731.34588000001,1247.1318800000154,1158.6890661074206,88.4428138925948,40.0,7.80443681586,28.43283647,0.22621555988,3.37452642,8.6047986268548,0.010297425013861024,close_proxy,2026-06-03,2026-06-04,IFCI,0.7952080965042114,6.7127520568396655,0.04101680463282056,6.292226624490277,2593.41295036,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
186,608.20395,575.9119000000001,607.9,616.65,576.2,113125.9347,107119.61340000002,-6006.321299999981,-6092.881423202232,86.56012320225099,40.0,7.59847140945,26.779903350000005,0.2202455481,3.393778041,8.567724853701,-0.05359634936556567,close_proxy,2026-06-04,2026-06-05,TEJASNET,0.7806057333946228,6.734487989101549,0.0489777271486716,3.803349027977878,2773.70830962,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
951,113.0565,116.38997090250001,113.0,117.2,111.09,107516.7315,110686.86232827751,3170.1308282775135,3082.9323388518665,87.19848942564684,40.0,7.5280239870755725,27.67171558206938,0.21820359382827748,3.225501945,8.555044317673602,0.028654977363883113,take_profit,2026-06-05,2026-06-08,ZEEL,0.7354643940925598,6.301742871930055,0.05022331369530086,5.782845423882386,2585.3601502489996,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
734,150.585255,147.29631500000002,150.51,151.13,147.37,110529.57716999999,108115.49521000002,-2414.081959999967,-2500.7464070865367,86.6644470865698,40.0,7.543254997110001,27.028873802500005,0.21864507238000003,3.3158873151,8.5577858994798,-0.022596230591993383,close_proxy,2026-06-08,2026-06-09,EXICOM,0.8425235748291016,6.64954927544684,0.10154596615767143,8.292577377170273,1148.178819591,very_high_volatility,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
