date,starting_equity,ending_equity,daily_pnl,daily_return_pct,n_trades,used_forced_fallback,peak_equity,drawdown_pct
2026-06-04,74129.04695723468,74143.66027257925,14.613315344569855,0.0001971334577253181,5,True,97816.53208062075,-0.24201299416882038
2026-06-05,74143.66027257925,71109.58624225284,-3034.074030326403,-0.04092155713883072,5,True,97816.53208062075,-0.27303100273843217
2026-06-08,71109.58624225284,70344.86252895395,-764.7237132988957,-0.010754157824708344,5,True,97816.53208062075,-0.2808489420686531
2026-06-09,70344.86252895395,70183.64560974555,-161.21691920839658,-0.0022918080071879787,5,True,97816.53208062075,-0.28249709822159785
2026-06-10,70183.64560974555,69079.87765932802,-1103.7679504175321,-0.01572685403883134,5,True,97816.53208062075,-0.29378116163030465
2026-06-11,69079.87765932802,68810.811240198,-269.0664191300166,-0.0038950042797837314,5,True,97816.53208062075,-0.29653188702821853
2026-06-12,68810.811240198,69954.21716933374,1143.4059291357407,0.016616661081707784,5,True,97816.53208062075,-0.28484259581317783
2026-06-15,69954.21716933374,70955.93968868592,1001.7225193521735,0.014319687359624966,5,True,97816.53208062075,-0.2746017653723015
2026-06-16,70955.93968868592,70513.77636022303,-442.1633284628915,-0.006231519593748569,5,True,97816.53208062075,-0.27912209868465476
2026-06-17,70513.77636022303,70608.56969620548,94.79333598245285,0.001344323632564981,5,True,97816.53208062075,-0.27815300548572264
2026-06-18,70608.56969620548,68249.17626289523,-2359.3934333102516,-0.03341511438996114,5,True,97816.53208062075,-0.3022736053794669
2026-06-19,68249.17626289523,70902.57141702522,2653.3951541299903,0.03887805391099719,5,True,97816.53208062075,-0.27514736099428405
2026-06-22,70902.57141702522,69727.81189109171,-1174.7595259335067,-0.016568644866544635,5,True,97816.53208062075,-0.2871571869505475
2026-06-23,69727.81189109171,67980.59314391275,-1747.2187471789657,-0.02505770222516024,5,True,97816.53208062075,-0.30501938989328625
2026-06-24,67980.59314391275,67932.9034105048,-47.689733407940366,-0.0007015198191486771,5,True,97816.53208062075,-0.3055069325652001
2026-06-25,67932.9034105048,66634.84857837406,-1298.0548321307433,-0.019107895687703214,4,True,97816.53208062075,-0.31877723365357735
2026-06-29,66634.84857837406,65529.094984059455,-1105.7535943146067,-0.01659422386191889,5,True,97816.53208062075,-0.3300815967381655
2026-06-30,65529.094984059455,65800.73722706806,271.6422430086095,0.004145368451596854,5,True,97816.53208062075,-0.32730453812413984
2026-07-01,65800.73722706806,65583.8266747585,-216.91055230956408,-0.0032964760191217524,5,True,97816.53208062075,-0.3295220625823857
2026-07-02,65583.8266747585,64900.49896046512,-683.3277142933803,-0.010419149795606208,5,True,97816.53208062075,-0.3365078726469889
2026-07-03,64900.49896046512,64563.59527185245,-336.9036886126705,-0.005191080099675394,5,True,97816.53208062075,-0.3399521134255823
2026-07-06,64563.59527185245,61807.97288170566,-2755.6223901467893,-0.04268074568251545,5,True,97816.53208062075,-0.3681234494107468
2026-07-07,61807.97288170566,60207.267385956126,-1600.7054957495347,-0.025898042293235002,5,True,97816.53208062075,-0.3844878150420108
2026-07-08,60207.267385956126,58506.320405375205,-1700.9469805809204,-0.028251522688732433,5,True,97816.53208062075,-0.4018769715005427
2026-07-09,58506.320405375205,60125.629044512505,1619.3086391373,0.02767749924995333,5,True,97816.53208062075,-0.38532242182786913
2026-07-10,60125.629044512505,59318.71237477798,-806.9166697345281,-0.013420511062547824,5,True,97816.53208062075,-0.39357170906562833
2026-07-13,59318.71237477798,61903.55967635276,2584.8473015747804,0.04357558008413287,5,True,97816.53208062075,-0.3671462445087338
2026-07-14,61903.55967635276,62606.214457754846,702.6547814020887,0.01135079767748004,5,True,97816.53208062075,-0.359962849570719
2026-07-15,62606.214457754846,62977.413713249174,371.1992554943281,0.005929111969304568,5,True,97816.53208062075,-0.35616799764130913
2026-07-16,62977.413713249174,61089.59782968932,-1887.8158835598515,-0.02997607828348614,5,True,97816.53208062075,-0.37546755614542693
2026-07-17,61089.59782968932,60013.59924069433,-1075.9985889949894,-0.01761345019809668,5,True,97816.53208062075,-0.3864677272423551
2026-07-20,60013.59924069433,60308.74477606525,295.14553537091706,0.0049179775768353196,5,True,97816.53208062075,-0.38345038928226816
2026-07-21,60308.74477606525,59253.74460234564,-1055.0001737196071,-0.01749332004234161,5,True,97816.53208062075,-0.39423588894453454
2026-07-22,59253.74460234564,58778.36265423278,-475.38194811286667,-0.008022816976432035,5,True,97816.53208062075,-0.39909582353842366
2026-07-23,58778.36265423278,56542.76718520475,-2235.595469028027,-0.038034327056353234,5,True,97816.53208062075,-0.4219508095154918
2026-07-24,56542.76718520475,55035.84673473994,-1506.9204504648078,-0.026650985183107823,5,True,97816.53208062075,-0.43735638992620185
2026-07-27,55035.84673473994,53148.824819549285,-1887.0219151906567,-0.03428714241984254,5,True,97816.53208062075,-0.45664783151641664
2026-07-28,53148.824819549285,50323.585781562295,-2825.2390379869903,-0.053157130897611204,5,True,97816.53208062075,-0.4855308738599994
2026-07-29,50323.585781562295,50556.82754907799,233.24176751569757,0.004634839983941541,5,True,97816.53208062075,-0.48314639178366225
2026-07-30,50556.82754907799,49217.55555093518,-1339.271998142809,-0.02649042796134138,5,True,97816.53208062075,-0.49683806505867645
2026-07-31,49217.55555093518,49643.980138407955,426.42458747277124,0.008664074895622598,5,True,97816.53208062075,-0.49247863236971845
2026-08-03,49643.980138407955,47593.03315759039,-2050.9469808175636,-0.04131310533723331,5,True,97816.53208062075,-0.5134459160915249
2026-08-04,47593.03315759039,45519.58521290967,-2073.4479446807236,-0.04356620721808391,1,False,97816.53208062075,-0.5346432321338865
2026-08-05,45519.58521290967,45683.19666993498,163.61145702531212,0.0035943090487324802,5,True,97816.53208062075,-0.5329705960922564
2026-08-06,45683.19666993498,44343.50991230011,-1339.6867576348668,-0.029325591361616388,5,True,97816.53208062075,-0.5466665095451142
2026-08-07,44343.50991230011,43237.349160266924,-1106.160752033189,-0.02494526829790622,5,True,97816.53208062075,-0.5579750350929377
2026-08-10,43237.349160266924,45004.27168845672,1766.9225281897961,0.040865653480290476,5,True,97816.53208062075,-0.539911396047408
2026-08-11,45004.27168845672,43603.22850443471,-1401.0431840220117,-0.03113133779212718,1,False,97816.53208062075,-0.5542345697913644
2026-08-12,43603.22850443471,43089.57020983558,-513.6582945991249,-0.011780281236442924,5,True,97816.53208062075,-0.5594858119247061
2026-08-13,43089.57020983558,42252.27248432237,-837.2977255132137,-0.019431563634442872,5,True,97816.53208062075,-0.5680456914021661
2026-08-14,42252.27248432237,40250.627628328126,-2001.6448559942437,-0.04737366154061773,5,True,97816.53208062075,-0.5885089486186914
2026-08-17,40250.627628328126,39796.57582370724,-454.051804620889,-0.011280614275473555,1,False,97816.53208062075,-0.5931508204471331
2026-08-18,39796.57582370724,39635.96715358756,-160.6086701196764,-0.00403574093487713,5,True,97816.53208062075,-0.5947927583353758
2026-08-19,39635.96715358756,39342.967488490554,-292.9996650970061,-0.007392267330368019,5,True,97816.53208062075,-0.5977881585899617
2026-08-20,39342.967488490554,39570.31593219668,227.348443706127,0.00577862978364907,5,True,97816.53208062075,-0.5954639252638534
2026-08-21,39570.31593219668,39181.15050736297,-389.1654248337145,-0.009834781847598673,1,False,97816.53208062075,-0.5994424493083672
2026-08-24,39181.15050736297,39478.83172300271,297.68121563974273,0.007597561883329718,5,True,97816.53208062075,-0.5963991885291526
2026-08-25,39478.83172300271,38274.52251930212,-1204.3092037005918,-0.030505188505841496,5,True,97816.53208062075,-0.6087111073641813
2026-08-26,38274.52251930212,41603.23663804987,3328.7141187477537,0.0869694485951864,1,False,97816.53208062075,-0.5746809281302231
2026-08-27,41603.23663804987,42118.098244411296,514.8616063614245,0.012375518059826618,1,False,97816.53208062075,-0.56941738427511
2026-08-28,42118.098244411296,41118.157769451034,-999.9404749602618,-0.023741349126392364,5,True,97816.53208062075,-0.5796399964827899
2026-08-31,41118.157769451034,40419.79226890646,-698.3655005445762,-0.016984357724884047,5,True,97816.53208062075,-0.5867795411557597
2026-09-01,40419.79226890646,39643.11802627338,-776.6742426330748,-0.01921519629457724,5,True,97816.53208062075,-0.5947196533853871
2026-09-02,39643.11802627338,43516.89117290457,3873.773146631189,0.09771615704051984,1,False,97816.53208062075,-0.5551172153901572
2026-09-03,43516.89117290457,44705.80868180154,1188.9175088969714,0.027320828231343075,2,False,97816.53208062075,-0.5429626492487503
2026-09-04,44705.80868180154,46957.45138375075,2251.642701949204,0.050365775015401626,2,False,97816.53208062075,-0.5199436088671776
2026-09-07,46957.45138375075,46280.1614091388,-677.289974611951,-0.014423482421925482,2,False,97816.53208062075,-0.5268676937862149
2026-09-08,46280.1614091388,43864.967102069146,-2415.1943070696507,-0.05218638469555403,1,False,97816.53208062075,-0.5515587583301821
2026-09-09,43864.967102069146,43975.11408853178,110.14698646263423,0.002511046827103236,4,False,97816.53208062075,-0.5504327013731449
2026-09-10,43975.11408853178,41722.41275047693,-2252.7013380548524,-0.051226730953321864,5,True,97816.53208062075,-0.5734625644253145
2026-09-11,41722.41275047693,41049.00472311287,-673.4080273640575,-0.016140198588020516,5,True,97816.53208062075,-0.580346963340715
