qty,entry_price,exit_price,raw_open,raw_high,raw_close,buy_value,sell_value,gross_pnl,net_pnl,fees,fee_brokerage,fee_exchange,fee_stt,fee_sebi,fee_stamp,fee_gst,return_pct,exit_reason,signal_date,entry_date,symbol,surge_probability,utility,atr_pct,relvol20,turnover_cr,risk_flag,selection_type,model_threshold,validation_precision,validation_recall,validation_specificity
38,409.70475,411.89395,409.5,428.7,412.1,15568.780499999999,15651.9701,83.18960000000152,30.307326552475523,52.882273447525996,40.0,1.0771158957,3.9129925250000004,0.0312207506,0.467063415,7.393880861225999,0.0019231024692248206,close,2026-05-25,2026-05-26,APOLLO,0.7838840484619141,7.130491330689453,0.06006334429901308,3.4846766893754824,3672.3754228199996,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
1,8004.0,7874.061000000001,8000.0,8085.0,7878.0,8004.0,7874.061000000001,-129.9389999999994,-180.0099091743094,50.07090917431,40.0,0.5477931045000001,1.9685152500000003,0.015878061000000002,0.24012,7.29860275881,-0.011422238125116783,close,2026-05-25,2026-05-26,MTARTECH,0.7660934925079346,6.603655095268303,0.07030113013637099,1.3864350002912154,2199.2935109,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
66,237.11849999999998,235.452215,237.0,248.75,235.57,15649.820999999998,15539.84619,-109.97480999999789,-162.83018719599278,52.8553771959949,40.0,1.0760435180549999,3.8849615475,0.03118966719,0.46949462999999997,7.3936878332499,-0.010332126607035752,close,2026-05-25,2026-05-26,SPARC,0.7854278087615967,6.357838894985255,0.06427621050566242,5.519006125333461,1414.623924621,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
395,39.829905,39.46026,39.81,41.25,39.48,15732.812474999999,15586.802699999998,-146.00977500000045,-198.88480119819968,52.87502619819925,40.0,1.0805267235375,3.8967006749999995,0.031319615174999996,0.47198437424999995,7.3944948102367505,-0.012619913921252961,close,2026-05-25,2026-05-26,FCL,0.7995221018791199,5.68716989190476,0.07395410124080375,3.8085687922946474,572.112360063,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
96,163.451685,161.71910000000003,163.37,168.24,161.8,15691.36176,15525.033600000002,-166.3281599999973,-219.1821951032629,52.854035103265595,40.0,1.07696563992,3.8812584000000006,0.03121639536,0.4707408528,7.393853815185599,-0.013907852277348826,close,2026-05-25,2026-05-26,HFCL,0.674028217792511,5.571319484767616,0.05991858792153557,1.2118155030965554,1737.9048193920003,large_gap,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
37,413.10644999999994,417.64107500000006,412.9,433.8,417.85,15284.938649999998,15452.719775000001,167.78112500000316,114.9773291638464,52.803795836156745,40.0,1.0604492156625,3.8631799437500005,0.030737658425,0.45854815949999994,7.39088085881925,0.007363978142957018,close,2026-05-26,2026-05-27,APOLLO,0.7380131483078003,6.502561302476612,0.06181752001941275,2.4154277570060123,2774.72365599,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
11,1374.687,1396.7013000000002,1374.0,1432.0,1397.4,15121.556999999999,15363.714300000001,242.15730000000258,189.39118404907958,52.766115950922995,40.0,1.05174185985,3.8409285750000004,0.0304852713,0.45364670999999995,7.389313534772999,0.01212997857880938,close,2026-05-26,2026-05-27,ASTRAMICRO,0.7708261609077454,6.035533926748603,0.041820191599115694,11.06094486243624,1452.6121845,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
61,251.51569499999997,249.14536500000003,251.39,264.4,249.27,15342.457394999998,15197.867265,-144.59012999999686,-197.32370747966547,52.73357747966861,40.0,1.0536412007699998,3.7994668162500003,0.030540324659999996,0.46027372184999993,7.3896554161386,-0.012638034641566636,close,2026-05-26,2026-05-27,MARKSANS,0.7955764532089233,5.935290013690999,0.047041541213211996,9.230237254999356,969.65710569,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
110,140.720325,145.75708500000002,140.65,147.31,145.83,15479.23575,16033.279350000003,554.0436000000027,501.05651608518167,52.987083914821,40.0,1.08718177095,4.008319837500001,0.031512515100000006,0.4643770725,7.395692718770999,0.03209127625133324,close,2026-05-26,2026-05-27,PINELABS,0.7622668147087097,5.935130284392316,0.0850369725967812,5.734673922855431,1044.162114402,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
21,720.1598999999999,808.145725,719.8,830.0,808.55,15123.357899999997,16971.060225,1847.7023250000038,1794.46720102676,53.235123973243745,40.0,1.1072574253124998,4.2427650562500006,0.032094418124999996,0.4537007369999999,7.399306336556249,0.11493063321886132,close,2026-05-26,2026-05-27,ATGL,0.722164511680603,5.922819663309417,0.0411332812468698,5.559656267507679,2070.66105867,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
19,822.3109499999999,772.91335,821.9,859.85,773.3,15623.908049999998,14685.353650000001,-938.5543999999973,-991.1586549595042,52.604254959507,40.0,1.04566952865,3.6713384125000004,0.030309261699999996,0.46871724149999994,7.388220515157,-0.061585622695058476,close,2026-05-27,2026-05-29,ATGL,0.790648877620697,7.216734958834781,0.0451469561914185,7.856966098178968,4635.000342475,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
655,24.512249999999998,21.859065,24.5,24.5,21.87,16055.523749999998,14317.687575,-1737.8361749999985,-1790.3641292506143,52.52795425061576,40.0,1.0478757907124998,3.57942189375,0.030373211324999996,0.48166571249999995,7.38861764232825,-0.11124423844666942,close,2026-05-27,2026-05-29,JPPOWER,0.7841858863830566,6.81465953139386,0.04894122056343307,6.334162930375073,2940.1018123830004,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
38,419.6097,408.7955,419.4,421.6,409.0,15945.168599999999,15534.229,-410.9395999999997,-463.8145179818957,52.874917981896,40.0,1.0860392171999997,3.88355725,0.03147939759999999,0.478355058,7.395487059095999,-0.028819105560946235,close,2026-05-27,2026-05-29,APOLLO,0.7888560891151428,6.622378841860451,0.06390707533462109,1.5139130456312928,1859.9634202100003,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
91,175.08749999999998,179.85003,175.0,189.08,179.94,15932.962499999998,16366.35273,433.3902300000027,380.2734485042594,53.1167814957433,40.0,1.114326375435,4.0915881825,0.03229931523,0.4779888749999999,7.400578747578299,0.023628282922564917,close,2026-05-27,2026-05-29,HFCL,0.7727924585342407,6.163013512132802,0.05654488106190038,0.8746019407817556,1390.6905645279999,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
108,148.063995,144.437745,147.99,152.24,144.51,15990.911460000001,15599.276460000001,-391.6350000000002,-444.5321731969434,52.8971731969432,40.0,1.08986148324,3.899819115,0.031590187920000005,0.47972734380000004,7.3961750669832,-0.027620997463256653,close,2026-05-27,2026-05-29,PINELABS,0.7401379346847534,5.921576554688206,0.08226310478933395,4.988922390564628,1264.759775961,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
3,4694.1458999999995,4617.78995,4691.8,4925.7,4620.1,14082.437699999999,13853.369850000001,-229.06784999999763,-281.3188681264081,52.2510181264105,40.0,0.9637853604749999,3.4633424625000004,0.027935807549999997,0.42247313099999995,7.3734813648854995,-0.018229490724732723,close,2026-05-29,2026-06-01,NETWEB,0.7758898735046387,7.169243749354599,0.04767563136758334,5.660695426354477,4961.938696079999,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
19,784.3919999999999,733.4331,784.0,803.4,733.8,14903.447999999999,13935.2289,-968.2190999999984,-1020.5528718784974,52.333771878499,40.0,0.9949343530499999,3.483807225,0.0288386769,0.44710343999999996,7.379088183548999,-0.06613192792901754,close,2026-05-29,2026-06-01,ATGL,0.7535963654518127,6.744093498106667,0.0544697123644492,4.824284934942041,3462.8242539,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
85,180.09,182.18886,180.0,188.0,182.28,15307.65,15486.053100000001,178.40310000000136,125.58795186870036,52.815148131301,40.0,1.06238275695,3.8715132750000003,0.030793703099999997,0.4592295,7.3912288962509995,0.00813811181232227,close,2026-05-29,2026-06-01,HFCL,0.776986300945282,6.527491320964063,0.05846790199907907,1.162499511846342,1999.3610600880002,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
6,2378.1884999999997,2151.82355,2377.0,2422.3,2152.9,14269.130999999998,12910.9413,-1358.1896999999972,-1410.1791900706303,51.989490070632996,40.0,0.9377124943499999,3.2277353250000003,0.0271800723,0.42807392999999994,7.368788248983,-0.09137975222498235,close,2026-05-29,2026-06-01,WOCKPHARMA,0.7511724829673767,6.392495494945294,0.04347459176641024,3.4400902185205857,2675.8844016800003,large_gap,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
1,7893.945,7065.96525,7890.0,7924.0,7069.5,7893.945,7065.96525,-827.9797499999995,-877.8070375190271,49.82728751902749,40.0,0.516116903625,1.7664913125000001,0.01495991025,0.23681835,7.292901042652499,-0.05688198361927103,close,2026-05-29,2026-06-01,MTARTECH,0.7472994923591614,5.937856380375163,0.07090279477486788,0.729360322590567,1204.22477295,normal,forced_fallback,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339
2,7148.572499999999,7212.392000000001,7145.0,7300.0,7216.0,14297.144999999999,14424.784000000001,127.63900000000285,75.20589799141285,52.43310200859,40.0,0.9909065505,3.6061960000000006,0.028721929,0.42891434999999994,7.37836317909,0.00510243370347171,close,2026-06-01,2026-06-02,MTARTECH,0.792685866355896,6.466298350351926,0.08571529609085306,1.0175259694759315,1454.9893479,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
20,733.3665,737.780925,733.0,752.5,738.15,14667.33,14755.6185,88.28850000000057,35.732344293065566,52.556155706935,40.0,1.0150917232499999,3.688904625,0.029422948499999997,0.4400199,7.382716510185,0.002424303448192462,close,2026-06-01,2026-06-02,ATGL,0.7891747355461121,6.373981851389066,0.0630524082077639,1.9089349401091722,1412.08957098,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
785,18.739365,18.980505,18.73,19.57,18.99,14710.401525,14899.696425,189.29490000000078,136.6936266625063,52.601273337494504,40.0,1.021548379275,3.72492410625,0.029610097949999997,0.44131204575,7.3838787082695,0.009274141873981607,close,2026-06-01,2026-06-02,JPPOWER,0.8140387535095215,6.250407236584372,0.07865125826807573,2.0254877202359043,948.177582768,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
36,403.051425,436.78150000000005,402.85,442.0,437.0,14509.8513,15724.134000000002,1214.2827000000016,1161.4553114341386,52.827388565863004,40.0,1.04307249285,3.9310335000000007,0.0302339853,0.435295539,7.387753048713,0.07880031865073202,close,2026-06-01,2026-06-02,APOLLO,0.771016001701355,6.186904455682127,0.06834449726940138,1.0259245364178715,1291.84534833,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
6,2141.0699999999997,1965.2169000000001,2140.0,2140.0,1966.2,12846.419999999998,11791.3014,-1055.118599999998,-1106.679457309592,51.560857309594006,40.0,0.8500013882999999,2.94782535,0.024637721399999996,0.3853926,7.3530002498939995,-0.07508398560124899,close,2026-06-01,2026-06-02,WOCKPHARMA,0.7095845341682434,6.081917271500336,0.051727570121364565,2.686089937304617,2541.80114774,large_gap,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
27,528.264,517.9409,528.0,538.0,518.2,14263.128,13984.404300000002,-278.72369999999864,-331.02589948723164,52.302199487233,40.0,0.9745398643500001,3.496101075000001,0.028247532300000003,0.42789384,7.375417175582999,-0.0223670643715772,close,2026-06-02,2026-06-03,NEWGEN,0.8291746377944946,6.702327311408638,0.04229740535473018,13.7395057407666,1827.51407685,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
24,605.3025,691.95385,605.0,708.7,692.3,14527.26,16606.8924,2079.6324000000004,2026.5462536033965,53.086146396604,40.0,1.0741282578,4.1517231,0.031134152399999997,0.43581780000000003,7.393343086403999,0.13693155301908386,close,2026-06-02,2026-06-03,JSLL,0.8543773293495178,6.701554989032383,0.07928377920758556,12.092936971186594,1099.3488050600001,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
33,441.22049999999996,407.34622500000006,441.0,446.9,407.55,14560.276499999998,13442.425425000001,-1117.8510749999969,-1170.0164823485386,52.16540734854175,40.0,0.9660932164125,3.3606063562500004,0.028002701925,0.43680829499999996,7.373896778954251,-0.07905675663757393,close,2026-06-02,2026-06-03,APOLLO,0.733802318572998,6.181404324266276,0.06562602157567832,1.294934137826042,1869.293283,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
3,4802.4,4702.94735,4800.0,4944.8,4705.3,14407.199999999999,14108.842050000001,-298.3579499999978,-350.7067806264033,52.348830626405494,40.0,0.983803450725,3.5272105125000004,0.02851604205,0.432216,7.3770846211305,-0.023696880364860805,close,2026-06-02,2026-06-03,NETWEB,0.747209906578064,6.175448771003341,0.04775146656471404,1.979519212939759,2018.3521221600001,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
11,1270.635,1271.364,1270.0,1338.8,1272.0,13976.985,13985.004,8.019000000000233,-44.262855111189765,52.28185511119,40.0,0.9646886205,3.4962510000000004,0.027961989,0.41930955000000003,7.373643951689999,-0.002990793563510772,close,2026-06-02,2026-06-03,RUBICON,0.8148701786994934,6.1303187068097005,0.04514323002346956,10.769554746357121,1050.20744244,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
182,81.0405,81.93901000000001,81.0,83.44,81.98,14749.371,14912.899820000002,163.52882000000318,110.92090059910097,52.6079194009022,40.0,1.02334834329,3.728224955000001,0.02966227082,0.44248113,7.3842027017922005,0.007481608435023565,close,2026-06-03,2026-06-04,IFCI,0.7952080965042114,6.7127520568396655,0.04101680463282056,6.292226624490277,2593.41295036,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
21,698.298975,651.57405,697.95,749.65,651.9,14664.278475000001,13683.05505,-981.2234250000001,-1033.466484398078,52.24305939807775,40.0,0.9779830066125,3.4207637625000005,0.028347333525,0.43992835425000004,7.376036941190249,-0.06970725557784983,close,2026-06-03,2026-06-04,JSLL,0.7902997136116028,6.376126758688672,0.07551948989909417,7.871773848835238,1343.2057907099997,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
7,2076.0375,2071.86355,2075.0,2178.0,2072.9,14532.262499999999,14503.04485,-29.217649999998685,-81.69044175706719,52.47279175706851,40.0,1.001718103575,3.6257612125,0.029035307349999998,0.435967875,7.3803092586435,-0.005510015649074425,close,2026-06-03,2026-06-04,WOCKPHARMA,0.7738243341445923,6.317987048170544,0.06305235822088133,1.7443098907904317,1528.10447835,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
36,411.2055,418.9904,411.0,424.55,419.2,14803.398,15083.654400000001,280.25640000000203,227.59479550439804,52.661604495604,40.0,1.0311033078,3.7709136000000005,0.0298870524,0.44410194,7.385598595404,0.015351256008707242,close,2026-06-03,2026-06-04,APOLLO,0.7309941649436951,6.1080889425584335,0.07562612825770719,1.2352973981663302,1737.180611595,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
26,569.18445,601.649025,568.9,629.45,601.95,14798.795699999999,15642.874650000002,844.0789500000028,791.2545453962043,52.824404603798506,40.0,1.050237627075,3.9107186625000003,0.03044167035,0.44396387099999995,7.389042772873499,0.05337007407181978,close,2026-06-03,2026-06-04,TEJASNET,0.7322547435760498,5.9829425904166165,0.04700420352594268,2.8724716619088797,1868.093664525,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
24,608.20395,575.9119000000001,607.9,616.65,576.2,14596.894799999998,13821.885600000001,-775.0091999999968,-827.2879255744808,52.278725574484,40.0,0.9804479237999999,3.4554714000000004,0.0284187804,0.43790684399999996,7.376480626284,-0.05578952553280129,close,2026-06-04,2026-06-05,TEJASNET,0.7806057333946228,6.734487989101549,0.0489777271486716,3.803349027977878,2773.70830962,normal,forced_fallback,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576
