date,starting_equity,ending_equity,daily_pnl,daily_return_pct,n_trades,used_forced_fallback,peak_equity,drawdown_pct
2026-04-20,100000.0,102858.99984654202,2858.9998465420213,0.02858999846542032,1,True,102858.99984654202,0.0
2026-04-21,102858.99984654202,101818.56564736553,-1040.434199176496,-0.010115149872434559,1,True,102858.99984654202,-0.010115149872434559
2026-04-22,101818.56564736553,104731.0104435485,2912.444796182972,0.02860426070300215,1,True,104731.0104435485,0.0
2026-04-23,104731.0104435485,107708.61761432124,2977.6071707727388,0.028430998213062386,1,True,107708.61761432124,0.0
2026-04-24,107708.61761432124,110794.67825047723,3086.0606361559912,0.028651938020469503,1,False,110794.67825047723,0.0
2026-04-27,110794.67825047723,109385.3419938805,-1409.3362565967254,-0.012720252261670839,1,True,110794.67825047723,-0.012720252261670839
2026-04-28,109385.3419938805,105347.92991899238,-4037.412074888125,-0.03690999178952148,1,True,110794.67825047723,-0.049160739644653395
2026-04-29,105347.92991899238,108357.22784830218,3009.2979293098033,0.0285653256938585,1,False,110794.67825047723,-0.021999706490095305
2026-04-30,108357.22784830218,111459.12366908931,3101.895820787133,0.028626570487108927,1,False,111459.12366908931,0.0
2026-05-04,111459.12366908931,114651.75904459396,3192.635375504644,0.028644002127481638,1,True,114651.75904459396,0.0
2026-05-05,114651.75904459396,117939.48708498463,3287.728040390677,0.028675774953543565,1,True,117939.48708498463,0.0
2026-05-06,117939.48708498463,111261.72114451349,-6677.765940471145,-0.056620272866366506,1,True,117939.48708498463,-0.056620272866366506
2026-05-07,111261.72114451349,107173.68774390205,-4088.0334006114426,-0.036742496507865985,1,True,117939.48708498463,-0.09128239919616565
2026-05-08,107173.68774390205,102232.9160481271,-4940.771695774951,-0.04610060360693402,1,True,117939.48708498463,-0.13317482910146727
2026-05-11,102232.9160481271,98120.50025833605,-4112.415789791048,-0.040225946287740566,1,True,117939.48708498463,-0.16804369186689316
2026-05-12,98120.50025833605,96144.35602963182,-1976.14422870423,-0.02013997302807613,1,True,117939.48708498463,-0.18479926947323178
2026-05-13,96144.35602963182,98893.8363429942,2749.480313362379,0.028597417746653697,1,True,117939.48708498463,-0.16148663363498061
2026-05-14,98893.8363429942,101573.73097423791,2679.8946312437183,0.027098702308898437,1,True,117939.48708498463,-0.13876400953782264
2026-05-15,101573.73097423791,97008.3140402791,-4565.416933958812,-0.044946827198035444,1,True,117939.48708498463,-0.17747383477785506
2026-05-18,97008.3140402791,93772.325127198,-3235.988913081106,-0.03335785128414337,1,True,117939.48708498463,-0.20491154027465208
2026-05-19,93772.325127198,96406.89731332802,2634.5721861300262,0.028095412826293353,1,True,117939.48708498463,-0.18257320176524672
2026-05-20,96406.89731332802,99158.60588315004,2751.708569822018,0.028542652512494104,1,True,117939.48708498463,-0.1592416727088316
2026-05-21,99158.60588315004,101963.07898338561,2804.4731002355693,0.028282699976040382,1,True,117939.48708498463,-0.1354627571856979
2026-05-22,101963.07898338561,104719.11299221752,2756.0340088319062,0.027029725233003177,1,True,117939.48708498463,-0.11209455305872917
2026-05-25,104719.11299221752,101888.32058849007,-2830.7924037274497,-0.027032241993281803,1,True,117939.48708498463,-0.1360966279675987
2026-05-26,101888.32058849007,104799.19657561532,2910.875987125255,0.028569280269931996,1,True,117939.48708498463,-0.11141553040586571
2026-05-27,104799.19657561532,107794.76669748162,2995.5701218663016,0.028583903500681185,1,True,117939.48708498463,-0.08601631767478302
2026-05-29,107794.76669748162,110883.69639587648,3088.929698394859,0.02865565549266158,1,True,117939.48708498463,-0.059825516148157454
2026-06-01,110883.69639587648,113979.68952161072,3095.9931257342396,0.027921085122207145,1,True,117939.48708498463,-0.03357482435480297
2026-06-02,113979.68952161072,114850.53375654631,870.8442349355901,0.00764034573695227,1,True,117939.48708498463,-0.026191001883978715
2026-06-03,114850.53375654631,112522.21449029709,-2328.319266249222,-0.020272602922200234,1,True,117939.48708498463,-0.045932645024850505
2026-06-04,112522.21449029709,113680.9035564045,1158.689066107414,0.010297425013860995,1,True,117939.48708498463,-0.036108207978821305
2026-06-05,113680.9035564045,107588.02213320228,-6092.881423202227,-0.053596349365565565,1,True,117939.48708498463,-0.08776928921458949
2026-06-08,107588.02213320228,110670.95447205415,3082.932338851868,0.028654977363883116,1,True,117939.48708498463,-0.061629338846394544
2026-06-09,110670.95447205415,108170.2080649676,-2500.746407086539,-0.02259623059199345,1,True,117939.48708498463,-0.08283297868658268
2026-06-10,108170.2080649676,111267.14346647268,3096.9354015050776,0.028630206568938554,1,True,117939.48708498463,-0.056574297408161556
2026-06-11,111267.14346647268,114437.76716346035,3170.6236969876627,0.028495597156612984,1,True,117939.48708498463,-0.029690818639909966
2026-06-12,114437.76716346035,112814.49042655126,-1623.276736909087,-0.014184799102121892,1,True,117939.48708498463,-0.04345445944444726
2026-06-15,112814.49042655126,116048.68060046302,3234.19017391176,0.028668215950657494,1,True,117939.48708498463,-0.016032005321162224
2026-06-16,116048.68060046302,114809.03459432194,-1239.6460061410762,-0.010682120638742743,1,True,117939.48708498463,-0.026542870144983355
2026-06-17,114809.03459432194,118102.73377947377,3293.699185151825,0.028688501708860503,1,True,118102.73377947377,0.0
2026-06-18,118102.73377947377,116986.49189387575,-1116.2418855980213,-0.00945144832703293,1,True,118102.73377947377,-0.00945144832703293
2026-06-19,116986.49189387575,120342.28515903617,3355.7932651604206,0.02868530554967519,1,True,120342.28515903617,0.0
2026-06-22,120342.28515903617,117600.85392733794,-2741.431231698225,-0.022780282326161028,1,True,120342.28515903617,-0.022780282326161028
2026-06-23,117600.85392733794,108182.21337113134,-9418.640556206607,-0.08008989936438815,1,True,120342.28515903617,-0.10104571117155459
