qty,entry_price,exit_price,raw_open,raw_high,raw_close,buy_value,sell_value,gross_pnl,net_pnl,fees,fee_brokerage,fee_exchange,fee_stt,fee_sebi,fee_stamp,fee_gst,return_pct,exit_reason,signal_date,entry_date,symbol,surge_probability,utility,expected_intraday_return,expected_return_utility,atr_pct,relvol20,turnover_cr,risk_flag,selection_type,threshold_used,validation_precision,validation_recall,validation_specificity,return_validation_mae,return_validation_rank_ic
100,999.4994999999999,999.4900050000001,999.0,1000.01,999.99,99949.94999999998,99949.00050000001,-0.9494999999733409,-84.47303385032835,83.52353385035501,40.0,6.896513792249999,24.987250125000003,0.19989895049999998,2.9984984999999997,8.441372482604999,-0.0008447303385032835,close_proxy,2026-04-17,2026-04-20,LIQUIDBEES,0.1850433349609375,1.3877391552638112,0.006310172379016876,4.532777538792733,0.00043214285714283766,3.5436566905905087,1795.7001,normal,expected_return_rank,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892,0.016521191224455833,0.22269691852587736
173,575.1874499999999,569.8149500000001,574.9,587.0,570.1,99507.42884999998,98577.98635,-929.4424999999756,-1012.5343621209676,83.091862120992,40.0,6.833946824399999,24.6444965875,0.19808541519999998,2.9852228654999995,8.430110428392,-0.010133904037397546,close_proxy,2026-04-20,2026-04-21,TRITURBINE,0.8460826873779297,7.5104077135065435,0.021690383553504944,3.1206297399405423,0.04689591907571775,15.263085695686705,3588.27581984,normal,expected_return_rank,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892,0.016521191224455833,0.22269691852587736
98,1000.4899949999999,999.4900050000001,999.99,1000.01,999.99,98048.01950999998,97950.02049000001,-97.99901999997383,-180.80304395617384,82.80402395620001,40.0,6.761932379999999,24.487505122500004,0.19599803999999996,2.9414405852999996,8.4171478284,-0.001828084663525227,close_proxy,2026-04-21,2026-04-22,LIQUIDBEES,0.13943831622600555,0.8880966759179808,0.008437111973762512,4.236845872852286,0.002623597664548059,1.0185980387936808,565.322746716,normal,expected_return_rank,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892,0.016521191224455833,0.22269691852587736
107,919.4594999999999,912.84335,919.0,957.0,913.3,98382.16649999999,97674.23845,-707.9280499999877,-790.6755872579522,82.7475372579645,40.0,6.763945970775,24.4185596125,0.19605640494999999,2.951464995,8.417510274739499,-0.008009096949544716,close_proxy,2026-04-22,2026-04-23,ARE&M,0.8499118685722351,7.331671910670831,0.022224299609661102,3.637326790116952,0.03923127056541988,15.042190385623645,3156.09204592,normal,expected_return_rank,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892,0.016521191224455833,0.22269691852587736
1209,80.92043999999999,76.651655,80.88,83.48,76.69,97832.81195999998,92671.85089500001,-5160.961064999967,-5242.209961570199,81.24889657023205,40.0,6.572410868497499,23.16796272375,0.190504662855,2.9349843587999995,8.38303395632955,-0.05352934667205713,close_proxy,2026-04-23,2026-04-24,DELTACORP,0.8666410446166992,5.874657732576214,0.023704752326011658,2.378579018211046,0.05179446778711486,11.594398984903167,492.03099455999995,normal,qualified,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892,0.016521191224455833,0.22269691852587736
80,1155.1772999999998,1169.71485,1154.6,1179.9,1170.3,92414.18399999998,93577.18800000001,1163.00400000003,1081.87957735391,81.12442264612001,40.0,6.416702333999999,23.394297,0.18599137199999996,2.7724255199999996,8.35500642012,0.011672108113171983,close_proxy,2026-04-24,2026-04-27,INFY,0.3657766878604889,3.2951946579702858,0.017877250909805298,3.446001719280839,0.03403776199549628,2.8468463360825367,4858.431410439999,normal,expected_return_rank,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892,0.016521191224455833,0.22269691852587736
54,1724.8619999999999,1746.42635,1724.0,1763.9,1747.3,93142.548,94307.0229,1164.474900000001,1083.085346232762,81.389553767239,40.0,6.4670101960499995,23.576755724999998,0.18744957089999997,2.79427644,8.364061835289,0.011550300473806273,close_proxy,2026-04-27,2026-04-28,SUNPHARMA,0.5846538543701172,5.19564435234437,0.019224271178245544,4.205843012847715,0.028629115332316962,5.338976889688739,4679.64582935,normal,expected_return_rank,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892,0.016521191224455833,0.22269691852587736
140,677.3385,637.4311250000001,677.0,698.0,637.75,94827.39,89240.35750000001,-5587.032499999987,-5667.064876823211,80.032376823225,40.0,6.35033728875,22.310089375000004,0.1840677475,2.8448217000000002,8.343060711975,-0.05974496393743466,close_proxy,2026-04-28,2026-04-29,AGI,0.8690162897109985,6.660518834846963,0.022858276963233948,3.0081450219198294,0.043969115413617685,15.83815763937299,1213.78891682,large_gap,qualified,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892,0.016521191224455833,0.22269691852587736
434,205.252575,205.50719500000002,205.15,212.7,205.61,89079.61755000001,89190.12263000001,110.50508000000264,30.899529953094827,79.60555004690781,40.0,6.150306036210001,22.297530657500005,0.17826974018000002,2.6723885265000002,8.3070550865178,0.00034645698650893463,close_proxy,2026-04-29,2026-04-30,SAPPHIRE,0.8709418773651123,6.434673687118109,0.02440333366394043,2.660115711264751,0.05197873190352221,11.83449024973884,858.2575394039999,normal,qualified,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892,0.016521191224455833,0.22269691852587736
95,938.56905,949.7249,938.1,966.0,950.2,89164.05975,90223.8655,1059.8057499999995,979.892591470322,79.91315852967749,40.0,6.1888834211249995,22.555966375,0.17938792525,2.6749217925,8.3139990158025,0.010983113875585091,close_proxy,2026-04-30,2026-05-04,BAJFINANCE,0.41183891892433167,3.3863067305244576,0.017997749149799347,3.88381115574408,0.02637597194694314,2.804941097975611,2564.0322864,normal,expected_return_rank,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892,0.016521191224455833,0.22269691852587736
19,4561.2795,4608.0948,4559.0,4677.5,4610.4,86664.31049999999,87553.8012,889.4907000000094,810.5356829460023,78.955017054007,40.0,6.01052485365,21.888450300000002,0.1742181117,2.599929315,8.281894473657,0.008986182812017242,close_proxy,2026-05-04,2026-05-05,HAL,0.47412338852882385,3.5382183205332076,0.01665029674768448,3.628660950671341,0.022887847978318398,2.3292211635735214,1295.4314615,normal,expected_return_rank,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339,0.016355790197849274,0.221338495275863
61,1490.4448499999999,1470.8642,1489.7,1511.7,1471.6,90917.13584999999,89722.7162,-1194.4196499999962,-1274.3123313545016,79.8926813545055,40.0,6.232074895724999,22.43067905,0.18063985204999997,2.7275140755,8.3217734812305,-0.014002119419765074,close_proxy,2026-05-05,2026-05-06,CREDITACC,0.8005046248435974,6.497749006409955,0.022334463894367218,3.7441727402891347,0.035510364807470544,12.01521625972957,2056.82495508,normal,expected_return_rank,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339,0.016355790197849274,0.221338495275863
22,4030.0139999999997,4020.9885000000004,4028.0,4065.8,4023.0,88660.30799999999,88461.747,-198.56099999998696,-277.92400690403696,79.36300690405,40.0,6.1107108975,22.11543675,0.17712205499999997,2.65980924,8.299927961549999,-0.0030971908861140035,close_proxy,2026-05-06,2026-05-07,LT,0.29254844784736633,2.510690249825677,0.014111384749412537,3.5916417968162797,0.02241130454926139,2.6634574494696817,3824.1506884,normal,expected_return_rank,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339,0.016355790197849274,0.221338495275863
33,2701.35,2546.726,2700.0,2740.0,2548.0,89144.55,84041.958,-5102.592000000004,-5180.700435248684,78.10843524868,40.0,5.974934526,21.0104895,0.173186508,2.6743365000000003,8.27548821468,-0.05791320113241097,close_proxy,2026-05-07,2026-05-08,STYLAMIND,0.6574966311454773,3.397217705084595,0.01994069665670395,3.6767044892487286,0.017182111952113485,7.384550978328488,149.18843604,normal,expected_return_rank,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339,0.016355790197849274,0.221338495275863
83,1007.5034999999999,973.1132000000001,1007.0,1007.0,973.6,83622.79049999999,80768.3956,-2854.394899999985,-2931.1524389872156,76.75753898723102,40.0,5.671495920449999,20.1920989,0.16439118609999998,2.5086837149999996,8.220869265681,-0.03478056056318873,close_proxy,2026-05-08,2026-05-11,SBIN,0.272002637386322,2.4224572718114046,0.016140781342983246,3.733218293140251,0.026737536965144134,2.7356279837128348,4899.35810437,normal,expected_return_rank,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339,0.016355790197849274,0.221338495275863
64,1270.33485,1252.3735000000001,1269.7,1282.7,1253.0,81301.4304,80151.90400000001,-1149.526399999988,-1225.937637489812,76.411237489824,40.0,5.5701400368,20.037976000000004,0.16145333439999998,2.439042912,8.202625206623999,-0.015070945199863357,close_proxy,2026-05-11,2026-05-12,TATACONSUM,0.5333349704742432,4.367014489759123,0.01807498186826706,3.748775625877344,0.027610430482185026,7.617524565563109,2440.7103241,normal,expected_return_rank,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339,0.016355790197849274,0.221338495275863
302,265.17252,265.30728,265.04,267.14,265.44,80082.10104000001,80122.79856,40.69751999998698,-35.61778903352902,76.315309033516,40.0,5.5270690361999995,20.030699639999998,0.1602048996,2.4024630312000004,8.194872426516,-0.00044456382489937285,close_proxy,2026-05-12,2026-05-13,NIFTYBEES,0.2391040027141571,1.5172317990220374,0.010993100702762604,3.0048891182114827,0.012695717789096386,1.8558690207891713,493.58533374000007,normal,expected_return_rank,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339,0.016355790197849274,0.221338495275863
394,203.1015,198.98046000000002,203.0,209.7,199.08,80021.991,78398.30124000002,-1623.6897599999793,-1699.4977054293097,75.8079454293304,40.0,5.46550008228,19.599575310000006,0.15842029224,2.40065973,8.1837900148104,-0.02122173368561543,close_proxy,2026-05-13,2026-05-14,SAIL,0.7327672243118286,6.320568712196454,0.02251388132572174,4.393638660525362,0.031805956697914355,5.689881399804631,3492.062224293,normal,expected_return_rank,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339,0.016355790197849274,0.221338495275863
71,1102.551,1118.4405000000002,1102.0,1133.2,1119.0,78281.121,79409.27550000002,1128.1545000000187,1052.1764810570037,75.97801894301502,40.0,5.440318679250001,19.852318875000005,0.15769039650000002,2.34843363,8.179257362265,0.013423462388243856,close_proxy,2026-05-14,2026-05-15,INFY,0.43842682242393494,3.4688292818339175,0.018687374889850616,3.6431371479463994,0.028597521200260947,1.249477120519506,1852.175199,normal,expected_return_rank,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339,0.016355790197849274,0.221338495275863
70,1119.5594999999998,1141.92875,1119.0,1146.1,1142.5,78369.165,79935.0125,1565.8475000000035,1489.7098046814785,76.137695318525,40.0,5.46149412375,19.983753125,0.15830417749999998,2.3510749499999997,8.183068942275,0.018753687796477368,close_proxy,2026-05-15,2026-05-18,INFY,0.4337111711502075,3.4338556651806265,0.016887515783309937,3.680178416079195,0.024779777862887813,1.2964072242935774,1956.286155,normal,expected_return_rank,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339,0.016355790197849274,0.221338495275863
19,4157.4776999999995,4188.7046,4155.4,4298.9,4190.8,78992.07629999999,79585.3874,593.3111000000208,517.2307248500938,76.080375149927,40.0,5.470922497649999,19.89634685,0.15857746369999998,2.3697622889999996,8.184766049577,0.006391460760726201,close_proxy,2026-05-18,2026-05-19,BSE,0.6437942385673523,5.177874716865642,0.017394110560417175,3.3956119561002045,0.029145533525857262,1.334248256923512,2082.5778799399995,normal,expected_return_rank,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339,0.016355790197849274,0.221338495275863
66,1230.615,1236.68135,1230.0,1239.7,1237.3,81220.59,81620.9691,400.37910000000556,323.54511859494454,76.83398140506101,40.0,5.61803378895,20.405242275000003,0.1628415591,2.4366176999999998,8.211246082011,0.003972681249460914,close_proxy,2026-05-19,2026-05-20,ICICIBANK,0.3107064962387085,2.722669394723573,0.012149855494499207,3.6374059283419498,0.018334945196647325,2.095538838637797,4830.3168962400005,normal,expected_return_rank,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339,0.016355790197849274,0.221338495275863
45,1785.8925,1895.35185,1785.0,1930.0,1896.3,80365.16249999999,85290.83325,4925.670750000005,4847.827575229772,77.8431747702325,40.0,5.7151318533749995,21.322708312499998,0.16565599575,2.410954875,8.228723733607499,0.059289001701489125,close_proxy,2026-05-20,2026-05-21,TATACOMM,0.691945493221283,4.6433330286588586,0.021204471588134766,3.175930602173358,0.03233916905351916,4.355453393406751,566.59644584,normal,expected_return_rank,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339,0.016355790197849274,0.221338495275863
3797,22.801395,22.018985,22.79,22.93,22.03,86576.896815,83606.086045,-2970.8107699999964,-3048.607930630787,77.7971606307906,40.0,5.871312908669999,20.901521511250003,0.17018298285999997,2.59730690445,8.2568363235606,-0.0351976837661873,close_proxy,2026-05-21,2026-05-22,IRB,0.7364253401756287,5.357116190160342,0.019495397806167603,3.263551019350283,0.031148361270953218,12.810239446180896,979.7140229799999,normal,expected_return_rank,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339,0.016355790197849274,0.221338495275863
605,138.069,134.702615,138.0,141.9,134.77,83531.745,81495.082075,-2036.662924999997,-2113.6259168260453,76.96299182604824,40.0,5.693425534087499,20.37377051875,0.16502682707499997,2.50595235,8.22481659613575,-0.02529311380379204,close_proxy,2026-05-22,2026-05-25,JSWCEMENT,0.6948675513267517,5.354529344357936,0.01833796501159668,3.3575748331698394,0.029934881409625937,13.112030281132744,1496.937929576,normal,expected_return_rank,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339,0.016355790197849274,0.221338495275863
10,7418.7074999999995,7372.312000000001,7415.0,7441.0,7376.0,74187.075,73723.12000000001,-463.9549999999872,-537.9807264834371,74.02572648345,40.0,5.1029017275,18.430780000000002,0.147910195,2.22561225,8.118522310949999,-0.006604909256373456,close_proxy,2026-05-25,2026-05-26,EICHERMOT,0.4418622851371765,3.1971387695557465,0.01496606320142746,2.879828863373581,0.025925854560869398,2.69705258515426,1004.2529904,normal,expected_return_rank,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339,0.016355790197849274,0.221338495275863
112,720.1598999999999,808.145725,719.8,830.0,808.55,80657.90879999999,90512.32119999999,9854.412400000001,9775.025072142702,79.38732785730001,40.0,5.905372934999999,22.628080299999997,0.17117022999999998,2.4197372639999997,8.2629671283,0.1208080874178476,close_proxy,2026-05-26,2026-05-27,ATGL,0.722164511680603,5.922819663309417,0.0205802321434021,3.0733962399793513,0.0411332812468698,5.559656267507679,2070.66105867,normal,expected_return_rank,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339,0.016355790197849274,0.221338495275863
110,822.3109499999999,772.91335,821.9,859.85,773.3,90454.20449999999,85020.4685,-5433.73599999999,-5512.22379187082,78.48779187083,40.0,6.0538762185,21.255117125,0.175474673,2.7136261349999997,8.28969771933,-0.06078182195438646,close_proxy,2026-05-27,2026-05-29,ATGL,0.790648877620697,7.216734958834781,0.02183854579925537,3.342930234033136,0.0451469561914185,7.856966098178968,4635.000342475,normal,expected_return_rank,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339,0.016355790197849274,0.221338495275863
113,749.3745,742.32865,749.0,752.35,742.7,84679.31850000001,83883.13745000001,-796.1810499999992,-873.9229539551737,77.74190395517451,40.0,5.8154047302750005,20.9707843625,0.16856245595000002,2.5403795550000003,8.2467728514495,-0.010260145738929548,close_proxy,2026-05-29,2026-06-01,HDFCBANK,0.35013100504875183,3.25818142881624,0.014558739960193634,3.8836040669715097,0.023470552682828577,2.5264376254368206,7542.2491351049985,normal,expected_return_rank,0.88,0.8333333333333334,0.005226874611516076,0.9996553266013339,0.016355790197849274,0.221338495275863
68,1233.11625,1270.1646,1232.5,1278.9,1270.8,83851.905,86371.1928,2519.2878000000055,2440.8794392407676,78.40836075923802,40.0,5.872696874099999,21.5927982,0.17022309779999997,2.5155571500000002,8.257085437338,0.028953805580606527,close_proxy,2026-06-01,2026-06-02,INFY,0.35741332173347473,2.9088959651260184,0.01607353240251541,3.341200091368441,0.027318087318087308,1.3063232346547333,2337.57955275,normal,expected_return_rank,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576,0.016407091170549393,0.24705573246320073
86,1000.5,999.5,1000.0,1000.01,1000.0,86043.0,85957.0,-86.0,-164.44466,78.44465999999998,40.0,5.933999999999999,21.489250000000002,0.172,2.58129,8.26812,-0.0018957594181058489,close_proxy,2026-06-02,2026-06-03,LIQUIDBEES,0.14758481085300446,0.8343684875611638,0.013105243444442749,4.945089633103344,0.004852857142857131,0.8567736295458757,270.6538,normal,expected_return_rank,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576,0.016407091170549393,0.24705573246320073
38,2242.8208499999996,2239.8795,2241.7,2253.1,2241.0,85227.19229999998,85115.421,-111.77129999997851,-189.91196141972148,78.14066141974297,40.0,5.876820158849998,21.27885525,0.17034261329999997,2.5568157689999995,8.257827628592999,-0.002193511246568554,close_proxy,2026-06-03,2026-06-04,TCS,0.48804232478141785,4.217116627367583,0.020416080951690674,3.9248733794243984,0.03246579445446378,2.6936741231577166,3510.5160985399993,normal,expected_return_rank,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576,0.016407091170549393,0.24705573246320073
86,1000.4899949999999,999.5,999.99,1000.01,1000.0,86042.13957,85957.0,-85.13956999999937,-163.58416829856407,78.4445982985647,40.0,5.933970315164999,21.489250000000002,0.17199913957,2.5812641871,8.268114656729699,-0.0018935749194394953,close_proxy,2026-06-04,2026-06-05,LIQUIDBEES,0.12259653210639954,0.6712051234012288,0.01039142906665802,3.8875396633491848,0.004516473736165918,0.7166681657336984,227.32292674800001,normal,expected_return_rank,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576,0.016407091170549393,0.24705573246320073
86,1000.4899949999999,999.4900050000001,999.99,1000.01,999.99,86042.13957,85956.14043000001,-85.99913999998535,-164.44348755338535,78.44434755340001,40.0,5.933940660000001,21.489035107500005,0.17199828000000003,2.5812641871,8.2681093188,-0.0019071333027747544,close_proxy,2026-06-05,2026-06-08,LIQUIDETF,0.15923556685447693,0.8137837280507939,0.011311568319797516,5.571662413410037,0.00036857142857141815,8.044750844326666,164.2033,normal,expected_return_rank,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576,0.016407091170549393,0.24705573246320073
679,126.70331999999999,125.32730500000001,126.64,126.64,125.39,86031.55428,85097.240095,-934.3141849999956,-1012.5072236655269,78.19303866553125,40.0,5.9039434059374996,21.27431002375,0.17112879437499998,2.5809466284,8.26270981306875,-0.01176498965835599,close_proxy,2026-06-08,2026-06-09,GOLDBEES,0.31605812907218933,2.0294184439763114,0.015520915389060974,3.9310217285787257,0.014698775773195883,1.3715721302451447,519.881088256,normal,expected_return_rank,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576,0.016407091170549393,0.24705573246320073
84,1000.5,999.4900050000001,1000.0,1000.01,999.99,84042.0,83957.16042000001,-84.83957999998529,-162.5573750861035,77.7177950861182,40.0,5.795971034490001,20.989290105000006,0.16799916042000002,2.5212600000000003,8.2432747862082,-0.0019113484188497726,close_proxy,2026-06-09,2026-06-10,LIQUIDBEES,0.12534306943416595,0.6824258526251321,0.010503269731998444,4.015303421079673,0.004136428571428561,0.6963721176623804,221.3442,normal,expected_return_rank,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576,0.016407091170549393,0.24705573246320073
741,114.4572,119.22036000000001,114.4,119.92,119.28,84812.7852,88342.28676000002,3529.501560000019,3450.4493067025674,79.0522532974516,40.0,5.973849982620001,22.085571690000005,0.17315507196000002,2.544383556,8.2752929968716,0.0406480501182034,close_proxy,2026-06-10,2026-06-11,GOLDBEES,0.3125953674316406,2.0449243666858763,0.01531326025724411,3.5300625539552803,0.017510759978774847,1.5507063044602165,566.857130695,normal,expected_return_rank,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576,0.016407091170549393,0.24705573246320073
92,956.828175,943.9278,956.35,976.4,944.4,88028.1921,86841.3576,-1186.8344999999972,-1265.679494080984,78.84499408098701,40.0,6.03299946465,21.710339400000002,0.1748695497,2.640845763,8.285939903636999,-0.014327945974300706,close_proxy,2026-06-11,2026-06-12,AEGISLOG,0.8491187691688538,7.511553938072157,0.024700529873371124,3.972177026647714,0.04121086819002359,13.061902246472266,3771.13172017,normal,expected_return_rank,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576,0.016407091170549393,0.24705573246320073
87,1000.4899949999999,999.4900050000001,999.99,1000.01,999.99,87042.629565,86955.63043500001,-86.99912999998196,-165.80678392028196,78.8076539203,40.0,6.00293997,21.738907608750004,0.17399826,2.61127888695,8.2805291946,-0.0019042766552792671,close_proxy,2026-06-12,2026-06-15,LIQUIDBEES,0.17325010895729065,0.9674662851293048,0.011571280658245087,4.467897664785786,0.004350043500434994,0.8370825382493414,253.89006107400002,normal,expected_return_rank,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576,0.016407091170549393,0.24705573246320073
