qty,entry_price,exit_price,raw_open,raw_high,raw_close,buy_value,sell_value,gross_pnl,net_pnl,fees,fee_brokerage,fee_exchange,fee_stt,fee_sebi,fee_stamp,fee_gst,return_pct,exit_reason,signal_date,entry_date,symbol,surge_probability,utility,expected_intraday_return,expected_return_utility,atr_pct,relvol20,turnover_cr,risk_flag,selection_type,threshold_used,validation_precision,validation_recall,validation_specificity,return_validation_mae,return_validation_rank_ic
19,999.4994999999999,999.4900050000001,999.0,1000.01,999.99,18990.4905,18990.310095,-0.18040499999915482,-54.28187643156661,54.101471431567454,40.0,1.3103376205275,4.74757752375,0.037980800594999996,0.569714715,7.43586077169495,-0.0027140938215783304,close_proxy,2026-04-17,2026-04-20,LIQUIDBEES,0.1850433647632599,1.3877393787674015,0.006310194730758667,4.532793594689,0.00043214285714283766,3.5436566905905087,1795.7001,normal,expected_return_rank,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892,0.016521191224455833,0.22269689686110325
19,1000.4899949999999,999.5,999.99,1001.76,1000.0,19009.309905,18990.5,-18.809904999998253,-72.9127813682858,54.10287636828755,40.0,1.3109934417225,4.747625,0.037999809905,0.5702792971499999,7.4359788195100505,-0.0036456390684142903,close_proxy,2026-04-17,2026-04-20,LIQUIDIETF,0.19850501418113708,1.0552627781580712,0.008071109652519226,3.9986401596897565,0.0007164357357859191,2.0866478580209127,201.18928808700002,normal,expected_return_rank,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892,0.016521191224455833,0.22269689686110325
19,1000.469985,999.4900050000001,999.97,1000.0,999.99,19008.929715,18990.310095,-18.619619999997667,-72.72241370767277,54.102793707675104,40.0,1.310973773445,4.74757752375,0.037999239809999995,0.57026789145,7.4359752792200995,-0.0036361206853836384,close_proxy,2026-04-17,2026-04-20,LIQUID,0.1773231029510498,0.8338205210830711,0.0062417685985565186,2.9142761493070597,7.000070000699324e-05,4.153533743501094,109.131408675,normal,expected_return_rank,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892,0.016521191224455833,0.22269689686110325
82,242.12099999999998,237.031425,242.0,242.01,237.15,19853.922,19436.57685,-417.3451499999974,-471.63871857953086,54.2935685795335,40.0,1.355522210325,4.8591442125,0.03929049885,0.5956176599999999,7.4439939978585,-0.023581935928976543,close_proxy,2026-04-17,2026-04-20,JIOFIN,0.3935448229312897,2.969563665905129,0.01694665104150772,2.8833092676706262,0.03193870019097608,2.6017216701133488,1254.721323422,normal,expected_return_rank,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892,0.016521191224455833,0.22269689686110325
19,1000.4899949999999,999.5,999.99,1000.01,1000.0,19009.309905,18990.5,-18.809904999998253,-72.9127813682858,54.10287636828755,40.0,1.3109934417225,4.747625,0.037999809905,0.5702792971499999,7.4359788195100505,-0.0036456390684142903,close_proxy,2026-04-17,2026-04-20,LIQUIDETF,0.14922283589839935,0.6338880616581348,0.006876811385154724,2.915285149088375,1.999999999998181e-05,2.754279087780395,68.9497,normal,expected_return_rank,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892,0.016521191224455833,0.22269689686110325
34,575.1874499999999,569.8149500000001,574.9,587.0,570.1,19556.373299999996,19373.708300000002,-182.6649999999936,-236.9188919775296,54.253891977536,40.0,1.3430878151999999,4.843427075000001,0.0389300816,0.5866911989999999,7.4417558067359995,-0.011934795399694702,close_proxy,2026-04-20,2026-04-21,TRITURBINE,0.8460826873779297,7.5104077135065435,0.02169039100408554,3.1206308118673403,0.04689591907571775,15.263085695686705,3588.27581984,normal,expected_return_rank,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892,0.016521191224455833,0.22269689686110325
158,125.16254999999998,125.15739,125.1,125.77,125.22,19775.682899999996,19774.86762,-0.8152799999952549,-55.20192085418445,54.386640854189196,40.0,1.3644939929399997,4.9437169050000005,0.03955055052,0.5932704869999998,7.445608918729199,-0.0027807982114289027,close_proxy,2026-04-20,2026-04-21,GOLDBEES,0.26206517219543457,1.6354256571522898,0.013042658567428589,2.5810404065115855,0.02041714285714286,0.5170604904775772,410.2969,normal,expected_return_rank,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892,0.016521191224455833,0.22269689686110325
14,1368.684,1387.7058000000002,1368.0,1393.1,1388.4,19161.576,19427.881200000003,266.3052000000025,212.06381616019053,54.241383839811995,40.0,1.3313362734,4.856970300000001,0.0385894572,0.5748472800000001,7.439640529211999,0.010682720303243652,close_proxy,2026-04-20,2026-04-21,ICICIBANK,0.3287239074707031,2.7529561090826586,0.013257429003715515,2.8267170168538147,0.02742958265742518,1.0444261161261823,2922.8171424,normal,expected_return_rank,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892,0.016521191224455833,0.22269689686110325
991,19.98999,19.760115,19.98,19.98,19.77,19810.08009,19582.273965,-227.80612499999916,-282.13905098158324,54.33292598158406,40.0,1.3590362148975001,4.895568491250001,0.039392354055,0.5943024027,7.44462651868155,-0.014212762096019745,close_proxy,2026-04-20,2026-04-21,YESBANK,0.37406259775161743,2.6200783951479165,0.019102685153484344,3.034084375485368,0.03171802995391707,3.1270358769886477,753.52271392,normal,expected_return_rank,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892,0.016521191224455833,0.22269689686110325
62,319.509675,323.88797500000004,319.35,326.65,324.05,19809.599850000002,20081.054450000003,271.45460000000094,216.97620920114792,54.478390798853,40.0,1.3762275733500002,5.020263612500001,0.03989065430000001,0.5942879955000001,7.4477209632029995,0.010930182231574262,close_proxy,2026-04-20,2026-04-21,ANGELONE,0.5502161979675293,3.9289932395812697,0.018062099814414978,2.1696375188946675,0.04499310690562724,1.4929728723731033,738.391149864,normal,expected_return_rank,0.865,0.7142857142857143,0.002944723336231315,0.9996079163554892,0.016521191224455833,0.22269689686110325
