date,starting_equity,ending_equity,daily_pnl,daily_return_pct,n_trades,used_expected_return_layer,peak_equity,drawdown_pct
2026-04-20,100000.0,99255.53142854467,-744.4685714553343,-0.007444685714553367,5,True,99255.53142854467,0.0
2026-04-21,99255.53142854467,99110.31159009271,-145.2198384519579,-0.0014630906344650363,5,True,99255.53142854467,-0.0014630906344650363
2026-04-22,99110.31159009271,98715.74900981669,-394.5625802760187,-0.003981044696013902,5,True,99255.53142854467,-0.005438310701268767
2026-04-23,98715.74900981669,98313.61865569159,-402.13035412509635,-0.004073619034031806,5,True,99255.53142854467,-0.009489776129314897
2026-04-24,98313.61865569159,96096.03693629378,-2217.5817193978146,-0.022556200755503686,5,True,99255.53142854467,-0.031831923589321076
2026-04-27,96096.03693629378,96671.22791192845,575.1909756346722,0.005985584775114017,5,True,99255.53142854467,-0.026036871491405877
2026-04-28,96671.22791192845,96250.35065001015,-420.87726191830006,-0.004353697279005697,5,True,99255.53142854467,-0.030277212113845597
2026-04-29,96250.35065001015,95512.88726388245,-737.4633861276961,-0.007661929345164631,5,True,99255.53142854467,-0.037707159599025375
2026-04-30,95512.88726388245,93798.33997440588,-1714.5472894765699,-0.017950952364570782,5,True,99255.53142854467,-0.054981232537830715
2026-05-04,93798.33997440588,96079.04308477117,2280.7031103652844,0.02431496240751807,5,True,99255.53142854467,-0.03200313673258892
2026-05-05,96079.04308477117,95167.22726678249,-911.8158179886814,-0.009490267478873382,5,True,99255.53142854467,-0.041189685883707194
2026-05-06,95167.22726678249,94488.53882533382,-678.6884414486703,-0.00713153530832733,5,True,99255.53142854467,-0.04802747549281594
2026-05-07,94488.53882533382,96723.66488746775,2235.1260621339316,0.02365499657334791,5,True,99255.53142854467,-0.025508568687677036
2026-05-08,96723.66488746775,95179.81881604916,-1543.846071418593,-0.01596140999428386,5,True,99255.53142854467,-0.04106282595876953
2026-05-11,95179.81881604916,93070.89145987995,-2108.92735616921,-0.022157295342671968,5,True,99255.53142854467,-0.062310280139068364
2026-05-12,93070.89145987995,90355.59439814441,-2715.2970617355313,-0.029174503640657767,5,True,99255.53142854467,-0.08966691228495849
2026-05-13,90355.59439814441,91855.07727372937,1499.4828755849594,0.01659535179390903,5,True,99255.53142854467,-0.07455961444469195
2026-05-14,91855.07727372937,90381.91781152839,-1473.159462200987,-0.01603786645142058,5,True,99255.53142854467,-0.08940170375697909
2026-05-15,90381.91781152839,89229.84697199114,-1152.0708395372494,-0.012746696102860278,5,True,99255.53142854467,-0.10100882351097129
2026-05-18,89229.84697199114,88848.234501475,-381.61247051613464,-0.004276735682802624,5,True,99255.53142854467,-0.10485357115398664
2026-05-19,88848.234501475,89025.16959985126,176.93509837625606,0.001991430661161031,5,True,99255.53142854467,-0.10307094910935388
2026-05-20,89025.16959985126,88388.23185744,-636.9377424112608,-0.007154580499808771,5,True,99255.53142854467,-0.10948810020656807
2026-05-21,88388.23185744,90317.35788466627,1929.1260272262734,0.02182559812190532,5,True,99255.53142854467,-0.09005214535890227
2026-05-22,90317.35788466627,89130.00390042776,-1187.353984238507,-0.013146464999061802,5,True,99255.53142854467,-0.10201474298091284
2026-05-25,89130.00390042776,88015.27237108377,-1114.7315293439897,-0.012506804449255005,5,True,99255.53142854467,-0.11324566898876465
2026-05-26,88015.27237108377,88182.41524187376,167.1428707899904,0.0018990212299212494,5,True,99255.53142854467,-0.11156170368844964
2026-05-27,88182.41524187376,90398.29912633347,2215.883884459705,0.02512840999400856,5,True,99255.53142854467,-0.08923666192435464
2026-05-29,90398.29912633347,86256.66250706256,-4141.63661927091,-0.045815426388530645,5,True,99255.53142854467,-0.13096367259733188
2026-06-01,86256.66250706256,85649.03394085745,-607.6285662051087,-0.00704442472667377,5,True,99255.53142854467,-0.13708553359046505
2026-06-02,85649.03394085745,87430.7191237247,1781.6851828672516,0.020802163210591917,5,True,99255.53142854467,-0.11913504602343294
2026-06-03,87430.7191237247,86810.72942923442,-619.9896944902866,-0.007091211197896352,5,True,99255.53142854467,-0.12538144544890606
2026-06-04,86810.72942923442,86733.4003761445,-77.3290530899103,-0.0008907775985564914,5,True,99255.53142854467,-0.126160536064582
2026-06-05,86733.4003761445,85283.66320980147,-1449.7371663430386,-0.016714866015350882,5,True,99255.53142854467,-0.14076664562318852
2026-06-08,85283.66320980147,85119.30993880304,-164.35327099842834,-0.0019271366263209355,5,True,99255.53142854467,-0.1424225056909647
2026-06-09,85119.30993880304,83945.75604008498,-1173.5538987180626,-0.013787164153019948,5,True,99255.53142854467,-0.15424606737893887
2026-06-10,83945.75604008498,82061.6754912627,-1884.0805488222832,-0.022444023827989823,5,True,99255.53142854467,-0.1732281887953021
2026-06-11,82061.6754912627,82457.47355167934,395.7980604166514,0.004823177909142107,5,True,99255.53142854467,-0.1692405212595981
2026-06-12,82457.47355167934,82373.2478256976,-84.22572598174156,-0.0010214444167871983,5,True,99255.53142854467,-0.17008909589085053
2026-06-15,82373.2478256976,81765.84067728321,-607.4071484143933,-0.007373839983821795,5,True,99255.53142854467,-0.1762087260985803
2026-06-16,81765.84067728321,81693.89798653699,-71.94269074621843,-0.0008798624236026065,5,True,99255.53142854467,-0.17693354908537784
2026-06-17,81693.89798653699,81019.70799588549,-674.1899906515027,-0.00825263584267466,5,True,99255.53142854467,-0.18372601677909894
2026-06-18,81019.70799588549,79756.43774305128,-1263.2702528342052,-0.01559213534685111,5,True,99255.53142854467,-0.19645347120559253
2026-06-19,79756.43774305128,79753.44089649012,-2.996846561160055,-3.7574980101484634e-05,5,True,99255.53142854467,-0.19648366445042253
2026-06-22,79753.44089649012,79960.83714611067,207.3962496205495,0.002600467732667866,5,True,99255.53142854467,-0.19439414614715445
2026-06-23,79960.83714611067,79146.69770307573,-814.1394430349465,-0.010181727356696979,5,True,99255.53142854467,-0.20259660530804313
2026-06-24,79146.69770307573,79123.59890241279,-23.09880066293408,-0.00029184793975345347,5,True,99255.53142854467,-0.2028293258459365
2026-06-25,79123.59890241279,78212.1938673945,-911.4050350182952,-0.011518751013112727,5,True,99255.53142854467,-0.2120117363564724
2026-06-29,78212.1938673945,77409.36185296881,-802.8320144256868,-0.010264793438563458,5,True,99255.53142854467,-0.22010027311478553
2026-06-30,77409.36185296881,76737.52492493863,-671.8369280301849,-0.008679013906693456,5,True,99255.53142854467,-0.2268690336902487
2026-07-01,76737.52492493863,76299.26053685533,-438.2643880832911,-0.005711213497073042,5,True,99255.53142854467,-0.23128454970004209
