qty,entry_price,exit_price,raw_open,raw_high,raw_close,buy_value,sell_value,gross_pnl,net_pnl,fees,fee_brokerage,fee_exchange,fee_stt,fee_sebi,fee_stamp,fee_gst,return_pct,exit_reason,signal_date,entry_date,symbol,surge_probability,utility,expected_intraday_return,expected_return_utility,atr_pct,relvol20,turnover_cr,risk_flag,selection_type,threshold_used,validation_precision,validation_recall,validation_specificity,return_validation_mae,return_validation_rank_ic
902,126.70331999999999,125.32730500000001,126.64,126.64,125.39,114286.39464,113045.22911000001,-1241.1655299999838,-1329.5374311432963,88.37190114331251,40.0,7.842941019375001,28.261307277500006,0.22733162375000002,3.4285918392,8.6117293834875,-0.011621471039411342,close_proxy,2026-06-08,2026-06-09,GOLDBEES,0.3160581588745117,2.0294186353378905,0.015520915389060974,3.9310217285787257,0.014698775773195883,1.3715721302451447,519.881088256,normal,expected_return_rank,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576,0.016407091170549393,0.24705574759598659
112,1000.5,999.4900050000001,1000.0,1000.01,999.99,112056.0,111942.88056000002,-113.11943999998039,-201.009833448138,87.89039344815761,40.0,7.72796137932,27.985720140000005,0.22399888056,3.3616800000000002,8.5910330482776,-0.0017776838905045667,close_proxy,2026-06-09,2026-06-10,LIQUIDBEES,0.12534306943416595,0.6824258526251321,0.010503284633159637,4.015309117656552,0.004136428571428561,0.6963721176623804,221.3442,normal,expected_return_rank,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576,0.016407091170549393,0.24705574759598659
985,114.4572,117.83197054200001,114.4,119.92,119.28,112740.342,116064.49098387001,3324.148983870007,3235.0072012802825,89.14178258972471,40.0,7.893766737943515,29.016122745967504,0.22880483298387,3.3822102600000004,8.620878012829833,0.028660595528274074,take_profit,2026-06-10,2026-06-11,GOLDBEES,0.3125953674316406,2.0449243666858763,0.015313267707824707,3.5300642714873494,0.017510759978774847,1.5507063044602165,566.857130695,normal,expected_return_rank,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576,0.016407091170549393,0.24705574759598659
121,956.828175,943.9278,956.35,976.4,944.4,115776.209175,114215.2638,-1560.9453749999957,-1649.765421563033,88.82004656303727,40.0,7.934705817637499,28.55381595,0.22999147297499997,3.47328627525,8.62824704717475,-0.014208886702848346,close_proxy,2026-06-11,2026-06-12,AEGISLOG,0.8491188287734985,7.5115544653523445,0.024700522422790527,3.972175828494264,0.04121086819002359,13.061902246472266,3771.13172017,normal,expected_return_rank,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576,0.016407091170549393,0.24705574759598659
114,1000.4899949999999,999.4900050000001,999.99,1000.01,999.99,114055.85942999998,113941.86057000002,-113.99885999996332,-202.61578582656333,88.61692582660001,40.0,7.86592134,28.485465142500004,0.22799772,3.4216757828999995,8.6158658412,-0.0017702158874020925,close_proxy,2026-06-12,2026-06-15,LIQUIDBEES,0.17325009405612946,0.9674662019179802,0.011571280658245087,4.467897664785786,0.004350043500434994,0.8370825382493414,253.89006107400002,normal,expected_return_rank,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576,0.016407091170549393,0.24705574759598659
146,780.8902499999999,784.50755,780.5,787.7,784.9,114009.97649999999,114538.1023,528.1258000000089,439.33823476326086,88.78756523674801,40.0,7.884908718599999,28.634525575,0.22854807879999997,3.420299295,8.619283569348,0.0038452221278107617,close_proxy,2026-06-15,2026-06-16,HDFCBANK,0.3692490756511688,3.0892707925905127,0.015745840966701508,3.909809807909061,0.022388333991858796,1.0170182299440194,3108.64861349,normal,expected_return_rank,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576,0.016407091170549393,0.24705574759598659
85,1333.6664999999998,1332.03365,1333.0,1334.0,1332.7,113361.65249999998,113222.86025000001,-138.7922499999695,-227.149654664272,88.35740466430249,40.0,7.817165689874999,28.305715062500003,0.22658451275,3.4008495749999996,8.6070898241775,-0.0019804676679470363,close_proxy,2026-06-16,2026-06-17,RELIANCE,0.2843414843082428,2.30206107828641,0.013563171029090881,3.4751738288481167,0.020474972047819735,1.0453675556111066,2460.03707224,normal,expected_return_rank,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576,0.016407091170549393,0.24705574759598659
1273,89.8449,84.57769,89.8,89.9,84.62,114372.55769999999,107667.39937,-6705.158329999991,-6791.967643182881,86.80931318288968,40.0,7.6603785189149995,26.9168498425,0.22203995707,3.431176731,8.578868133404699,-0.05933517712313892,close_proxy,2026-06-17,2026-06-18,IDBI,0.8024814128875732,6.582255269234688,0.02403770387172699,3.69312971513725,0.039816922785050265,12.02383834926374,2107.694104668,normal,expected_return_rank,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576,0.016407091170549393,0.24705574759598659
107,1000.4899949999999,999.5,999.99,1000.01,1000.0,107052.429465,106946.5,-105.9294649999938,-192.00355823192896,86.07409323193517,40.0,7.3829630665425,26.736625,0.213998929465,3.2115728839499997,8.52893335197765,-0.001783162854160404,close_proxy,2026-06-18,2026-06-19,LIQUIDBEES,0.16055840253829956,0.9082630217629496,0.010053753852844238,3.8395121204569596,0.004688618314754567,0.9559407303716722,272.023879734,normal,expected_return_rank,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576,0.016407091170549393,0.24705574759598659
1419,75.707835,77.94008051497501,75.67,81.8,79.68,107429.41786500001,110596.97425074954,3167.556385749529,3080.390378835744,87.1660069137853,40.0,7.5219105279933585,27.649243562687385,0.21802639211574953,3.22288253595,8.553943895038804,0.02865910335872883,take_profit,2026-06-19,2026-06-22,RBA,0.5883272886276245,3.8802210577719665,0.019497878849506378,3.9773397160394546,0.02114642517791697,11.551758813670565,573.504086937,normal,expected_return_rank,0.88,0.8764044943820225,0.002187631468237274,0.9998969410221576,0.016407091170549393,0.24705574759598659
