date,starting_equity,ending_equity,daily_pnl,daily_return_pct,n_trades,used_expected_return_layer,peak_equity,drawdown_pct
2026-04-20,100000.0,99757.11245475011,-242.88754524989054,-0.0024288754524989242,3,True,99757.11245475011,0.0
2026-04-21,99757.11245475011,99728.485625387,-28.626829363114666,-0.00028696529659577585,3,True,99757.11245475011,-0.00028696529659577585
2026-04-22,99728.485625387,99017.80374554629,-710.6818798407039,-0.007126167367167868,3,True,99757.11245475011,-0.0074110877010314935
2026-04-23,99017.80374554629,99377.21160700108,359.4078614547907,0.0036297296835465787,3,True,99757.11245475011,-0.003808258262500863
2026-04-24,99377.21160700108,101114.28178962713,1737.0701826260483,0.017479562512736857,3,True,101114.28178962713,0.0
2026-04-27,101114.28178962713,101275.5582475714,161.27645794427372,0.001594991875428775,3,True,101275.5582475714,0.0
2026-04-28,101275.5582475714,101272.02555798754,-3.5326895838661585,-3.4881956169852124e-05,3,True,101275.5582475714,-3.4881956169852124e-05
2026-04-29,101272.02555798754,101623.54082360788,351.5152656203427,0.003471000640932864,3,True,101623.54082360788,0.0
2026-04-30,101623.54082360788,100581.87015229023,-1041.6706713176536,-0.010250289085338204,3,True,101623.54082360788,-0.010250289085338204
2026-05-04,100581.87015229023,100395.72243983872,-186.1477124515077,-0.0018507084047021394,3,True,101623.54082360788,-0.012082027193879519
2026-05-05,100395.72243983872,99829.19928329575,-566.5231565429713,-0.005642901338575035,3,True,101623.54082360788,-0.01765675084502949
2026-05-06,99829.19928329575,99643.87043769004,-185.32884560570528,-0.0018564593018499664,3,True,101623.54082360788,-0.019480431107532725
2026-05-07,99643.87043769004,98414.34709763384,-1229.5233400561992,-0.012339176857095846,3,True,101623.54082360788,-0.03157923547994024
2026-05-08,98414.34709763384,97087.94835286401,-1326.398744769831,-0.013477696940406014,3,True,101623.54082360788,-0.04463131705493795
2026-05-11,97087.94835286401,94721.25743315449,-2366.690919709523,-0.02437677342926059,3,True,101623.54082360788,-0.06792012298050076
2026-05-12,94721.25743315449,92862.01348212664,-1859.243951027849,-0.019628581813748935,3,True,101623.54082360788,-0.08621552910352714
2026-05-13,92862.01348212664,93591.8970658083,729.8835836816579,0.007859872474358376,3,True,101623.54082360788,-0.0790332996932318
2026-05-14,93591.8970658083,93632.9785783452,41.08151253689721,0.0004389430476872125,3,True,101623.54082360788,-0.07862904776298074
2026-05-15,93632.9785783452,92895.65390400884,-737.3246743363561,-0.007874625858659612,3,True,101623.54082360788,-0.0858844992888842
2026-05-18,92895.65390400884,92767.61910118393,-128.03480282491364,-0.0013782647243886226,3,True,101623.54082360788,-0.08714439243753114
2026-05-19,92767.61910118393,94073.00072291786,1305.3816217339336,0.014071522308987117,3,True,101623.54082360788,-0.07429912439083186
2026-05-20,94073.00072291786,94028.65387781864,-44.346845099222264,-0.00047140885013163825,3,True,101623.54082360788,-0.07473550797616857
2026-05-21,94028.65387781864,95570.20952255616,1541.5556447375275,0.016394530615535974,3,True,101623.54082360788,-0.05956623093421565
2026-05-22,95570.20952255616,94228.27510203686,-1341.9344205193047,-0.014041346432358548,3,True,101623.54082360788,-0.07277118728235699
2026-05-25,94228.27510203686,93189.24889886416,-1039.0262031727034,-0.01102669238132159,3,True,101623.54082360788,-0.08299545416729248
2026-05-26,93189.24889886416,93730.73728598346,541.4883871193015,0.005810631521528498,3,True,101623.54082360788,-0.07766707864789202
2026-05-27,93730.73728598346,95978.17651067386,2247.4392246904026,0.02397761171805568,3,True,101623.54082360788,-0.05555173798493118
2026-05-29,95978.17651067386,95951.15362054513,-27.022890128733707,-0.00028155244359873155,3,True,101623.54082360788,-0.05581764970095415
2026-06-01,95951.15362054513,96097.29265510774,146.13903456261323,0.0015230565662665008,3,True,101623.54082360788,-0.05437960657257823
2026-06-02,96097.29265510774,97111.07215628559,1013.7795011778508,0.010549511574860837,3,True,101623.54082360788,-0.044403773286691206
2026-06-03,97111.07215628559,96289.02814015216,-822.0440161334263,-0.008464987543443714,3,True,101623.54082360788,-0.05249288344238123
2026-06-04,96289.02814015216,96073.08509760673,-215.94304254543385,-0.002242654710681302,3,True,101623.54082360788,-0.05461781474073313
2026-06-05,96073.08509760673,94352.21689387123,-1720.868203735503,-0.0179120739381603,3,True,101623.54082360788,-0.07155157034291681
2026-06-08,94352.21689387123,94387.78396573625,35.56707186502172,0.00037696063787273637,3,True,101623.54082360788,-0.07120158183064129
2026-06-09,94387.78396573625,93845.64260043163,-542.1413653046184,-0.00574376622192363,3,True,101623.54082360788,-0.07653638281189856
2026-06-10,93845.64260043163,92785.28686707916,-1060.355733352466,-0.011298934121716897,3,True,101623.54082360788,-0.08697053738630922
2026-06-11,92785.28686707916,94461.55440669767,1676.2675396185077,0.01806609211673682,3,True,101623.54082360788,-0.07047566300943553
2026-06-12,94461.55440669767,93994.5086043681,-467.0458023295796,-0.004944295118400777,3,True,101623.54082360788,-0.07507150565125265
2026-06-15,93994.5086043681,93817.6209869297,-176.88761743839132,-0.0018818931027442254,3,True,101623.54082360788,-0.0768121222052992
2026-06-16,93817.6209869297,93724.48415882507,-93.1368281046307,-0.0009927434433411042,3,True,101623.54082360788,-0.0777286109179518
2026-06-17,93724.48415882507,92731.42521089887,-993.058947926198,-0.010595512547643016,3,True,101623.54082360788,-0.08750054899330284
2026-06-18,92731.42521089887,90626.66933779416,-2104.7558731047175,-0.022697331226365525,3,True,101623.54082360788,-0.10821185127667854
2026-06-19,90626.66933779416,91686.77244892302,1060.1031111288612,0.01169747403137511,3,True,101623.54082360788,-0.09778018256549947
2026-06-22,91686.77244892302,91734.11295286717,47.34050394415681,0.0005163286118565757,3,True,101623.54082360788,-0.097314340659574
2026-06-23,91734.11295286717,91469.21552780567,-264.89742506149923,-0.0028876654118583645,3,True,101623.54082360788,-0.09992099481583194
