entry_date,expiry,strategy,gross_pnl,cost,net_pnl,return_on_capital,target_return
2017-01-27,2017-02-23,SHORT_IRON_BUTTERFLY,11.300000000000011,189.94562461,-178.64562461,-0.0017864562461,0.03125900981421026
2017-01-27,2017-02-23,BULL_BUTTERFLY,-13.75,142.710494793,-156.460494793,-0.0015646049479300002,0.03125900981421026
2017-01-27,2017-02-23,BEAR_BUTTERFLY,-10.949999999999989,141.868640949,-152.81864094899998,-0.0015281864094899998,0.03125900981421026
2017-01-27,2017-02-23,BULL_CONDOR,-16.999999999999645,189.88779785799997,-206.8877978579996,-0.002068877978579996,0.03125900981421026
2017-01-27,2017-02-23,BEAR_CONDOR,-18.649999999999977,189.187036573,-207.83703657299998,-0.0020783703657299996,0.03125900981421026
2017-01-27,2017-02-23,CALL_RATIO_SPREAD,33.000000000000355,94.97651192600001,-61.97651192599966,-0.0006197651192599966,0.03125900981421026
2017-01-27,2017-02-23,PUT_RATIO_SPREAD,37.60000000000001,94.56916539800001,-56.969165398,-0.00056969165398,0.03125900981421026
2017-01-27,2017-02-23,CALL_RATIO_BACKSPREAD,-36.000000000000355,94.88493092600001,-130.88493092600038,-0.0013088493092600038,0.03125900981421026
2017-01-27,2017-02-23,PUT_RATIO_BACKSPREAD,-39.10000000000001,94.61003139800002,-133.710031398,-0.0013371003139800001,0.03125900981421026
2017-01-27,2017-02-23,STRAP,148.34999999999928,95.08417341800002,53.265826581999264,0.0005326582658199926,0.03125900981421026
2017-01-27,2017-02-23,STRIP,-123.75000000000034,95.08417341800002,-218.83417341800038,-0.0021883417341800036,0.03125900981421026
2017-01-27,2017-02-23,RISK_REVERSAL,-184.79999999999964,94.72275510200001,-279.5227551019997,-0.002795227551019997,0.03125900981421026
2017-01-27,2017-02-23,REVERSE_RISK_REVERSAL,183.29999999999964,94.99271901200002,88.30728098799962,0.0008830728098799962,0.03125900981421026
2017-01-27,2017-02-23,LONG_SYNTHETIC_FUTURE,271.5999999999996,95.278362008,176.32163799199964,0.0017632163799199965,0.03125900981421026
2017-01-27,2017-02-23,SHORT_SYNTHETIC_FUTURE,-273.0999999999996,94.878597098,-367.9785970979996,-0.003679785970979996,0.03125900981421026
2017-01-27,2017-02-23,JADE_LIZARD,27.15000000000036,141.961858491,-114.81185849099963,-0.0011481185849099964,0.03125900981421026
2017-01-27,2017-02-23,REVERSE_JADE_LIZARD,-70.99999999999963,142.02880252199998,-213.0288025219996,-0.002130288025219996,0.03125900981421026
2017-01-27,2017-02-23,RANGE_FORWARD,183.29999999999964,94.99271901200002,88.30728098799962,0.0008830728098799962,0.03125900981421026
2017-01-27,2017-02-23,LONG_CALENDAR_CALL,74.15000000000033,95.21831409500001,-21.06831409499968,-0.0002106831409499968,0.03125900981421026
2017-01-27,2017-02-23,LONG_CALENDAR_PUT,-332.2,94.84046490800002,-427.040464908,-0.00427040464908,0.03125900981421026
2017-01-27,2017-02-23,BATMAN,70.60000000000036,189.545677324,-118.94567732399963,-0.0011894567732399963,0.03125900981421026
2017-01-27,2017-02-23,DOUBLE_PLATEAU,-24.69999999999999,284.579135742,-309.279135742,-0.00309279135742,0.03125900981421026
2017-02-27,2017-03-30,LONG_CALL,134.15000000000072,47.780590075,86.36940992500072,0.0008636940992500072,0.028735664414098805
2017-02-27,2017-03-30,LONG_PUT,-122.25,47.254301005,-169.504301005,-0.00169504301005,0.028735664414098805
2017-02-27,2017-03-30,SHORT_CALL,-135.15000000000072,47.58383375500001,-182.73383375500072,-0.0018273383375500072,0.028735664414098805
2017-02-27,2017-03-30,SHORT_PUT,121.75,47.434230595,74.315769405,0.00074315769405,0.028735664414098805
2017-02-27,2017-03-30,BULL_CALL_SPREAD,51.19999999999999,95.22850802600001,-44.028508026000026,-0.00044028508026000026,0.028735664414098805
2017-02-27,2017-03-30,BEAR_CALL_SPREAD,-53.19999999999999,95.15177402600001,-148.351774026,-0.00148351774026,0.028735664414098805
2017-02-27,2017-03-30,BULL_PUT_SPREAD,36.400000000000006,94.67214135799999,-58.272141357999985,-0.0005827214135799998,0.028735664414098805
2017-02-27,2017-03-30,BEAR_PUT_SPREAD,-37.400000000000006,94.61789835799998,-132.01789835799997,-0.0013201789835799998,0.028735664414098805
2017-02-27,2017-03-30,LONG_STRADDLE,11.900000000000716,95.03489107999998,-83.13489107999926,-0.0008313489107999926,0.028735664414098805
2017-02-27,2017-03-30,SHORT_STRADDLE,-13.400000000000716,95.01806435,-108.41806435000072,-0.001084180643500007,0.028735664414098805
2017-02-27,2017-03-30,LONG_STRANGLE,-3.3999999999992667,94.80585103400001,-98.20585103399928,-0.0009820585103399928,0.028735664414098805
2017-02-27,2017-03-30,SHORT_STRANGLE,1.8999999999992667,94.81151530400001,-92.91151530400074,-0.0009291151530400074,0.028735664414098805
2017-02-27,2017-03-30,LONG_IRON_CONDOR,-39.20000000000001,189.398275924,-228.598275924,-0.00228598275924,0.028735664414098805
2017-02-27,2017-03-30,SHORT_IRON_CONDOR,36.20000000000001,189.45369492399996,-153.25369492399994,-0.0015325369492399995,0.028735664414098805
2017-02-27,2017-03-30,LONG_IRON_BUTTERFLY,-16.799999999999983,189.823915384,-206.623915384,-0.00206623915384,0.028735664414098805
2017-02-27,2017-03-30,SHORT_IRON_BUTTERFLY,13.799999999999983,189.84640638400003,-176.04640638400005,-0.0017604640638400006,0.028735664414098805
2017-02-27,2017-03-30,BULL_BUTTERFLY,-14.500000000000014,142.589350743,-157.089350743,-0.0015708935074300002,0.028735664414098805
2017-02-27,2017-03-30,BEAR_BUTTERFLY,-10.900000000000013,141.84381626099997,-152.74381626099998,-0.0015274381626099998,0.028735664414098805
2017-02-27,2017-03-30,BULL_CONDOR,2.7999999999992653,189.77782945,-186.97782945000074,-0.0018697782945000074,0.028735664414098805
2017-02-27,2017-03-30,BEAR_CONDOR,-19.450000000000003,189.147535633,-208.597535633,-0.00208597535633,0.028735664414098805
2017-02-27,2017-03-30,CALL_RATIO_SPREAD,45.44999999999928,94.903869668,-49.45386966800072,-0.0004945386966800072,0.028735664414098805
2017-02-27,2017-03-30,PUT_RATIO_SPREAD,30.35000000000001,94.549825256,-64.199825256,-0.00064199825256,0.028735664414098805
2017-02-27,2017-03-30,CALL_RATIO_BACKSPREAD,-48.44999999999928,94.808760668,-143.2587606679993,-0.001432587606679993,0.028735664414098805
2017-02-27,2017-03-30,PUT_RATIO_BACKSPREAD,-31.85000000000001,94.589515256,-126.439515256,-0.00126439515256,0.028735664414098805
2017-02-27,2017-03-30,STRAP,146.05000000000143,95.03489107999998,51.01510892000145,0.0005101510892000145,0.028735664414098805
2017-02-27,2017-03-30,STRIP,-110.34999999999928,95.03489107999998,-205.38489107999925,-0.0020538489107999923,0.028735664414098805
2017-02-27,2017-03-30,RISK_REVERSAL,-168.30000000000072,94.685828714,-262.9858287140007,-0.002629858287140007,0.028735664414098805
2017-02-27,2017-03-30,REVERSE_RISK_REVERSAL,166.80000000000072,94.93153762400001,71.8684623760007,0.0007186846237600071,0.028735664414098805
2017-02-27,2017-03-30,LONG_SYNTHETIC_FUTURE,255.90000000000072,95.21482067,160.68517933000072,0.0016068517933000071,0.028735664414098805
2017-02-27,2017-03-30,SHORT_SYNTHETIC_FUTURE,-257.4000000000007,94.83813476000002,-352.2381347600007,-0.003522381347600007,0.028735664414098805
2017-02-27,2017-03-30,JADE_LIZARD,36.44999999999927,141.91291877700002,-105.46291877700074,-0.0010546291877700073,0.028735664414098805
2017-02-27,2017-03-30,REVERSE_JADE_LIZARD,-65.00000000000072,141.977555226,-206.97755522600073,-0.0020697755522600075,0.028735664414098805
2017-02-27,2017-03-30,RANGE_FORWARD,166.80000000000072,94.93153762400001,71.8684623760007,0.0007186846237600071,0.028735664414098805
2017-02-27,2017-03-30,LONG_CALENDAR_CALL,4.549999999999272,95.164328063,-90.61432806300073,-0.0009061432806300073,0.028735664414098805
2017-02-27,2017-03-30,LONG_CALENDAR_PUT,-9.25,94.65421274300002,-103.90421274300002,-0.0010390421274300001,0.028735664414098805
2017-02-27,2017-03-30,BATMAN,75.79999999999929,189.45369492399996,-113.65369492400067,-0.0011365369492400068,0.028735664414098805
2017-02-27,2017-03-30,DOUBLE_PLATEAU,-25.400000000000013,284.43316700400004,-309.8331670040001,-0.0030983316700400007,0.028735664414098805
2017-03-31,2017-04-27,LONG_CALL,33.5,47.52767176,-14.027671759999997,-0.00014027671759999998,0.016090891794188877
2017-03-31,2017-04-27,LONG_PUT,-115.3,47.251213953999994,-162.551213954,-0.00162551213954,0.016090891794188877
2017-03-31,2017-04-27,SHORT_CALL,-34.5,47.47887094,-81.97887094000001,-0.0008197887094000001,0.016090891794188877
2017-03-31,2017-04-27,SHORT_PUT,114.8,47.420927043999995,67.379072956,0.00067379072956,0.016090891794188877
2017-03-31,2017-04-27,BULL_CALL_SPREAD,51.95,94.872062531,-42.922062530999995,-0.0004292206253099999,0.016090891794188877
2017-03-31,2017-04-27,BEAR_CALL_SPREAD,-53.95,94.794226031,-148.74422603099998,-0.0014874422603099997,0.016090891794188877
2017-03-31,2017-04-27,BULL_PUT_SPREAD,36.849999999999994,94.65555087499999,-57.805550874999994,-0.00057805550875,0.016090891794188877
2017-03-31,2017-04-27,BEAR_PUT_SPREAD,-37.849999999999994,94.60064637499998,-132.45064637499996,-0.0013245064637499996,0.016090891794188877
2017-03-31,2017-04-27,LONG_STRADDLE,-81.8,94.77888571400001,-176.57888571400002,-0.0017657888571400002,0.016090891794188877
2017-03-31,2017-04-27,SHORT_STRADDLE,80.3,94.899797984,-14.599797984000006,-0.00014599797984000005,0.016090891794188877
2017-03-31,2017-04-27,LONG_STRANGLE,-97.4,94.549978922,-191.949978922,-0.0019194997892200002,0.016090891794188877
2017-03-31,2017-04-27,SHORT_STRANGLE,95.9,94.693823192,1.2061768080000093,1.2061768080000093e-05,0.016090891794188877
2017-03-31,2017-04-27,LONG_IRON_CONDOR,11.100000000000009,189.131489656,-178.03148965600002,-0.0017803148965600001,0.016090891794188877
2017-03-31,2017-04-27,SHORT_IRON_CONDOR,-13.600000000000009,189.11274556600003,-202.71274556600002,-0.0020271274556600003,0.016090891794188877
2017-03-31,2017-04-27,LONG_IRON_BUTTERFLY,-17.10000000000001,189.44977690599998,-206.54977690599998,-0.0020654977690599996,0.016090891794188877
2017-03-31,2017-04-27,SHORT_IRON_BUTTERFLY,14.100000000000009,189.472708906,-175.372708906,-0.00175372708906,0.016090891794188877
2017-03-31,2017-04-27,BULL_BUTTERFLY,36.900000000000006,142.086942561,-105.186942561,-0.00105186942561,0.016090891794188877
2017-03-31,2017-04-27,BEAR_BUTTERFLY,-11.699999999999989,141.823432809,-153.52343280899998,-0.00153523432809,0.016090891794188877
2017-03-31,2017-04-27,BULL_CONDOR,69.3,189.34336106799998,-120.04336106799998,-0.0012004336106799997,0.016090891794188877
2017-03-31,2017-04-27,BEAR_CONDOR,-20.349999999999994,189.113857093,-209.463857093,-0.00209463857093,0.016090891794188877
2017-03-31,2017-04-27,CALL_RATIO_SPREAD,46.55,94.57970221100001,-48.029702211000014,-0.00048029702211000016,0.016090891794188877
2017-03-31,2017-04-27,PUT_RATIO_SPREAD,23.64999999999999,94.53304335499999,-70.883043355,-0.00070883043355,0.016090891794188877
2017-03-31,2017-04-27,CALL_RATIO_BACKSPREAD,-48.55,94.55927080099998,-143.10927080099998,-0.0014310927080099997,0.016090891794188877
2017-03-31,2017-04-27,PUT_RATIO_BACKSPREAD,-25.14999999999999,94.57221885499999,-119.72221885499998,-0.0011972221885499998,0.016090891794188877
2017-03-31,2017-04-27,STRAP,-48.3,94.77888571400001,-143.07888571400002,-0.0014307888571400001,0.016090891794188877
2017-03-31,2017-04-27,STRIP,-197.1,94.77888571400001,-291.87888571400003,-0.0029187888571400003,0.016090891794188877
2017-03-31,2017-04-27,RISK_REVERSAL,-59.5,94.57901460199999,-154.07901460199997,-0.0015407901460199997,0.016090891794188877
2017-03-31,2017-04-27,REVERSE_RISK_REVERSAL,58.0,94.664787512,-36.664787512000004,-0.00036664787512,0.016090891794188877
2017-03-31,2017-04-27,LONG_SYNTHETIC_FUTURE,148.3,94.948598804,53.35140119600001,0.0005335140119600002,0.016090891794188877
2017-03-31,2017-04-27,SHORT_SYNTHETIC_FUTURE,-149.8,94.73008489400002,-244.53008489400003,-0.0024453008489400004,0.016090891794188877
2017-03-31,2017-04-27,JADE_LIZARD,94.8,141.820730958,-47.020730958000016,-0.00047020730958000014,0.016090891794188877
2017-03-31,2017-04-27,REVERSE_JADE_LIZARD,35.95,141.85760148900002,-105.90760148900002,-0.0010590760148900002,0.016090891794188877
2017-03-31,2017-04-27,RANGE_FORWARD,58.0,94.664787512,-36.664787512000004,-0.00036664787512,0.016090891794188877
2017-03-31,2017-04-27,LONG_CALENDAR_CALL,25.749999999999986,94.859408939,-69.10940893900002,-0.0006910940893900002,0.016090891794188877
2017-03-31,2017-04-27,LONG_CALENDAR_PUT,-9.499999999999986,94.667294768,-104.16729476799999,-0.00104167294768,0.016090891794188877
2017-03-31,2017-04-27,BATMAN,70.19999999999999,189.11274556600003,-118.91274556600004,-0.0011891274556600005,0.016090891794188877
2017-03-31,2017-04-27,DOUBLE_PLATEAU,25.200000000000017,283.91037537,-258.71037536999995,-0.0025871037536999994,0.016090891794188877
2017-04-28,2017-05-25,LONG_CALL,73.40000000000036,47.54379144400001,25.856208556000354,0.0002585620855600035,0.018899257529168434
2017-04-28,2017-05-25,LONG_PUT,-105.65,47.246927617,-152.89692761700002,-0.00152896927617,0.018899257529168434
2017-04-28,2017-05-25,SHORT_CALL,-74.40000000000036,47.436337624,-121.83633762400035,-0.0012183633762400034,0.018899257529168434
2017-04-28,2017-05-25,SHORT_PUT,105.15,47.402455206999996,57.74754479300001,0.0005774754479300001,0.018899257529168434
2017-04-28,2017-05-25,BULL_CALL_SPREAD,56.05,94.853497037,-38.803497037,-0.00038803497037,0.018899257529168434
2017-04-28,2017-05-25,BEAR_CALL_SPREAD,-58.05,94.769633537,-152.81963353700002,-0.0015281963353700001,0.018899257529168434
2017-04-28,2017-05-25,BULL_PUT_SPREAD,37.10000000000001,94.63268165599999,-57.53268165599998,-0.0005753268165599998,0.018899257529168434
2017-04-28,2017-05-25,BEAR_PUT_SPREAD,-38.10000000000001,94.577409656,-132.677409656,-0.0013267740965600002,0.018899257529168434
2017-04-28,2017-05-25,LONG_STRADDLE,-32.249999999999645,94.790719061,-127.04071906099965,-0.0012704071906099964,0.018899257529168434
2017-04-28,2017-05-25,SHORT_STRADDLE,30.749999999999645,94.838792831,-64.08879283100036,-0.0006408879283100037,0.018899257529168434
2017-04-28,2017-05-25,LONG_STRANGLE,-51.69999999999963,94.563522362,-146.26352236199963,-0.0014626352236199963,0.018899257529168434
2017-04-28,2017-05-25,SHORT_STRANGLE,50.19999999999963,94.64018763199999,-44.44018763200036,-0.00044440187632000357,0.018899257529168434
2017-04-28,2017-05-25,LONG_IRON_CONDOR,-10.450000000000369,189.067127149,-199.51712714900034,-0.0019951712714900032,0.018899257529168434
2017-04-28,2017-05-25,SHORT_IRON_CONDOR,7.950000000000369,189.08006155899997,-181.1300615589996,-0.0018113006155899961,0.018899257529168434
2017-04-28,2017-05-25,LONG_IRON_BUTTERFLY,-20.94999999999999,189.402315193,-210.35231519299998,-0.0021035231519299998,0.018899257529168434
2017-04-28,2017-05-25,SHORT_IRON_BUTTERFLY,17.94999999999999,189.430906693,-171.480906693,-0.00171480906693,0.018899257529168434
2017-04-28,2017-05-25,BULL_BUTTERFLY,20.749999999999634,142.061470068,-121.31147006800038,-0.0012131147006800038,0.018899257529168434
2017-04-28,2017-05-25,BEAR_BUTTERFLY,-13.250000000000014,141.79637614199999,-155.04637614199999,-0.00155046376142,0.018899257529168434
2017-04-28,2017-05-25,BULL_CONDOR,65.9,189.291454426,-123.391454426,-0.00123391454426,0.018899257529168434
2017-04-28,2017-05-25,BEAR_CONDOR,-23.700000000000006,189.07171543599998,-212.771715436,-0.00212771715436,0.018899257529168434
2017-04-28,2017-05-25,CALL_RATIO_SPREAD,51.25000000000036,94.567877534,-43.31787753399964,-0.0004331787753399964,0.018899257529168434
2017-04-28,2017-05-25,PUT_RATIO_SPREAD,16.35000000000001,94.512184025,-78.16218402499999,-0.0007816218402499999,0.018899257529168434
2017-04-28,2017-05-25,CALL_RATIO_BACKSPREAD,-53.25000000000036,94.51767862400001,-147.76767862400038,-0.001477676786240004,0.018899257529168434
2017-04-28,2017-05-25,PUT_RATIO_BACKSPREAD,-17.85000000000001,94.549448525,-112.39944852500001,-0.00112399448525,0.018899257529168434
2017-04-28,2017-05-25,STRAP,41.150000000000716,94.790719061,-53.64071906099929,-0.0005364071906099929,0.018899257529168434
2017-04-28,2017-05-25,STRIP,-137.89999999999964,94.790719061,-232.69071906099964,-0.0023269071906099966,0.018899257529168434
2017-04-28,2017-05-25,RISK_REVERSAL,-85.40000000000036,94.539932042,-179.93993204200035,-0.0017993993204200036,0.018899257529168434
2017-04-28,2017-05-25,REVERSE_RISK_REVERSAL,83.90000000000036,94.66377795199999,-10.763777951999629,-0.00010763777951999628,0.018899257529168434
2017-04-28,2017-05-25,LONG_SYNTHETIC_FUTURE,178.55000000000035,94.946246651,83.60375334900036,0.0008360375334900036,0.018899257529168434
2017-04-28,2017-05-25,SHORT_SYNTHETIC_FUTURE,-180.05000000000035,94.68326524099999,-274.73326524100037,-0.0027473326524100035,0.018899257529168434
2017-04-28,2017-05-25,JADE_LIZARD,77.4,141.768439428,-64.36843942799999,-0.0006436843942799999,0.018899257529168434
2017-04-28,2017-05-25,REVERSE_JADE_LIZARD,-2.9500000000003617,141.80401137299998,-144.75401137300034,-0.0014475401137300035,0.018899257529168434
2017-04-28,2017-05-25,RANGE_FORWARD,83.90000000000036,94.66377795199999,-10.763777951999629,-0.00010763777951999628,0.018899257529168434
2017-04-28,2017-05-25,BATMAN,67.60000000000036,189.08006155899997,-121.48006155899961,-0.0012148006155899961,0.018899257529168434
2017-04-28,2017-05-25,DOUBLE_PLATEAU,7.499999999999616,283.85784621000005,-276.35784621000045,-0.0027635784621000046,0.018899257529168434
2017-05-26,2017-06-29,LONG_CALL,-91.2,47.240509216,-138.440509216,-0.0013844050921600001,-0.006996804444537319
2017-05-26,2017-06-29,LONG_PUT,-27.399999999999267,47.426073784,-74.82607378399928,-0.0007482607378399928,-0.006996804444537319
2017-05-26,2017-06-29,SHORT_CALL,90.7,47.374795305999996,43.32520469400001,0.0004332520469400001,-0.006996804444537319
2017-05-26,2017-06-29,SHORT_PUT,26.399999999999267,47.466795964000006,-21.06679596400074,-0.0002106679596400074,-0.006996804444537319
2017-05-26,2017-06-29,BULL_CALL_SPREAD,-42.7,94.534526126,-137.234526126,-0.0013723452612599998,-0.006996804444537319
2017-05-26,2017-06-29,BEAR_CALL_SPREAD,41.7,94.596560126,-52.896560126,-0.00052896560126,-0.006996804444537319
2017-05-26,2017-06-29,BULL_PUT_SPREAD,-53.35000000000073,94.70221931900001,-148.05221931900076,-0.0014805221931900076,-0.006996804444537319
2017-05-26,2017-06-29,BEAR_PUT_SPREAD,51.85000000000073,94.778951729,-42.928951728999266,-0.00042928951728999265,-0.006996804444537319
2017-05-26,2017-06-29,LONG_STRADDLE,-118.59999999999927,94.666583,-213.2665829999993,-0.002132665829999993,-0.006996804444537319
2017-05-26,2017-06-29,SHORT_STRADDLE,117.09999999999927,94.84159127000001,22.25840872999926,0.0002225840872999926,-0.006996804444537319
2017-05-26,2017-06-29,LONG_STRANGLE,-128.75,94.457188175,-223.207188175,-0.00223207188175,-0.006996804444537319
2017-05-26,2017-06-29,SHORT_STRANGLE,127.75,94.64689485499999,33.103105145000015,0.00033103105145000015,-0.006996804444537319
2017-05-26,2017-06-29,LONG_IRON_CONDOR,51.05,189.080963461,-138.030963461,-0.0013803096346099999,-0.006996804444537319
2017-05-26,2017-06-29,SHORT_IRON_CONDOR,-53.05,189.004449961,-242.054449961,-0.00242054449961,-0.006996804444537319
2017-05-26,2017-06-29,LONG_IRON_BUTTERFLY,-11.65000000000073,189.298779445,-200.94877944500075,-0.0020094877944500074,-0.006996804444537319
2017-05-26,2017-06-29,SHORT_IRON_BUTTERFLY,9.15000000000073,189.31347785499997,-180.16347785499926,-0.0018016347785499926,-0.006996804444537319
2017-05-26,2017-06-29,BULL_BUTTERFLY,-17.400000000000002,141.744831102,-159.144831102,-0.0015914483110200002,-0.006996804444537319
2017-05-26,2017-06-29,BEAR_BUTTERFLY,77.60000000000073,142.002715359,-64.40271535899927,-0.0006440271535899928,-0.006996804444537319
2017-05-26,2017-06-29,BULL_CONDOR,-30.200000000000003,188.98368782800003,-219.18368782800002,-0.0021918368782800003,-0.006996804444537319
2017-05-26,2017-06-29,BEAR_CONDOR,69.60000000000073,189.297239794,-119.69723979399927,-0.0011969723979399927,-0.006996804444537319
2017-05-26,2017-06-29,CALL_RATIO_SPREAD,-3.6000000000000014,94.46639588600002,-98.06639588600001,-0.0009806639588600002,-0.006996804444537319
2017-05-26,2017-06-29,PUT_RATIO_SPREAD,26.25,94.53805407500002,-68.28805407500002,-0.0006828805407500002,-0.006996804444537319
2017-05-26,2017-06-29,CALL_RATIO_BACKSPREAD,2.1000000000000014,94.504321886,-92.40432188599999,-0.0009240432188599999,-0.006996804444537319
2017-05-26,2017-06-29,PUT_RATIO_BACKSPREAD,-27.75,94.57664157500001,-122.32664157500001,-0.0012232664157500002,-0.006996804444537319
2017-05-26,2017-06-29,STRAP,-209.79999999999927,94.666583,-304.4665829999993,-0.0030446658299999926,-0.006996804444537319
2017-05-26,2017-06-29,STRIP,-145.99999999999852,94.666583,-240.66658299999852,-0.002406665829999985,-0.006996804444537319
2017-05-26,2017-06-29,RISK_REVERSAL,-31.25,94.529440265,-125.779440265,-0.0012577944026500002,-0.006996804444537319
2017-05-26,2017-06-29,REVERSE_RISK_REVERSAL,30.25,94.574642765,-64.324642765,-0.0006432464276499999,-0.006996804444537319
2017-05-26,2017-06-29,LONG_SYNTHETIC_FUTURE,-64.80000000000074,94.70730517999999,-159.50730518000074,-0.0015950730518000074,-0.006996804444537319
2017-05-26,2017-06-29,SHORT_SYNTHETIC_FUTURE,63.300000000000736,94.80086908999999,-31.500869089999256,-0.0003150086908999926,-0.006996804444537319
2017-05-26,2017-06-29,JADE_LIZARD,91.75,141.80203964700002,-50.052039647000015,-0.0005005203964700001,-0.006996804444537319
2017-05-26,2017-06-29,REVERSE_JADE_LIZARD,66.25,141.81230497500002,-75.56230497500002,-0.0007556230497500002,-0.006996804444537319
2017-05-26,2017-06-29,RANGE_FORWARD,30.25,94.574642765,-64.324642765,-0.0006432464276499999,-0.006996804444537319
2017-05-26,2017-06-29,LONG_CALENDAR_CALL,-12.049999999999997,94.60298293700001,-106.652982937,-0.00106652982937,-0.006996804444537319
2017-05-26,2017-06-29,LONG_CALENDAR_PUT,64.45,94.794462383,-30.344462382999993,-0.0003034446238299999,-0.006996804444537319
2017-05-26,2017-06-29,BATMAN,22.650000000000006,189.004449961,-166.354449961,-0.00166354449961,-0.006996804444537319
2017-05-26,2017-06-29,DOUBLE_PLATEAU,60.20000000000073,283.74754646099996,-223.54754646099923,-0.002235475464609992,-0.006996804444537319
2017-06-30,2017-07-27,LONG_CALL,408.9000000000007,48.25580629,360.6441937100007,0.003606441937100007,0.053354907852985134
2017-06-30,2017-07-27,LONG_PUT,-102.35,47.245461823,-149.595461823,-0.00149595461823,0.053354907852985134
2017-06-30,2017-07-27,SHORT_CALL,-409.9000000000007,47.655167469999995,-457.5551674700007,-0.0045755516747000066,0.053354907852985134
2017-06-30,2017-07-27,SHORT_PUT,101.85,47.396138412999996,54.453861587,0.00054453861587,0.053354907852985134
2017-06-30,2017-07-27,BULL_CALL_SPREAD,51.55000000000001,95.775727919,-44.22572791899999,-0.00044225727918999994,0.053354907852985134
2017-06-30,2017-07-27,BEAR_CALL_SPREAD,-53.55000000000001,95.698479419,-149.248479419,-0.00149248479419,0.053354907852985134
2017-06-30,2017-07-27,BULL_PUT_SPREAD,32.8,94.626809042,-61.82680904200001,-0.0006182680904200001,0.053354907852985134
2017-06-30,2017-07-27,BEAR_PUT_SPREAD,-33.8,94.577858042,-128.377858042,-0.0012837785804200002,0.053354907852985134
2017-06-30,2017-07-27,LONG_STRADDLE,306.55000000000075,95.50126811300001,211.04873188700074,0.0021104873188700075,0.053354907852985134
2017-06-30,2017-07-27,SHORT_STRADDLE,-308.05000000000075,95.051305883,-403.10130588300075,-0.004031013058830008,0.053354907852985134
2017-06-30,2017-07-27,LONG_STRANGLE,287.3000000000007,95.273982578,192.02601742200068,0.0019202601742200067,0.053354907852985134
2017-06-30,2017-07-27,SHORT_STRANGLE,-288.8000000000007,94.85231784800001,-383.65231784800073,-0.0038365231784800074,0.053354907852985134
2017-06-30,2017-07-27,LONG_IRON_CONDOR,-44.75,189.909675211,-234.659675211,-0.00234659675211,0.053354907852985134
2017-06-30,2017-07-27,SHORT_IRON_CONDOR,41.75,189.973252711,-148.223252711,-0.00148223252711,0.053354907852985134
2017-06-30,2017-07-27,LONG_IRON_BUTTERFLY,-20.75,190.32528846099999,-211.07528846099999,-0.00211075288461,0.053354907852985134
2017-06-30,2017-07-27,SHORT_IRON_BUTTERFLY,17.75,190.353585961,-172.603585961,-0.0017260358596099998,0.053354907852985134
2017-06-30,2017-07-27,BULL_BUTTERFLY,-16.099999999999966,143.612808465,-159.71280846499997,-0.0015971280846499996,0.053354907852985134
2017-06-30,2017-07-27,BEAR_BUTTERFLY,-10.899999999999999,141.79813485900002,-152.69813485900002,-0.0015269813485900001,0.053354907852985134
