entry_date,expiry,strategy,gross_pnl,cost,net_pnl,return_on_capital,target_return,pred_regime,pred_close,pred_low,pred_high,selected_rank
2023-09-22,2023-09-28,SHORT_CALL,96.2,47.385323295999996,48.81467670400001,0.00048814676704000005,-0.009402153920312517,RANGE_BOUND,19765.372885295255,19384.116604277704,20184.52385888564,3
2023-09-22,2023-09-28,SHORT_PUT,-90.29999999999927,47.445876364,-137.7458763639993,-0.0013774587636399928,-0.009402153920312517,RANGE_BOUND,19765.372885295255,19384.116604277704,20184.52385888564,2
2023-09-22,2023-09-28,SHORT_STRADDLE,5.90000000000073,94.83119966,-88.93119965999927,-0.0008893119965999927,-0.009402153920312517,RANGE_BOUND,19765.372885295255,19384.116604277704,20184.52385888564,1
2023-09-29,2023-10-05,SHORT_CALL,63.1,47.321963938,15.778036061999998,0.00015778036061999998,-0.007154092039169946,RANGE_BOUND,19792.248216768112,19410.977426993526,20211.41514120295,3
2023-09-29,2023-10-05,SHORT_PUT,-26.950000000000003,47.46089554899999,-74.410895549,-0.00074410895549,-0.007154092039169946,RANGE_BOUND,19792.248216768112,19410.977426993526,20211.41514120295,2
2023-09-29,2023-10-05,SHORT_STRADDLE,36.15,94.782859487,-58.632859487,-0.0005863285948699999,-0.007154092039169946,RANGE_BOUND,19792.248216768112,19410.977426993526,20211.41514120295,1
2023-10-06,2023-10-12,SHORT_CALL,-75.5,47.395083250000006,-122.89508325,-0.0012289508325,0.00838478542571841,RANGE_BOUND,19747.181541411206,19366.500774422566,20165.69979817162,3
2023-10-06,2023-10-12,SHORT_PUT,104.35,47.400923862999996,56.949076137,0.00056949076137,0.00838478542571841,RANGE_BOUND,19747.181541411206,19366.500774422566,20165.69979817162,2
2023-10-06,2023-10-12,SHORT_STRADDLE,28.849999999999994,94.796007113,-65.94600711300001,-0.0006594600711300001,0.00838478542571841,RANGE_BOUND,19747.181541411206,19366.500774422566,20165.69979817162,1
2023-10-13,2023-10-19,SHORT_CALL,94.7,47.382452026,47.317547974,0.00047317547974,-0.00624555200701038,RANGE_BOUND,19653.240724140334,19271.3305818059,20073.110549120738,3
2023-10-13,2023-10-19,SHORT_PUT,-35.5,47.442760539999995,-82.94276054,-0.0008294276054,-0.00624555200701038,RANGE_BOUND,19653.240724140334,19271.3305818059,20073.110549120738,2
2023-10-13,2023-10-19,SHORT_STRADDLE,59.2,94.82521256599999,-35.62521256599999,-0.00035625212565999987,-0.00624555200701038,RANGE_BOUND,19653.240724140334,19271.3305818059,20073.110549120738,1
2023-10-20,2023-10-26,SHORT_CALL,85.3,47.364458734,37.935541265999994,0.0003793554126599999,-0.03436886293165908,RANGE_BOUND,19601.24969699562,19223.48325566934,20016.56396080022,3
2023-10-20,2023-10-26,SHORT_PUT,-587.6499999999993,47.71136229100001,-635.3613622909993,-0.006353613622909993,-0.03436886293165908,RANGE_BOUND,19601.24969699562,19223.48325566934,20016.56396080022,2
2023-10-20,2023-10-26,SHORT_STRADDLE,-502.3499999999993,95.075821025,-597.4258210249993,-0.005974258210249993,-0.03436886293165908,RANGE_BOUND,19601.24969699562,19223.48325566934,20016.56396080022,1
2023-10-27,2023-11-02,LONG_CALL,18.849999999998545,47.399988313,-28.549988313001457,-0.0002854998831300146,0.005619049361388573,BULLISH,19302.762375703933,18932.666230594896,19709.643959740995,2
2023-10-27,2023-11-02,SHORT_PUT,154.35,47.496632863,106.85336713699999,0.00106853367137,0.005619049361388573,BULLISH,19302.762375703933,18932.666230594896,19709.643959740995,3
2023-10-27,2023-11-02,LONG_SYNTHETIC_FUTURE,173.19999999999854,94.89662117599998,78.30337882399856,0.0007830337882399856,0.005619049361388573,BULLISH,19302.762375703933,18932.666230594896,19709.643959740995,1
2023-11-03,2023-11-09,SHORT_CALL,-117.69999999999854,47.411233450000005,-165.11123344999854,-0.0016511123344999854,0.009376489359497642,RANGE_BOUND,19341.93170608076,18968.503383106854,19752.47666739388,3
2023-11-03,2023-11-09,SHORT_PUT,117.0,47.42513824,69.57486176,0.0006957486176,0.009376489359497642,RANGE_BOUND,19341.93170608076,18968.503383106854,19752.47666739388,2
2023-11-03,2023-11-09,SHORT_STRADDLE,-0.6999999999985391,94.83637169000001,-95.53637168999855,-0.0009553637168999854,0.009376489359497642,RANGE_BOUND,19341.93170608076,18968.503383106854,19752.47666739388,1
2023-11-10,2023-11-16,SHORT_CALL,-274.6000000000007,47.45309664399999,-322.0530966440007,-0.0032205309664400067,0.01781328515371361,RANGE_BOUND,19464.451407375676,19087.55936047315,19878.80436695457,3
2023-11-10,2023-11-16,SHORT_PUT,115.8,47.422841224,68.37715877599999,0.0006837715877599999,0.01781328515371361,RANGE_BOUND,19464.451407375676,19087.55936047315,19878.80436695457,2
2023-11-10,2023-11-16,SHORT_STRADDLE,-158.8000000000007,94.87593786800002,-253.67593786800072,-0.002536759378680007,0.01781328515371361,RANGE_BOUND,19464.451407375676,19087.55936047315,19878.80436695457,1
2023-11-17,2023-11-23,LONG_CALL,-19.400000000000006,47.369575162,-66.769575162,-0.0006676957516199999,0.0031429076313331805,BULLISH,19946.995180091148,19563.838251902485,20368.235714304887,2
2023-11-17,2023-11-23,SHORT_PUT,106.55,47.405135058999996,59.144864941,0.00059144864941,0.0031429076313331805,BULLISH,19946.995180091148,19563.838251902485,20368.235714304887,3
2023-11-17,2023-11-23,LONG_SYNTHETIC_FUTURE,87.14999999999999,94.77471022100002,-7.624710221000029,-7.624710221000029e-05,0.0031429076313331805,BULLISH,19946.995180091148,19563.838251902485,20368.235714304887,1
2023-11-24,2023-11-30,LONG_CALL,211.70000000000147,47.763713698000004,163.93628630200146,0.0016393628630200147,0.01525448947014052,BULLISH,19946.187506676608,19562.634973046224,20367.8629672491,2
2023-11-24,2023-11-30,SHORT_PUT,89.0,47.3715412,41.6284588,0.000416284588,0.01525448947014052,BULLISH,19946.187506676608,19562.634973046224,20367.8629672491,3
2023-11-24,2023-11-30,LONG_SYNTHETIC_FUTURE,300.70000000000147,95.135254898,205.56474510200147,0.0020556474510200146,0.01525448947014052,BULLISH,19946.187506676608,19562.634973046224,20367.8629672491,1
2023-12-01,2023-12-07,LONG_CALL,557.2999999999993,48.438932793999996,508.8610672059993,0.005088610672059993,0.03217890420438607,BULLISH,20561.63955482816,20167.482087058328,20994.974019306243,2
2023-12-01,2023-12-07,SHORT_PUT,174.5,47.535203589999995,126.96479641,0.0012696479641,0.03217890420438607,BULLISH,20561.63955482816,20167.482087058328,20994.974019306243,3
2023-12-01,2023-12-07,LONG_SYNTHETIC_FUTURE,731.7999999999993,95.97413638399999,635.8258636159993,0.006358258636159993,0.03217890420438607,BULLISH,20561.63955482816,20167.482087058328,20994.974019306243,1
2023-12-08,2023-12-14,SHORT_CALL,-190.35000000000144,47.491613671,-237.84161367100145,-0.0023784161367100144,0.011988137603796023,RANGE_BOUND,21175.15476659632,20767.4586940153,21623.373495728403,3
2023-12-08,2023-12-14,SHORT_PUT,121.05,47.432890669,73.617109331,0.0007361710933099999,0.011988137603796023,RANGE_BOUND,21175.15476659632,20767.4586940153,21623.373495728403,2
2023-12-08,2023-12-14,SHORT_STRADDLE,-69.30000000000145,94.92450434,-164.22450434000143,-0.0016422450434000143,0.011988137603796023,RANGE_BOUND,21175.15476659632,20767.4586940153,21623.373495728403,1
2023-12-15,2023-12-21,SHORT_CALL,98.55,47.389821619,51.160178380999994,0.00051160178381,-0.009588488247491367,RANGE_BOUND,21643.08986563561,21226.067564034838,22101.561797582148,3
2023-12-15,2023-12-21,SHORT_PUT,-60.149999999998556,47.556769908999996,-107.70676990899855,-0.0010770676990899855,-0.009588488247491367,RANGE_BOUND,21643.08986563561,21226.067564034838,22101.561797582148,2
2023-12-15,2023-12-21,SHORT_STRADDLE,38.40000000000144,94.946591528,-56.54659152799856,-0.0005654659152799856,-0.009588488247491367,RANGE_BOUND,21643.08986563561,21226.067564034838,22101.561797582148,1
2023-12-22,2023-12-28,SHORT_CALL,-248.95000000000073,47.608321561000004,-296.55832156100075,-0.0029655832156100076,0.017397622223727982,RANGE_BOUND,21387.422650213466,20973.393988813492,21842.603391254514,3
2023-12-22,2023-12-28,SHORT_PUT,117.0,47.42513824,69.57486176,0.0006957486176,0.017397622223727982,RANGE_BOUND,21387.422650213466,20973.393988813492,21842.603391254514,2
2023-12-22,2023-12-28,SHORT_STRADDLE,-131.95000000000073,95.03345980099999,-226.98345980100072,-0.002269834598010007,0.017397622223727982,RANGE_BOUND,21387.422650213466,20973.393988813492,21842.603391254514,1
2023-12-29,2024-01-04,SHORT_CALL,84.4,47.362735972,37.037264028,0.00037037264028,-0.0045691413897956945,RANGE_BOUND,21982.937261802337,21559.553353868545,22448.40310734674,3
2023-12-29,2024-01-04,SHORT_PUT,80.20000000000073,47.62366737399999,32.576332626000735,0.00032576332626000736,-0.0045691413897956945,RANGE_BOUND,21982.937261802337,21559.553353868545,22448.40310734674,2
2023-12-29,2024-01-04,SHORT_STRADDLE,164.60000000000073,94.986403346,69.61359665400073,0.0006961359665400073,-0.0045691413897956945,RANGE_BOUND,21982.937261802337,21559.553353868545,22448.40310734674,1
2024-01-05,2024-01-11,SHORT_CALL,78.45,47.351346601,31.098653399,0.00031098653399,-0.005295071774835458,RANGE_BOUND,21769.31190011907,21347.70966754873,22232.818981964636,3
2024-01-05,2024-01-11,SHORT_PUT,20.900000000000716,47.5278442,-26.62784419999928,-0.0002662784419999928,-0.005295071774835458,RANGE_BOUND,21769.31190011907,21347.70966754873,22232.818981964636,2
2024-01-05,2024-01-11,SHORT_STRADDLE,99.35000000000072,94.879190801,4.470809199000726,4.470809199000726e-05,-0.005295071774835458,RANGE_BOUND,21769.31190011907,21347.70966754873,22232.818981964636,1
2024-01-12,2024-01-18,SHORT_CALL,116.8,47.424755403999995,69.375244596,0.00069375244596,-0.01911650795097275,RANGE_BOUND,21936.799629760168,21512.234709004024,22403.56387404305,3
2024-01-12,2024-01-18,SHORT_PUT,-278.1499999999993,47.665275031,-325.8152750309993,-0.0032581527503099932,-0.01911650795097275,RANGE_BOUND,21936.799629760168,21512.234709004024,22403.56387404305,2
2024-01-12,2024-01-18,SHORT_STRADDLE,-161.34999999999928,95.090030435,-256.4400304349993,-0.0025644003043499932,-0.01911650795097275,RANGE_BOUND,21936.799629760168,21512.234709004024,22403.56387404305,1
2024-01-19,2024-01-25,SHORT_CALL,157.95,47.503523911,110.44647608899999,0.0011044647608899998,-0.015997489866026227,RANGE_BOUND,21741.036304298086,21321.7883593687,22201.955095783727,3
2024-01-19,2024-01-25,SHORT_PUT,-190.74999999999926,47.601455083000005,-238.35145508299928,-0.002383514550829993,-0.015997489866026227,RANGE_BOUND,21741.036304298086,21321.7883593687,22201.955095783727,2
2024-01-19,2024-01-25,SHORT_STRADDLE,-32.79999999999927,95.10497899399999,-127.90497899399926,-0.0012790497899399927,-0.015997489866026227,RANGE_BOUND,21741.036304298086,21321.7883593687,22201.955095783727,1
2024-01-29,2024-02-01,SHORT_CALL,134.05,47.45777500899999,86.59222499100002,0.0008659222499100002,-0.00474943091476876,RANGE_BOUND,21937.680619358835,21514.89060321286,22402.49354367029,3
2024-01-29,2024-02-01,SHORT_PUT,114.45000000000073,47.652673459,66.79732654100073,0.0006679732654100073,-0.00474943091476876,RANGE_BOUND,21937.680619358835,21514.89060321286,22402.49354367029,2
2024-01-29,2024-02-01,SHORT_STRADDLE,248.50000000000074,95.11044846800002,153.38955153200072,0.0015338955153200073,-0.00474943091476876,RANGE_BOUND,21937.680619358835,21514.89060321286,22402.49354367029,1
2024-02-02,2024-02-08,SHORT_CALL,122.8,47.436240483999995,75.363759516,0.00075363759516,-0.006231948759532591,RANGE_BOUND,22020.95992075986,21596.30988196247,22487.817743330204,3
2024-02-02,2024-02-08,SHORT_PUT,52.94999999999854,47.621856955000005,5.328143044998534,5.3281430449985335e-05,-0.006231948759532591,RANGE_BOUND,22020.95992075986,21596.30988196247,22487.817743330204,2
2024-02-02,2024-02-08,SHORT_STRADDLE,175.74999999999852,95.05809743900001,80.69190256099851,0.0008069190256099852,-0.006231948759532591,RANGE_BOUND,22020.95992075986,21596.30988196247,22487.817743330204,1
2024-02-09,2024-02-15,SHORT_CALL,-29.199999999999278,47.510948842,-76.71094884199928,-0.0007671094884199928,0.007437301420160747,RANGE_BOUND,21760.752487652127,21338.207185874748,22225.296374387144,3
2024-02-09,2024-02-15,SHORT_PUT,183.05,47.551569829,135.498430171,0.00135498430171,0.007437301420160747,RANGE_BOUND,21760.752487652127,21338.207185874748,22225.296374387144,2
2024-02-09,2024-02-15,SHORT_STRADDLE,153.85000000000073,95.062518671,58.78748132900073,0.0005878748132900072,0.007437301420160747,RANGE_BOUND,21760.752487652127,21338.207185874748,22225.296374387144,1
2024-02-16,2024-02-22,SHORT_CALL,-13.849999999999994,47.512502856999994,-61.36250285699999,-0.0006136250285699999,0.006582103195793332,RANGE_BOUND,22164.74751639628,21737.265368226366,22634.71894380387,3
2024-02-16,2024-02-22,SHORT_PUT,173.1,47.532523737999995,125.567476262,0.00125567476262,0.006582103195793332,RANGE_BOUND,22164.74751639628,21737.265368226366,22634.71894380387,2
2024-02-16,2024-02-22,SHORT_STRADDLE,159.25,95.04502659500001,64.20497340499999,0.0006420497340499999,0.006582103195793332,RANGE_BOUND,22164.74751639628,21737.265368226366,22634.71894380387,1
2024-02-23,2024-02-29,LONG_CALL,-140.0,47.2621852,-187.2621852,-0.001872621852,-0.012211607887947284,BULLISH,22355.05132905933,21925.034017410802,22827.809900687687,2
2024-02-23,2024-02-29,SHORT_PUT,-136.44999999999854,47.630045454999994,-184.08004545499853,-0.0018408004545499852,-0.012211607887947284,BULLISH,22355.05132905933,21925.034017410802,22827.809900687687,3
2024-02-23,2024-02-29,LONG_SYNTHETIC_FUTURE,-276.44999999999857,94.892230655,-371.34223065499856,-0.0037134223065499856,-0.012211607887947284,BULLISH,22355.05132905933,21925.034017410802,22827.809900687687,1
2024-03-01,2024-03-07,SHORT_CALL,8.200000000001452,47.458253602,-39.25825360199855,-0.0003925825360199855,0.004863388465102814,RANGE_BOUND,22511.6419325452,22077.478018137117,22988.959255518257,3
2024-03-01,2024-03-07,SHORT_PUT,202.05,47.587939249,154.46206075100002,0.0015446206075100002,0.004863388465102814,RANGE_BOUND,22511.6419325452,22077.478018137117,22988.959255518257,2
2024-03-01,2024-03-07,SHORT_STRADDLE,210.25000000000148,95.046192851,115.20380714900148,0.0011520380714900148,0.004863388465102814,RANGE_BOUND,22511.6419325452,22077.478018137117,22988.959255518257,1
2024-03-11,2024-03-14,SHORT_CALL,100.05,47.39269288899999,52.65730711100001,0.0005265730711100001,-0.006993334478075597,RANGE_BOUND,22448.537419734606,22014.796193781367,22925.390041439263,3
2024-03-11,2024-03-14,SHORT_PUT,-1.250000000000739,47.51822631699999,-48.76822631700073,-0.0004876822631700073,-0.006993334478075597,RANGE_BOUND,22448.537419734606,22014.796193781367,22925.390041439263,2
2024-03-11,2024-03-14,SHORT_STRADDLE,98.79999999999926,94.91091920599999,3.8890807939992698,3.8890807939992695e-05,-0.006993334478075597,RANGE_BOUND,22448.537419734606,22014.796193781367,22925.390041439263,1
2024-03-15,2024-03-21,SHORT_CALL,104.2,47.400636735999996,56.79936326400001,0.0005679936326400001,-0.0013870565485334385,RANGE_BOUND,22186.904748851495,21758.737787349703,22657.629056117272,3
2024-03-15,2024-03-21,SHORT_PUT,137.3,47.57601819399999,89.72398180600001,0.0008972398180600001,-0.0013870565485334385,RANGE_BOUND,22186.904748851495,21758.737787349703,22657.629056117272,2
2024-03-15,2024-03-21,SHORT_STRADDLE,241.5,94.97665493000001,146.52334507,0.0014652334507000001,-0.0013870565485334385,RANGE_BOUND,22186.904748851495,21758.737787349703,22657.629056117272,1
2024-03-22,2024-03-28,LONG_PUT,-109.25,47.24852666500001,-156.498526665,-0.0015649852666500001,0.00797863341371352,BEARISH,22047.291001392834,21618.500163338693,22518.701194970097,3
2024-03-22,2024-03-28,SHORT_CALL,-66.04999999999927,47.528260219,-113.57826021899928,-0.0011357826021899929,0.00797863341371352,BEARISH,22047.291001392834,21618.500163338693,22518.701194970097,2
2024-03-22,2024-03-28,SHORT_SYNTHETIC_FUTURE,-175.29999999999927,94.77678688399999,-270.07678688399926,-0.0027007678688399928,0.00797863341371352,BEARISH,22047.291001392834,21618.500163338693,22518.701194970097,1
2024-04-01,2024-04-04,SHORT_CALL,45.05,47.316302899,-2.266302899000003,-2.266302899000003e-05,0.00042694203321747004,RANGE_BOUND,22686.70645919133,22249.458950288845,23167.41386830548,3
2024-04-01,2024-04-04,SHORT_PUT,173.2,47.532715155999995,125.667284844,0.00125667284844,0.00042694203321747004,RANGE_BOUND,22686.70645919133,22249.458950288845,23167.41386830548,2
2024-04-01,2024-04-04,SHORT_STRADDLE,218.25,94.849018055,123.400981945,0.00123400981945,0.00042694203321747004,RANGE_BOUND,22686.70645919133,22249.458950288845,23167.41386830548,1
2024-04-05,2024-04-10,SHORT_CALL,-129.30000000000146,47.45459136999999,-176.75459137000144,-0.0017675459137000144,0.009599256489124075,RANGE_BOUND,22572.29333893646,22135.183179600543,23052.84974672313,3
2024-04-05,2024-04-10,SHORT_PUT,150.4,47.489071851999995,102.91092814800001,0.0010291092814800002,0.009599256489124075,RANGE_BOUND,22572.29333893646,22135.183179600543,23052.84974672313,2
2024-04-05,2024-04-10,SHORT_STRADDLE,21.099999999998545,94.943663222,-73.84366322200145,-0.0007384366322200145,0.009599256489124075,RANGE_BOUND,22572.29333893646,22135.183179600543,23052.84974672313,1
2024-04-12,2024-04-18,SHORT_CALL,102.9,47.398148301999996,55.50185169800001,0.0005550185169800002,-0.024168803328989963,RANGE_BOUND,22623.255058071125,22186.029795929422,23103.938009223784,3
2024-04-12,2024-04-18,SHORT_PUT,-409.74999999999926,47.70167845300001,-457.45167845299926,-0.004574516784529993,-0.024168803328989963,RANGE_BOUND,22623.255058071125,22186.029795929422,23103.938009223784,2
2024-04-12,2024-04-18,SHORT_STRADDLE,-306.8499999999992,95.099826755,-401.9498267549992,-0.004019498267549992,-0.024168803328989963,RANGE_BOUND,22623.255058071125,22186.029795929422,23103.938009223784,1
2024-04-19,2024-04-25,LONG_CALL,354.1000000000007,48.230032204,305.8699677960007,0.003058699677960007,0.023736143560173062,BULLISH,22283.10357858211,21855.023669622507,22753.732180781168,2
2024-04-19,2024-04-25,SHORT_PUT,168.7,47.524101346,121.17589865399998,0.0012117589865399997,0.023736143560173062,BULLISH,22283.10357858211,21855.023669622507,22753.732180781168,3
2024-04-19,2024-04-25,LONG_SYNTHETIC_FUTURE,522.8000000000006,95.75413355,427.04586645000063,0.004270458664500007,0.023736143560173062,BULLISH,22283.10357858211,21855.023669622507,22753.732180781168,1
2024-04-26,2024-05-02,SHORT_CALL,-121.70000000000073,47.496378196,-169.19637819600072,-0.0016919637819600073,0.009662617485369784,RANGE_BOUND,22517.48091087932,22081.13487941372,22997.197240858124,3
2024-04-26,2024-05-02,SHORT_PUT,158.25,47.504098164999995,110.74590183500001,0.0011074590183500002,0.009662617485369784,RANGE_BOUND,22517.48091087932,22081.13487941372,22997.197240858124,2
2024-04-26,2024-05-02,SHORT_STRADDLE,36.54999999999927,95.00047636100001,-58.45047636100074,-0.0005845047636100074,0.009662617485369784,RANGE_BOUND,22517.48091087932,22081.13487941372,22997.197240858124,1
2024-05-03,2024-05-09,LONG_PUT,338.2000000000007,48.284851456000005,289.9151485440007,0.002899151485440007,-0.02212162018498176,BEARISH,21889.882769546246,21453.16531390064,22370.007441143047,3
2024-05-03,2024-05-09,SHORT_CALL,103.95,47.400158190999996,56.54984180900001,0.0005654984180900001,-0.02212162018498176,BEARISH,21889.882769546246,21453.16531390064,22370.007441143047,2
2024-05-03,2024-05-09,SHORT_SYNTHETIC_FUTURE,442.1500000000007,95.685009647,346.4649903530007,0.003464649903530007,-0.02212162018498176,BEARISH,21889.882769546246,21453.16531390064,22370.007441143047,1
2024-05-10,2024-05-16,LONG_PUT,-188.95,47.283927811000005,-236.233927811,-0.00236233927811,0.01408046755733805,BEARISH,21470.11572468176,21041.80561011059,21940.997413612808,3
2024-05-10,2024-05-16,SHORT_CALL,-190.84999999999854,47.548908073,-238.39890807299855,-0.0023839890807299856,0.01408046755733805,BEARISH,21470.11572468176,21041.80561011059,21940.997413612808,2
